Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_4,35,Test,High,Positive,SI,Good,Sam,It is possible that the mystery box contains a green ball.,A-D-C,a green ball,a yellow ball,a grey ball,green,blue,grey,yellow,Bad,Good,4|14|11|22|1|2|7|23|10|6|15|3|19|18|13|24|9|5|17|20|12|16|21|8,-25.4072322845459,-25.3559627532959,-25.4072322845459,-25.3559627532959
Martyetal_2022,Exp_4,36,Test,High,Negative,FC,Target,Sam,It is not certain that the mystery box contains both a green ball and a blue ball.,A-AB-A,a green ball,a green ball and a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,9|12|6|8|3|10|1|15|20|19|2|21|13|16|4|17|24|18|23|5|7|14|22|11,-25.345951080322266,-24.872074127197266,-25.345951080322266,-24.872074127197266
Martyetal_2022,Exp_4,37,Test,High,Negative,FC,Bad,Sam,It is not certain that the mystery box contains both a blue ball and a grey ball.,AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,19|1|16|11|5|6|13|18|22|23|4|3|21|14|2|24|20|8|10|9|17|15|7|12,-25.2656307220459,-24.7900447845459,-25.2656307220459,-24.7900447845459
Martyetal_2022,Exp_4,38,Test,High,Positive,DIST,Target,Mia,It is certain that the mystery box contains either a green ball or a grey ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,22|19|20|6|24|4|9|10|15|2|3|13|23|14|11|8|17|16|18|7|1|12|21|5,-25.5445613861084,-25.4238338470459,-25.5445613861084,-25.4238338470459
Martyetal_2022,Exp_4,39,Test,High,Negative,DIST,Good,Sam,It is not possible that the mystery box contains both a blue ball and a grey ball.,A-B-A,a blue ball,a grey ball,a blue ball,blue,grey,yellow,green,Bad,Good,12|11|19|5|17|18|10|4|7|2|22|6|24|8|9|1|14|16|20|3|15|23|13|21,-25.245609283447266,-24.989261627197266,-25.245609283447266,-24.989261627197266
Martyetal_2022,Exp_4,40,Test,High,Negative,DIST,Target,Sam,It is not possible that the mystery box contains both a yellow ball and a green ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,3|24|11|10|5|6|15|13|17|23|20|9|16|1|4|8|22|14|12|19|7|2|18|21,-25.2751522064209,-24.9555721282959,-25.2751522064209,-24.9555721282959
Martyetal_2022,Exp_4,41,Test,High,Positive,DIST,Bad,Sam,It is certain that the mystery box contains either a green ball or a grey ball.,A-C-B,a green ball,a blue ball,a grey ball,green,grey,blue,yellow,Bad,Good,8|16|4|11|23|24|9|21|5|10|13|22|18|3|6|1|20|15|2|7|14|19|12|17,-25.998172760009766,-25.514652252197266,-25.998172760009766,-25.514652252197266
Martyetal_2022,Exp_4,42,Test,High,Positive,DIST,Target,Mia,It is certain that the mystery box contains either a yellow ball or a blue ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,blue,green,grey,Bad,Good,14|24|17|11|22|6|2|1|15|7|13|10|16|12|21|5|4|19|3|20|23|18|9|8,-25.4863338470459,-25.8365535736084,-25.4863338470459,-25.8365535736084
Martyetal_2022,Exp_4,43,Test,High,Negative,FC,Bad,Mia,It is not certain that the mystery box contains both a yellow ball and a grey ball.,AB-AB-AB,a yellow ball and a grey ball,a yellow ball and a grey ball,a yellow ball and a grey ball,yellow,grey,green,blue,Bad,Good,15|18|13|22|8|11|4|7|10|21|24|3|5|19|9|17|16|2|14|1|12|6|23|20,-25.2963924407959,-24.9404354095459,-25.2963924407959,-24.9404354095459
Martyetal_2022,Exp_4,44,Test,High,Positive,SI,Good,Sam,It is possible that the mystery box contains a grey ball.,A-D-C,a grey ball,a yellow ball,a blue ball,grey,green,blue,yellow,Bad,Good,23|8|3|19|5|16|10|6|15|21|7|13|20|2|12|9|22|24|14|11|18|17|1|4,-25.2587947845459,-24.5009822845459,-25.2587947845459,-24.5009822845459
Martyetal_2022,Exp_4,45,Test,High,Positive,II,Bad,Sam,The mystery box contains either a blue ball or a grey ball.,D-C-D,a green ball,a yellow ball,a green ball,blue,grey,yellow,green,Bad,Good,5|24|19|4|6|13|23|3|1|14|9|18|10|22|20|17|16|21|2|12|7|11|15|8,-24.904300689697266,-24.815433502197266,-24.904300689697266,-24.815433502197266
Martyetal_2022,Exp_4,46,Test,High,Negative,SI,Target,Sam,It is not certain that the mystery box contains a blue ball.,D-D-D,a grey ball,a grey ball,a grey ball,blue,yellow,green,grey,Bad,Good,4|17|10|13|9|2|6|5|24|16|22|11|12|7|19|1|3|20|21|14|18|8|23|15,-25.4199275970459,-25.0302791595459,-25.4199275970459,-25.0302791595459
Martyetal_2022,Exp_4,47,Test,High,Negative,DIST,Bad,Mia,It is not possible that the mystery box contains both a yellow ball and a blue ball.,A-AB-B,a yellow ball,a yellow ball and a blue ball,a blue ball,yellow,blue,green,grey,Bad,Good,18|6|3|24|16|5|19|12|4|7|8|11|14|15|10|22|23|20|13|9|2|17|21|1,-25.506839752197266,-25.124515533447266,-25.506839752197266,-25.124515533447266
Martyetal_2022,Exp_4,48,Test,High,Positive,II,Bad,Sam,The mystery box contains either a grey ball or a yellow ball.,D-C-D,a green ball,a blue ball,a green ball,grey,yellow,blue,green,Bad,Good,18|2|14|24|7|16|22|4|1|17|6|23|21|5|15|12|8|13|20|3|11|10|19|9,-25.2153377532959,-24.9379940032959,-25.2153377532959,-24.9379940032959
Martyetal_2022,Exp_4,49,Test,High,Positive,FC,Good,Mia,It is possible that the mystery box contains either a yellow ball or a grey ball.,A-C-B,a yellow ball,a blue ball,a grey ball,yellow,grey,blue,green,Bad,Good,15|19|24|10|21|9|3|18|23|1|6|4|11|12|2|5|13|14|7|20|8|17|22|16,-25.650882720947266,-25.126956939697266,-25.650882720947266,-25.126956939697266
Martyetal_2022,Exp_4,50,Test,High,Positive,FC,Bad,Mia,It is possible that the mystery box contains either a yellow ball or a blue ball.,D-C-D,a grey ball,a green ball,a grey ball,yellow,blue,green,grey,Bad,Good,11|13|7|18|4|12|22|9|15|1|5|20|23|10|17|8|16|3|2|21|19|24|6|14,-25.7124080657959,-25.4814510345459,-25.7124080657959,-25.4814510345459
Martyetal_2022,Exp_4,51,Test,High,Positive,FC,Bad,Sam,It is possible that the mystery box contains either a grey ball or a green ball.,D-C-D,a yellow ball,a blue ball,a yellow ball,grey,green,blue,yellow,Bad,Good,21|22|13|16|2|4|14|7|8|6|3|10|17|24|5|18|1|11|15|19|23|12|20|9,-25.2153377532959,-25.3332576751709,-25.2153377532959,-25.3332576751709
Martyetal_2022,Exp_4,52,Test,High,Negative,SI,Bad,Sam,It is not certain that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,yellow,grey,blue,Bad,Good,20|12|17|8|19|11|15|24|23|16|22|2|6|3|21|18|1|10|9|7|5|4|14|13,-25.4250545501709,-24.7177791595459,-25.4250545501709,-24.7177791595459
Martyetal_2022,Exp_4,53,Test,High,Positive,SI,Target,Sam,It is possible that the mystery box contains a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,grey,yellow,green,Bad,Good,7|15|14|2|18|20|21|11|22|19|24|5|16|8|4|9|23|13|1|12|3|6|10|17,-25.311527252197266,-24.876956939697266,-25.311527252197266,-24.876956939697266
Martyetal_2022,Exp_4,54,Test,High,Negative,DIST,Bad,Mia,It is not possible that the mystery box contains both a grey ball and a green ball.,A-AB-B,a grey ball,a grey ball and a green ball,a green ball,grey,green,blue,yellow,Bad,Good,9|18|7|19|1|21|24|11|13|4|22|3|14|20|16|15|2|10|6|5|12|23|17|8,-25.3778133392334,-25.2138729095459,-25.3778133392334,-25.2138729095459
Martyetal_2022,Exp_4,55,Test,High,Negative,FC,Good,Sam,It is not certain that the mystery box contains both a blue ball and a green ball.,A-AB-B,a blue ball,a blue ball and a green ball,a green ball,blue,green,grey,yellow,Bad,Good,8|1|14|12|15|22|6|5|11|19|2|10|7|17|23|9|21|16|20|13|24|4|18|3,-24.917484283447266,-24.416019439697266,-24.917484283447266,-24.416019439697266
Martyetal_2022,Exp_4,56,Test,High,Negative,FC,Target,Mia,It is not certain that the mystery box contains both a yellow ball and a blue ball.,A-AB-A,a yellow ball,a yellow ball and a blue ball,a yellow ball,yellow,blue,grey,green,Bad,Good,15|6|17|21|3|19|2|11|8|22|16|1|5|20|10|7|13|18|9|4|14|12|23|24,-25.1848201751709,-24.9043025970459,-25.1848201751709,-24.9043025970459
Martyetal_2022,Exp_4,57,Test,High,Positive,FC,Good,Sam,It is possible that the mystery box contains either a yellow ball or a grey ball.,A-C-B,a yellow ball,a blue ball,a grey ball,yellow,grey,blue,green,Bad,Good,17|12|21|2|24|10|7|4|20|5|8|11|14|13|22|3|6|1|15|16|23|18|9|19,-25.305179595947266,-25.031253814697266,-25.305179595947266,-25.031253814697266
Martyetal_2022,Exp_4,58,Test,High,Negative,II,Target,Mia,The mystery box does not contain both a yellow ball and a green ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,5|11|6|9|22|1|4|20|16|10|12|7|21|13|19|8|24|3|2|18|17|14|15|23,-25.1984920501709,-25.1518611907959,-25.1984920501709,-25.1518611907959
Martyetal_2022,Exp_4,59,Test,High,Positive,II,Good,Sam,The mystery box contains either a grey ball or a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,3|21|9|4|16|13|24|19|1|23|5|17|10|14|7|12|8|6|22|18|11|2|20|15,-24.805667877197266,-24.715824127197266,-24.805667877197266,-24.715824127197266
Martyetal_2022,Exp_4,60,Test,High,Negative,DIST,Target,Mia,It is not possible that the mystery box contains both a grey ball and a green ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,5|3|7|1|14|9|4|10|2|19|22|15|16|18|11|21|8|20|23|17|13|6|12|24,-25.1452693939209,-24.9951229095459,-25.1452693939209,-24.9951229095459
Martyetal_2022,Exp_4,61,Test,High,Negative,SI,Good,Mia,It is not certain that the mystery box contains a green ball.,A-D-A,a green ball,a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,8|20|18|11|13|24|19|15|16|21|6|3|1|4|5|7|23|17|9|10|14|12|2|22,-25.526859283447266,-25.020023345947266,-25.526859283447266,-25.020023345947266
Martyetal_2022,Exp_4,62,Test,High,Positive,SI,Bad,Mia,It is possible that the mystery box contains a grey ball.,D-D-D,a blue ball,a blue ball,a blue ball,grey,green,yellow,blue,Bad,Good,20|6|21|15|8|1|17|16|7|5|24|9|19|23|10|2|13|18|4|12|11|22|3|14,-25.7833309173584,-25.4834041595459,-25.7833309173584,-25.4834041595459
Martyetal_2022,Exp_4,63,Test,High,Positive,II,Target,Sam,The mystery box contains either a grey ball or a blue ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,8|14|1|18|16|24|21|6|3|23|12|22|13|15|7|9|19|2|17|10|11|20|4|5,-25.371097564697266,-24.934574127197266,-25.371097564697266,-24.934574127197266
Martyetal_2022,Exp_4,64,Test,High,Negative,SI,Bad,Sam,It is not certain that the mystery box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,13|18|12|16|19|10|6|23|3|14|22|2|1|5|21|7|17|9|24|20|15|11|8|4,-25.5749568939209,-25.1220760345459,-25.5749568939209,-25.1220760345459
Martyetal_2022,Exp_4,65,Test,High,Negative,FC,Bad,Mia,It is not certain that the mystery box contains both a blue ball and a yellow ball.,AB-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,7|12|18|1|16|17|10|6|23|14|9|8|24|21|5|11|15|2|4|3|22|13|19|20,-25.39972496032715,-25.1889705657959,-25.39972496032715,-25.1889705657959
Martyetal_2022,Exp_4,66,Test,High,Positive,II,Target,Mia,The mystery box contains either a grey ball or a green ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,24|8|10|21|23|13|14|9|18|1|2|11|15|20|4|19|5|3|17|7|6|12|16|22,-25.6628475189209,-25.1792049407959,-25.6628475189209,-25.1792049407959
Martyetal_2022,Exp_4,67,Test,High,Positive,DIST,Good,Sam,It is certain that the mystery box contains either a grey ball or a yellow ball.,A-AB-B,a grey ball,a grey ball and a yellow ball,a yellow ball,grey,yellow,green,blue,Bad,Good,14|1|4|24|18|6|13|3|11|15|2|7|22|21|20|10|17|16|5|9|8|23|19|12,-25.886722564697266,-25.274906158447266,-25.886722564697266,-25.274906158447266
Martyetal_2022,Exp_4,68,Test,High,Negative,SI,Target,Sam,It is not certain that the mystery box contains a grey ball.,D-D-D,a blue ball,a blue ball,a blue ball,grey,green,yellow,blue,Bad,Good,2|14|18|23|9|20|3|10|11|5|1|12|8|15|22|24|19|16|7|6|13|17|21|4,-24.856937408447266,-24.403324127197266,-24.856937408447266,-24.403324127197266
Martyetal_2022,Exp_4,69,Test,High,Negative,SI,Target,Mia,It is not certain that the mystery box contains a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,6|17|19|12|23|7|21|18|4|1|11|10|5|22|15|14|20|2|3|9|8|13|24|16,-25.577884674072266,-25.420658111572266,-25.577884674072266,-25.420658111572266
Martyetal_2022,Exp_4,70,Test,High,Positive,SI,Bad,Sam,It is possible that the mystery box contains a green ball.,D-D-D,a yellow ball,a yellow ball,a yellow ball,green,blue,grey,yellow,Bad,Good,15|23|5|8|14|22|9|16|17|11|13|19|12|2|24|18|4|6|21|1|3|7|10|20,-24.997562408447266,-24.893558502197266,-24.997562408447266,-24.893558502197266
Martyetal_2022,Exp_4,71,Test,High,Positive,FC,Target,Mia,It is possible that the mystery box contains either a blue ball or a green ball.,A-C-A,a blue ball,a grey ball,a blue ball,blue,green,grey,yellow,Bad,Good,12|9|18|13|1|7|16|6|5|21|14|8|3|17|24|10|20|23|4|15|11|22|2|19,-25.4675350189209,-25.3376522064209,-25.4675350189209,-25.3376522064209
Martyetal_2022,Exp_4,72,Test,High,Negative,DIST,Target,Mia,It is not possible that the mystery box contains both a green ball and a blue ball.,A-A-A,a green ball,a green ball,a green ball,green,blue,yellow,grey,Bad,Good,14|11|3|20|13|22|2|16|1|8|9|5|23|24|18|15|6|21|17|19|12|10|4|7,-25.429691314697266,-25.113773345947266,-25.429691314697266,-25.113773345947266
Martyetal_2022,Exp_4,73,Test,High,Negative,II,Target,Mia,The mystery box does not contain both a yellow ball and a green ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,7|2|18|23|3|15|22|9|10|13|17|21|12|19|16|1|20|4|14|8|11|5|6|24,-25.5512752532959,-24.9931697845459,-25.5512752532959,-24.9931697845459
Martyetal_2022,Exp_4,74,Test,High,Negative,DIST,Bad,Mia,It is not possible that the mystery box contains both a yellow ball and a blue ball.,A-AB-B,a yellow ball,a yellow ball and a blue ball,a blue ball,yellow,blue,green,grey,Bad,Good,8|1|24|23|18|5|10|11|9|20|17|14|6|2|15|3|21|7|13|19|22|4|12|16,-25.1691951751709,-24.8227596282959,-25.1691951751709,-24.8227596282959
Martyetal_2022,Exp_4,75,Test,High,Negative,FC,Good,Sam,It is not certain that the mystery box contains both a blue ball and a yellow ball.,A-AB-B,a blue ball,a blue ball and a yellow ball,a yellow ball,blue,yellow,grey,green,Bad,Good,12|20|2|13|16|15|19|17|21|23|18|5|14|3|6|24|10|22|1|9|8|4|11|7,-25.2470760345459,-24.8676815032959,-25.2470760345459,-24.8676815032959
Martyetal_2022,Exp_4,76,Test,High,Positive,SI,Target,Sam,It is possible that the mystery box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,6|2|7|16|21|12|10|22|1|15|23|11|9|4|5|19|13|17|20|14|3|24|8|18,-24.984867095947266,-24.653324127197266,-24.984867095947266,-24.653324127197266
Martyetal_2022,Exp_4,77,Test,High,Negative,II,Good,Mia,The mystery box does not contain both a grey ball and a blue ball.,A-B-A,a grey ball,a blue ball,a grey ball,grey,blue,yellow,green,Bad,Good,20|21|2|10|3|17|9|23|8|24|6|1|22|7|5|19|11|14|12|13|15|4|18|16,-25.3085994720459,-25.2534236907959,-25.3085994720459,-25.2534236907959
Martyetal_2022,Exp_4,78,Test,High,Positive,DIST,Good,Mia,It is certain that the mystery box contains either a yellow ball or a blue ball.,A-AB-B,a yellow ball,a yellow ball and a blue ball,a blue ball,yellow,blue,green,grey,Bad,Good,19|21|22|6|3|13|10|8|1|2|7|23|12|20|4|16|15|5|18|14|24|11|9|17,-25.7290096282959,-25.5593318939209,-25.7290096282959,-25.5593318939209
Martyetal_2022,Exp_4,79,Test,High,Positive,SI,Good,Mia,It is possible that the mystery box contains a grey ball.,A-D-C,a grey ball,a blue ball,a yellow ball,grey,green,yellow,blue,Bad,Good,14|12|13|22|24|6|10|9|4|11|17|1|15|3|20|23|16|21|2|5|8|19|18|7,-25.0747127532959,-25.54657554626465,-25.0747127532959,-25.54657554626465
Martyetal_2022,Exp_4,80,Test,High,Positive,DIST,Bad,Mia,It is certain that the mystery box contains either a blue ball or a yellow ball.,A-C-B,a blue ball,a green ball,a yellow ball,blue,yellow,green,grey,Bad,Good,1|11|13|2|24|5|4|6|9|17|23|15|19|3|22|7|8|10|21|20|12|18|16|14,-25.859134674072266,-25.255374908447266,-25.859134674072266,-25.255374908447266
Martyetal_2022,Exp_4,81,Test,High,Negative,II,Bad,Mia,The mystery box does not contain both a green ball and a yellow ball.,AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,grey,blue,Bad,Good,16|8|9|20|3|4|2|14|1|10|24|18|11|6|13|21|15|12|17|22|19|7|5|23,-24.89295196533203,-24.71680450439453,-24.89295196533203,-24.71680450439453
Martyetal_2022,Exp_4,82,Test,High,Positive,DIST,Target,Mia,It is certain that the mystery box contains either a grey ball or a blue ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,1|3|11|19|9|7|12|23|5|8|21|22|2|13|10|16|14|20|17|15|6|18|24|4,-25.6953182220459,-25.1816463470459,-25.6953182220459,-25.1816463470459
Martyetal_2022,Exp_4,83,Test,High,Positive,II,Bad,Sam,The mystery box contains either a yellow ball or a green ball.,D-C-D,a grey ball,a blue ball,a grey ball,yellow,green,blue,grey,Bad,Good,17|12|21|23|1|16|4|9|5|8|22|14|20|10|2|7|24|3|19|18|11|13|6|15,-25.481937408447266,-25.005863189697266,-25.481937408447266,-25.005863189697266
Martyetal_2022,Exp_4,84,Test,High,Negative,SI,Good,Sam,It is not certain that the mystery box contains a grey ball.,A-D-A,a grey ball,a blue ball,a grey ball,grey,yellow,green,blue,Bad,Good,23|10|24|15|16|13|21|14|2|20|1|19|6|9|3|4|22|5|18|7|11|8|12|17,-25.619876861572266,-25.102542877197266,-25.619876861572266,-25.102542877197266
Martyetal_2022,Exp_4,85,Test,High,Negative,SI,Good,Mia,It is not certain that the mystery box contains a grey ball.,A-D-A,a grey ball,a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,6|2|3|21|12|20|13|8|17|16|24|22|1|9|5|4|15|18|10|19|14|7|23|11,-25.721073150634766,-24.907230377197266,-25.721073150634766,-24.907230377197266
Martyetal_2022,Exp_4,86,Test,High,Positive,II,Good,Mia,The mystery box contains either a blue ball or a yellow ball.,A-B-A,a blue ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,24|6|11|23|19|7|12|16|22|14|3|2|15|9|8|20|1|4|17|5|21|13|18|10,-25.4008846282959,-25.0278377532959,-25.4008846282959,-25.0278377532959
Martyetal_2022,Exp_4,87,Test,High,Positive,FC,Bad,Sam,It is possible that the mystery box contains either a grey ball or a green ball.,D-C-D,a blue ball,a yellow ball,a blue ball,grey,green,yellow,blue,Bad,Good,24|6|7|11|20|5|18|9|3|23|2|13|16|1|8|19|12|10|14|15|21|22|17|4,-25.1640682220459,-25.3286190032959,-25.1640682220459,-25.3286190032959
Martyetal_2022,Exp_4,88,Test,High,Negative,II,Bad,Mia,The mystery box does not contain both a grey ball and a green ball.,AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,2|19|11|8|12|1|24|13|20|22|14|9|6|18|17|10|5|21|15|16|3|23|7|4,-25.41364097595215,-24.7587947845459,-25.41364097595215,-24.7587947845459
Martyetal_2022,Exp_4,89,Test,High,Negative,II,Bad,Sam,The mystery box does not contain both a green ball and a yellow ball.,AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,grey,blue,Bad,Good,19|5|1|11|23|15|20|7|14|24|10|2|4|6|17|8|18|13|12|21|9|3|22|16,-25.1597957611084,-24.8479061126709,-25.1597957611084,-24.8479061126709
Martyetal_2022,Exp_4,90,Test,High,Negative,DIST,Good,Sam,It is not possible that the mystery box contains both a green ball and a grey ball.,A-B-A,a green ball,a grey ball,a green ball,green,grey,yellow,blue,Bad,Good,14|17|18|8|6|9|20|4|13|11|15|5|2|12|19|22|16|21|3|7|24|23|1|10,-25.121835708618164,-25.222909927368164,-25.121835708618164,-25.222909927368164
Martyetal_2022,Exp_4,91,Test,High,Positive,SI,Target,Sam,It is possible that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,yellow,blue,grey,Bad,Good,4|14|13|15|6|3|17|23|21|2|7|19|5|24|22|12|16|8|20|10|11|1|18|9,-25.0405330657959,-25.0332088470459,-25.0405330657959,-25.0332088470459
Martyetal_2022,Exp_4,92,Test,High,Negative,II,Good,Mia,The mystery box does not contain both a yellow ball and a grey ball.,A-B-A,a yellow ball,a grey ball,a yellow ball,yellow,grey,green,blue,Bad,Good,14|21|9|16|2|22|12|11|20|18|15|3|1|19|6|8|24|17|5|7|4|23|13|10,-24.9384822845459,-25.3544979095459,-24.9384822845459,-25.3544979095459
Martyetal_2022,Exp_4,93,Test,High,Positive,FC,Good,Mia,It is possible that the mystery box contains either a grey ball or a green ball.,A-C-B,a grey ball,a blue ball,a green ball,grey,green,blue,yellow,Bad,Good,18|20|19|14|7|16|12|15|23|5|6|8|17|1|4|3|10|21|13|11|22|9|2|24,-25.360843658447266,-25.174320220947266,-25.360843658447266,-25.174320220947266
Martyetal_2022,Exp_4,94,Test,High,Negative,II,Target,Sam,The mystery box does not contain both a green ball and a yellow ball.,A-A-A,a green ball,a green ball,a green ball,green,yellow,grey,blue,Bad,Good,24|9|12|3|21|19|8|14|5|23|11|18|1|20|4|15|2|17|6|13|16|7|22|10,-25.3244686126709,-25.2365779876709,-25.3244686126709,-25.2365779876709
Martyetal_2022,Exp_4,95,Test,High,Negative,FC,Good,Mia,It is not certain that the mystery box contains both a yellow ball and a blue ball.,A-AB-B,a yellow ball,a yellow ball and a blue ball,a blue ball,yellow,blue,green,grey,Bad,Good,19|16|23|5|20|3|7|11|17|2|10|21|15|1|13|6|22|18|14|24|12|8|4|9,-25.2365779876709,-24.8535213470459,-25.2365779876709,-24.8535213470459
