Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_6,35,Test,Low,Positive,DIST,Target,Mia,It is certain that either the mystery box contains a yellow ball or it contains a blue ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,blue,green,grey,Bad,Good,2|21|13|1|16|12|10|17|11|24|3|4|15|6|18|22|8|23|20|7|5|19|9|14,,,0.0,0.0
Martyetal_2022,Exp_6,36,Test,Low,Negative,DIST,Target,Sam,It is certain that either the mystery box does not contain a yellow ball or it does not contain a green ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,16|15|10|17|11|18|22|13|3|7|9|4|5|2|14|20|12|23|6|1|19|21|8|24,,,0.0,0.0
Martyetal_2022,Exp_6,37,Test,Low,Positive,II,Target,Mia,Either the mystery box contains a blue ball or it contains a green ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,green,grey,yellow,Bad,Good,1|11|15|22|7|17|8|9|13|5|19|12|23|4|2|3|14|10|20|18|21|16|6|24,,,0.0,0.0
Martyetal_2022,Exp_6,38,Test,Low,Positive,SI,Bad,Sam,It is possible that the mystery box contains a yellow ball.,D-D-D,a blue ball,a blue ball,a blue ball,yellow,green,grey,blue,Bad,Good,21|9|15|12|17|6|18|3|5|14|2|4|11|16|24|7|20|13|10|23|22|19|1|8,,,0.0,0.0
Martyetal_2022,Exp_6,39,Test,Low,Negative,II,Bad,Mia,Either the mystery box does not contain a green ball or it does not contain a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,grey,yellow,Bad,Good,18|19|1|14|11|13|23|22|4|16|20|2|3|10|6|8|17|21|7|15|5|9|24|12,,,0.0,0.0
Martyetal_2022,Exp_6,40,Test,Low,Positive,SI,Bad,Sam,It is possible that the mystery box contains a blue ball.,D-D-D,a green ball,a green ball,a green ball,blue,grey,yellow,green,Bad,Good,15|20|6|5|18|23|9|21|10|4|8|7|2|11|19|17|24|3|12|22|13|16|1|14,,,0.0,0.0
Martyetal_2022,Exp_6,41,Test,Low,Positive,DIST,Target,Mia,It is certain that either the mystery box contains a blue ball or it contains a green ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,green,grey,yellow,Bad,Good,6|2|16|23|19|4|12|13|9|18|21|17|15|11|20|22|1|10|3|14|5|7|24|8,,,0.0,0.0
Martyetal_2022,Exp_6,42,Test,Low,Positive,II,Target,Mia,Either the mystery box contains a green ball or it contains a yellow ball.,A-A-A,a green ball,a green ball,a green ball,green,yellow,grey,blue,Bad,Good,18|6|22|3|8|21|14|7|24|2|13|15|11|10|1|12|20|9|23|17|4|19|16|5,,,0.0,0.0
Martyetal_2022,Exp_6,43,Test,Low,Positive,II,Good,Mia,Either the mystery box contains a green ball or it contains a grey ball.,A-B-A,a green ball,a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,14|20|15|6|18|4|24|10|16|12|11|3|5|9|13|8|17|2|23|19|1|22|7|21,,,0.0,0.0
Martyetal_2022,Exp_6,44,Test,Low,Negative,FC,Target,Sam,It is possible that either the mystery box does not contain a yellow ball or it does not contain a blue ball.,A-AB-A,a yellow ball,a yellow ball and a blue ball,a yellow ball,yellow,blue,green,grey,Bad,Good,22|8|9|13|6|3|12|17|24|15|21|2|10|7|14|23|16|4|5|11|1|20|18|19,,,0.0,0.0
Martyetal_2022,Exp_6,45,Test,Low,Positive,DIST,Good,Sam,It is certain that either the mystery box contains a green ball or it contains a yellow ball.,A-AB-B,a green ball,a green ball and a yellow ball,a yellow ball,green,yellow,grey,blue,Bad,Good,17|24|21|19|10|4|18|6|1|20|23|14|13|9|15|22|2|3|5|12|11|16|8|7,,,0.0,0.0
Martyetal_2022,Exp_6,46,Test,Low,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,blue,grey,green,Bad,Good,14|2|18|5|1|6|11|16|9|17|3|12|4|10|8|21|15|19|24|20|23|13|7|22,,,0.0,0.0
Martyetal_2022,Exp_6,47,Test,Low,Positive,SI,Target,Sam,It is possible that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,yellow,blue,Bad,Good,5|3|14|18|23|10|7|9|6|22|20|24|21|15|1|19|8|13|4|11|12|17|2|16,,,0.0,0.0
Martyetal_2022,Exp_6,48,Test,Low,Negative,II,Target,Sam,Either the mystery box does not contain a yellow ball or it does not contain a grey ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,4|15|5|17|13|6|14|19|16|3|23|2|21|1|10|20|9|11|12|22|18|24|7|8,,,0.0,0.0
Martyetal_2022,Exp_6,49,Test,Low,Positive,II,Bad,Sam,Either the mystery box contains a green ball or it contains a yellow ball.,D-C-D,a blue ball,a grey ball,a blue ball,green,yellow,grey,blue,Bad,Good,5|12|15|6|24|1|16|14|2|22|21|4|3|20|8|11|17|10|23|18|13|9|7|19,,,0.0,0.0
Martyetal_2022,Exp_6,50,Test,Low,Negative,DIST,Bad,Sam,It is certain that either the mystery box does not contain a blue ball or it does not contain a green ball.,A-AB-B,a blue ball,a blue ball and a green ball,a green ball,blue,green,yellow,grey,Bad,Good,6|24|13|1|9|18|12|11|7|14|17|10|3|22|4|5|2|23|8|16|20|19|15|21,,,0.0,0.0
Martyetal_2022,Exp_6,51,Test,Low,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,20|22|7|19|13|21|12|24|3|23|1|14|5|9|16|2|18|11|8|15|4|6|17|10,,,0.0,0.0
Martyetal_2022,Exp_6,52,Test,Low,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a blue ball.,D-D-D,a green ball,a green ball,a green ball,blue,grey,yellow,green,Bad,Good,4|24|5|16|12|1|3|9|15|22|7|20|17|14|13|8|18|19|10|6|11|21|23|2,,,0.0,0.0
Martyetal_2022,Exp_6,53,Test,Low,Positive,FC,Bad,Mia,It is possible that either the mystery box contains a blue ball or it contains a grey ball.,D-C-D,a green ball,a yellow ball,a green ball,blue,grey,yellow,green,Bad,Good,10|2|8|18|9|21|23|3|15|19|20|17|4|7|16|14|22|1|24|6|11|12|13|5,,,0.0,0.0
Martyetal_2022,Exp_6,54,Test,Low,Positive,II,Good,Mia,Either the mystery box contains a green ball or it contains a blue ball.,A-B-A,a green ball,a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,6|22|19|17|10|5|11|13|21|16|15|4|2|14|12|9|20|8|3|24|23|7|1|18,,,0.0,0.0
Martyetal_2022,Exp_6,55,Test,Low,Positive,FC,Good,Mia,It is possible that either the mystery box contains a grey ball or it contains a green ball.,A-C-B,a grey ball,a yellow ball,a green ball,grey,green,yellow,blue,Bad,Good,4|10|2|24|15|3|21|1|17|18|19|16|8|5|12|20|11|9|23|6|13|14|22|7,,,0.0,0.0
Martyetal_2022,Exp_6,56,Test,Low,Positive,DIST,Bad,Mia,It is certain that either the mystery box contains a yellow ball or it contains a green ball.,A-C-B,a yellow ball,a grey ball,a green ball,yellow,green,grey,blue,Bad,Good,12|13|15|2|23|24|21|20|11|9|5|18|7|3|22|1|16|6|8|4|14|19|17|10,,,0.0,0.0
Martyetal_2022,Exp_6,57,Test,Low,Positive,FC,Target,Sam,It is possible that either the mystery box contains a green ball or it contains a yellow ball.,A-C-A,a green ball,a blue ball,a green ball,green,yellow,blue,grey,Bad,Good,18|19|23|14|5|20|6|22|9|2|7|10|3|24|1|13|17|15|8|11|16|12|21|4,,,0.0,0.0
Martyetal_2022,Exp_6,58,Test,Low,Negative,II,Bad,Mia,Either the mystery box does not contain a yellow ball or it does not contain a blue ball.,AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,green,grey,Bad,Good,22|7|3|4|11|13|15|5|21|24|17|10|8|2|23|12|9|14|18|19|16|1|6|20,,,0.0,0.0
Martyetal_2022,Exp_6,59,Test,Low,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a yellow ball.,A-D-A,a yellow ball,a grey ball,a yellow ball,yellow,green,blue,grey,Bad,Good,16|13|9|5|12|15|23|22|20|1|19|8|3|24|14|4|2|18|21|6|7|17|11|10,,,0.0,0.0
Martyetal_2022,Exp_6,60,Test,Low,Negative,II,Bad,Mia,Either the mystery box does not contain a yellow ball or it does not contain a grey ball.,AB-AB-AB,a yellow ball and a grey ball,a yellow ball and a grey ball,a yellow ball and a grey ball,yellow,grey,green,blue,Bad,Good,12|15|24|13|2|23|22|9|3|21|5|8|7|18|1|17|10|6|19|16|20|4|11|14,,,0.0,0.0
Martyetal_2022,Exp_6,61,Test,Low,Positive,DIST,Target,Mia,It is certain that either the mystery box contains a green ball or it contains a yellow ball.,A-A-A,a green ball,a green ball,a green ball,green,yellow,blue,grey,Bad,Good,12|13|5|1|9|4|23|6|16|15|18|19|8|14|10|20|2|21|11|22|7|17|24|3,,,0.0,0.0
Martyetal_2022,Exp_6,62,Test,Low,Negative,DIST,Target,Mia,It is certain that either the mystery box does not contain a yellow ball or it does not contain a grey ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,17|13|14|16|11|18|19|2|23|7|24|21|5|6|15|12|4|3|22|1|8|10|9|20,,,0.0,0.0
Martyetal_2022,Exp_6,63,Test,Low,Positive,SI,Target,Mia,It is possible that the mystery box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,16|24|22|21|23|2|12|11|4|3|5|18|8|7|6|17|14|19|13|15|9|10|20|1,,,0.0,0.0
Martyetal_2022,Exp_6,64,Test,Low,Positive,FC,Target,Mia,It is possible that either the mystery box contains a yellow ball or it contains a green ball.,A-C-A,a yellow ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,8|7|10|5|15|13|1|18|21|19|14|17|11|12|20|16|24|23|6|4|9|2|22|3,,,0.0,0.0
Martyetal_2022,Exp_6,65,Test,Low,Positive,II,Bad,Sam,Either the mystery box contains a yellow ball or it contains a green ball.,D-C-D,a blue ball,a grey ball,a blue ball,yellow,green,grey,blue,Bad,Good,9|1|12|3|2|20|15|10|11|4|23|22|18|24|17|6|14|8|7|13|5|16|19|21,,,0.0,0.0
Martyetal_2022,Exp_6,66,Test,Low,Negative,II,Good,Mia,Either the mystery box does not contain a green ball or it does not contain a yellow ball.,A-B-A,a green ball,a yellow ball,a green ball,green,yellow,grey,blue,Bad,Good,5|19|2|1|12|18|20|7|16|15|4|14|22|8|9|11|6|13|23|3|10|24|21|17,,,0.0,0.0
Martyetal_2022,Exp_6,67,Test,Low,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a grey ball.,A-D-A,a grey ball,a green ball,a grey ball,grey,blue,yellow,green,Bad,Good,6|14|16|7|21|2|17|4|12|11|22|20|9|5|8|18|24|13|15|10|3|23|19|1,,,0.0,0.0
Martyetal_2022,Exp_6,68,Test,Low,Negative,II,Target,Sam,Either the mystery box does not contain a blue ball or it does not contain a green ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,green,grey,yellow,Bad,Good,6|7|12|10|15|22|9|21|23|13|17|5|1|2|20|4|8|19|14|16|11|3|18|24,,,0.0,0.0
Martyetal_2022,Exp_6,69,Test,Low,Positive,SI,Target,Mia,It is possible that the mystery box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,blue,green,grey,Bad,Good,22|7|15|5|12|8|1|10|13|19|20|16|14|23|4|6|24|21|17|2|11|18|3|9,,,0.0,0.0
Martyetal_2022,Exp_6,70,Test,Low,Negative,SI,Target,Mia,It is possible that the mystery box does not contain a blue ball.,D-D-D,a green ball,a green ball,a green ball,blue,grey,yellow,green,Bad,Good,2|1|15|16|13|7|6|18|20|23|24|9|8|14|21|22|19|12|10|17|5|4|11|3,,,0.0,0.0
Martyetal_2022,Exp_6,71,Test,Low,Negative,FC,Bad,Sam,It is possible that either the mystery box does not contain a grey ball or it does not contain a yellow ball.,AB-AB-AB,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,16|13|18|3|10|9|12|15|11|19|17|22|24|5|6|2|7|1|8|4|14|23|20|21,,,0.0,0.0
Martyetal_2022,Exp_6,72,Test,Low,Negative,FC,Bad,Sam,It is possible that either the mystery box does not contain a blue ball or it does not contain a grey ball.,AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,1|20|8|16|17|21|22|3|6|10|15|2|24|11|5|12|13|7|19|18|4|9|14|23,,,0.0,0.0
Martyetal_2022,Exp_6,73,Test,Low,Positive,SI,Bad,Mia,It is possible that the mystery box contains a grey ball.,D-D-D,a yellow ball,a yellow ball,a yellow ball,grey,blue,green,yellow,Bad,Good,21|2|10|22|18|8|5|3|9|23|24|19|11|1|7|12|17|13|14|16|4|20|15|6,,,0.0,0.0
Martyetal_2022,Exp_6,74,Test,Low,Negative,DIST,Target,Sam,It is certain that either the mystery box does not contain a blue ball or it does not contain a grey ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,grey,yellow,green,Bad,Good,22|18|17|23|15|21|13|20|12|9|19|3|11|6|1|5|14|24|8|4|10|16|7|2,,,0.0,0.0
Martyetal_2022,Exp_6,75,Test,Low,Negative,DIST,Good,Sam,It is certain that either the mystery box does not contain a grey ball or it does not contain a yellow ball.,A-B-A,a grey ball,a yellow ball,a grey ball,grey,yellow,green,blue,Bad,Good,9|11|21|15|10|13|20|8|12|24|7|19|17|18|5|3|6|4|23|16|14|2|1|22,,,0.0,0.0
Martyetal_2022,Exp_6,76,Test,Low,Positive,SI,Good,Mia,It is possible that the mystery box contains a grey ball.,A-D-C,a grey ball,a green ball,a yellow ball,grey,blue,yellow,green,Bad,Good,21|13|4|16|20|18|11|7|14|3|19|15|9|24|6|8|2|22|10|23|12|1|5|17,,,0.0,0.0
Martyetal_2022,Exp_6,77,Test,Low,Positive,FC,Good,Sam,It is possible that either the mystery box contains a yellow ball or it contains a grey ball.,A-C-B,a yellow ball,a green ball,a grey ball,yellow,grey,green,blue,Bad,Good,20|24|17|11|19|21|23|12|13|4|18|15|22|16|5|8|9|14|7|1|6|10|3|2,,,0.0,0.0
Martyetal_2022,Exp_6,78,Test,Low,Negative,II,Good,Sam,Either the mystery box does not contain a grey ball or it does not contain a yellow ball.,A-B-A,a grey ball,a yellow ball,a grey ball,grey,yellow,blue,green,Bad,Good,2|17|8|14|9|23|10|15|16|7|18|5|4|3|19|12|6|24|11|21|1|22|20|13,,,0.0,0.0
Martyetal_2022,Exp_6,79,Test,Low,Positive,DIST,Good,Mia,It is certain that either the mystery box contains a blue ball or it contains a grey ball.,A-AB-B,a blue ball,a blue ball and a grey ball,a grey ball,blue,grey,green,yellow,Bad,Good,19|18|9|23|16|3|10|17|20|12|11|7|1|24|14|2|8|15|4|22|21|13|6|5,,,0.0,0.0
Martyetal_2022,Exp_6,80,Test,Low,Positive,SI,Good,Sam,It is possible that the mystery box contains a yellow ball.,A-D-C,a yellow ball,a blue ball,a grey ball,yellow,green,grey,blue,Bad,Good,1|12|18|19|7|5|6|16|22|15|4|21|11|24|14|13|10|17|23|9|3|2|20|8,,,0.0,0.0
Martyetal_2022,Exp_6,81,Test,Low,Negative,FC,Target,Mia,It is possible that either the mystery box does not contain a blue ball or it does not contain a grey ball.,A-AB-A,a blue ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,7|23|17|3|1|15|14|11|5|20|18|22|6|21|12|9|24|13|2|10|4|16|8|19,,,0.0,0.0
Martyetal_2022,Exp_6,82,Test,Low,Positive,DIST,Good,Mia,It is certain that either the mystery box contains a blue ball or it contains a grey ball.,A-AB-B,a blue ball,a blue ball and a grey ball,a grey ball,blue,grey,green,yellow,Bad,Good,22|8|15|17|5|13|19|9|4|20|18|12|3|7|16|1|10|2|24|21|6|14|11|23,,,0.0,0.0
Martyetal_2022,Exp_6,83,Test,Low,Negative,FC,Bad,Sam,It is possible that either the mystery box does not contain a grey ball or it does not contain a blue ball.,AB-AB-AB,a grey ball and a blue ball,a grey ball and a blue ball,a grey ball and a blue ball,grey,blue,yellow,green,Bad,Good,6|4|18|3|16|22|7|8|21|1|13|9|14|24|12|23|15|20|17|10|11|19|2|5,,,0.0,0.0
Martyetal_2022,Exp_6,84,Test,Low,Positive,II,Good,Mia,Either the mystery box contains a blue ball or it contains a green ball.,A-B-A,a blue ball,a green ball,a blue ball,blue,green,yellow,grey,Bad,Good,11|8|21|20|5|22|14|16|23|9|7|24|3|12|19|13|18|6|17|1|4|2|10|15,,,0.0,0.0
Martyetal_2022,Exp_6,85,Test,Low,Positive,FC,Target,Sam,It is possible that either the mystery box contains a green ball or it contains a blue ball.,A-C-A,a green ball,a grey ball,a green ball,green,blue,grey,yellow,Bad,Good,6|11|20|13|21|3|2|7|1|14|8|5|23|18|22|19|16|24|9|12|10|17|4|15,,,0.0,0.0
Martyetal_2022,Exp_6,86,Test,Low,Negative,DIST,Good,Sam,It is certain that either the mystery box does not contain a green ball or it does not contain a blue ball.,A-B-A,a green ball,a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,7|19|15|14|3|10|17|22|9|4|23|16|18|2|6|11|21|12|5|20|1|8|24|13,,,0.0,0.0
Martyetal_2022,Exp_6,87,Test,Low,Positive,II,Bad,Sam,Either the mystery box contains a blue ball or it contains a grey ball.,D-C-D,a green ball,a yellow ball,a green ball,blue,grey,yellow,green,Bad,Good,1|8|7|13|9|11|12|6|5|21|18|17|16|10|19|4|2|20|24|3|15|14|22|23,,,0.0,0.0
Martyetal_2022,Exp_6,88,Test,Low,Negative,FC,Target,Sam,It is possible that either the mystery box does not contain a blue ball or it does not contain a green ball.,A-AB-A,a blue ball,a blue ball and a green ball,a blue ball,blue,green,yellow,grey,Bad,Good,9|21|24|6|7|11|1|20|14|22|8|15|13|3|12|18|2|23|4|17|19|10|16|5,,,0.0,0.0
Martyetal_2022,Exp_6,89,Test,Low,Positive,DIST,Bad,Sam,It is certain that either the mystery box contains a blue ball or it contains a grey ball.,A-C-B,a blue ball,a green ball,a grey ball,blue,grey,green,yellow,Bad,Good,18|5|11|22|7|2|24|14|13|6|12|19|9|20|21|8|3|10|17|16|1|15|23|4,,,0.0,0.0
Martyetal_2022,Exp_6,90,Test,Low,Negative,FC,Good,Mia,It is possible that either the mystery box does not contain a grey ball or it does not contain a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,yellow,green,Bad,Good,12|7|21|1|13|24|14|23|11|2|17|3|9|19|6|16|10|20|18|15|5|4|8|22,,,0.0,0.0
Martyetal_2022,Exp_6,91,Test,Low,Negative,II,Target,Sam,Either the mystery box does not contain a green ball or it does not contain a blue ball.,A-A-A,a green ball,a green ball,a green ball,green,blue,grey,yellow,Bad,Good,10|2|21|4|13|22|6|24|7|8|11|15|9|14|12|3|19|16|18|1|5|20|23|17,,,0.0,0.0
Martyetal_2022,Exp_6,92,Test,Low,Negative,FC,Good,Sam,It is possible that either the mystery box does not contain a grey ball or it does not contain a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,yellow,green,Bad,Good,9|22|11|6|7|20|12|19|16|17|15|24|5|4|18|3|14|1|10|2|13|21|23|8,,,0.0,0.0
Martyetal_2022,Exp_6,93,Test,Low,Negative,SI,Target,Mia,It is possible that the mystery box does not contain a blue ball.,D-D-D,a yellow ball,a yellow ball,a yellow ball,blue,grey,green,yellow,Bad,Good,14|12|18|3|19|4|20|8|2|11|13|22|9|15|16|24|5|7|10|1|21|6|23|17,,,0.0,0.0
Martyetal_2022,Exp_6,94,Test,Low,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a green ball.,A-D-A,a green ball,a grey ball,a green ball,green,yellow,blue,grey,Bad,Good,10|18|17|15|16|2|24|6|4|19|1|8|7|13|9|20|21|12|11|22|5|14|3|23,,,0.0,0.0
Martyetal_2022,Exp_6,95,Test,Low,Negative,DIST,Bad,Mia,It is certain that either the mystery box does not contain a blue ball or it does not contain a green ball.,A-AB-B,a blue ball,a blue ball and a green ball,a green ball,blue,green,yellow,grey,Bad,Good,1|18|6|12|20|19|9|21|24|4|23|8|2|7|14|22|10|17|16|5|3|11|15|13,,,0.0,0.0
Martyetal_2022,Exp_6,96,Test,Low,Negative,FC,Good,Sam,It is possible that either the mystery box does not contain a green ball or it does not contain a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,blue,yellow,Bad,Good,19|8|22|18|6|3|7|12|11|20|16|15|21|5|23|14|13|4|9|24|1|10|2|17,,,0.0,0.0
