Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_1,Epistemic,26,Test,Block_A,Nominal,Control_3,Bad,Mia,No visible box contains a grey ball.,A-CD-A,a grey ball,a grey ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,58|61|60|8|5|2|59|4|1|3|63|57|64|6|7|62,-0.7134022116661072,-0.8852772116661072,-0.7134022116661072,-0.8852772116661072
Martyetal_2023,Exp_1,Epistemic,27,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a blue ball or a grey ball.,A-AB-AB,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,64|2|6|63|5|62|4|60|57|1|61|58|7|8|3|59,-0.6446173191070557,-1.0039923191070557,-0.6446173191070557,-1.0039923191070557
Martyetal_2023,Exp_1,Epistemic,28,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a grey ball or a green ball.,A-CD-A,a grey ball,a grey ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,8|63|5|58|64|62|57|61|1|7|59|3|6|4|2|60,-0.6839795112609863,-0.9964795112609863,-0.6839795112609863,-0.9964795112609863
Martyetal_2023,Exp_1,Epistemic,29,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a green ball or a grey ball.,A-CD-C,a blue ball,a blue ball and a yellow ball,a green ball,green,grey,blue,yellow,Bad,Good,2|64|57|6|8|60|59|4|58|62|61|63|5|7|1|3,-0.6715052723884583,-0.9371302723884583,-0.6715052723884583,-0.9371302723884583
Martyetal_2023,Exp_1,Epistemic,30,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a green ball or a blue ball.,A-AC-A,a green ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,62|58|59|63|2|5|6|60|61|4|64|3|7|8|57|1,-0.5957604646682739,-0.9551354646682739,-0.5957604646682739,-0.9551354646682739
Martyetal_2023,Exp_1,Epistemic,31,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a blue ball or a grey ball.,A-AB-B,a blue ball and a grey ball,a grey ball,a blue ball,blue,grey,yellow,green,Bad,Good,64|62|6|5|7|1|3|4|57|8|63|60|59|58|61|2,-0.6770784258842468,-1.0052034854888916,-0.6770784258842468,-1.0052034854888916
Martyetal_2023,Exp_1,Epistemic,32,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a grey ball or a blue ball.,A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,60|64|58|7|59|8|3|63|5|6|1|4|57|61|2|62,-0.7893564701080322,-0.9612314701080322,-0.7893564701080322,-0.9612314701080322
Martyetal_2023,Exp_1,Epistemic,33,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a yellow ball or a green ball.,A-AB-B,a green ball,a yellow and a green ball,a yellow ball,yellow,green,blue,grey,Bad,Good,1|63|61|3|60|58|4|57|7|62|8|59|2|64|5|6,-0.5579522848129272,-1.1985772848129272,-0.5579522848129272,-1.1985772848129272
Martyetal_2023,Exp_1,Epistemic,34,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a blue ball or a green ball.,A-AC-AC,a blue ball,a blue ball and a yellow ball,a blue ball and a yellow ball,blue,green,yellow,grey,Bad,Good,5|64|1|62|63|58|57|3|60|4|8|59|61|6|2|7,-0.5665724873542786,-1.1134474277496338,-0.5665724873542786,-1.1134474277496338
Martyetal_2023,Exp_1,Epistemic,35,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a grey ball or a blue ball.,A-CD-C,a yellow and a green ball,a grey ball,a yellow ball,grey,blue,yellow,green,Bad,Good,59|61|63|5|7|6|62|4|3|57|60|58|1|64|8|2,-0.6231253743171692,-1.0918753147125244,-0.6231253743171692,-1.0918753147125244
Martyetal_2023,Exp_1,Epistemic,36,Test,Block_A,Nominal,Control_3,Good,Sam,No visible box contains a green ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,57|58|3|5|4|62|63|1|2|64|60|7|61|6|59|8,-0.7127231359481812,-0.9158481359481812,-0.7127231359481812,-0.9158481359481812
Martyetal_2023,Exp_1,Epistemic,37,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a green ball or a blue ball.,A-AB-B,a green ball,a green ball and a blue ball,a blue ball,green,blue,grey,yellow,Bad,Good,57|64|59|61|6|5|63|7|2|1|62|58|3|60|4|8,-0.5139563679695129,-1.0764563083648682,-0.5139563679695129,-1.0764563083648682
Martyetal_2023,Exp_1,Epistemic,38,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a blue ball or a yellow ball.,A-AC-AC,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,yellow,grey,green,Bad,Good,63|1|8|61|62|5|3|60|6|57|58|2|4|7|64|59,-0.7829989790916443,-0.9236239790916443,-0.7829989790916443,-0.9236239790916443
Martyetal_2023,Exp_1,Epistemic,39,Test,Block_A,Nominal,Control_2,Good,Sam,Every visible box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,grey,yellow,Bad,Good,59|3|7|57|61|5|64|63|58|8|60|2|6|62|1|4,-0.5861496329307556,-1.2736496925354004,-0.5861496329307556,-1.2736496925354004
Martyetal_2023,Exp_1,Epistemic,40,Test,Block_A,Nominal,Control_1,Good,Sam,Every visible box contains a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,green,grey,Bad,Good,57|3|62|63|61|5|6|58|1|2|59|60|4|64|7|8,-0.4051024913787842,-1.4988524913787842,-0.4051024913787842,-1.4988524913787842
Martyetal_2023,Exp_1,Epistemic,41,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a blue ball or a green ball.,A-CD-A,a blue ball,a grey ball and a yellow ball,a blue ball,blue,green,grey,yellow,Bad,Good,1|6|62|4|7|64|60|2|63|8|57|58|3|5|59|61,-0.7463918328285217,-0.8088918328285217,-0.7463918328285217,-0.8088918328285217
Martyetal_2023,Exp_1,Epistemic,42,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a blue ball or a grey ball.,A-AC-AD,a blue ball and a yellow ball,a blue ball and a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,8|58|2|1|5|59|7|64|62|61|4|6|3|57|60|63,-0.6656213402748108,-1.024996280670166,-0.6656213402748108,-1.024996280670166
Martyetal_2023,Exp_1,Epistemic,43,Test,Block_A,Nominal,Test,Good,Sam,Every visible box contains a blue ball or a yellow ball.,A-AB-B,a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,6|7|1|62|64|60|5|2|59|57|63|61|58|3|4|8,-0.552419900894165,-1.052419900894165,-0.552419900894165,-1.052419900894165
Martyetal_2023,Exp_1,Epistemic,44,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a yellow ball or a blue ball.,A-CD-C,a green ball and a grey ball,a yellow ball,a green ball,yellow,blue,green,grey,Bad,Good,58|3|64|5|6|8|2|63|57|62|61|60|7|1|59|4,-0.8369190096855164,-0.9619190096855164,-0.8369190096855164,-0.9619190096855164
Martyetal_2023,Exp_1,Epistemic,45,Test,Block_A,Nominal,Control_3,Good,Mia,No visible box contains a grey ball.,C-CD-C,a yellow ball,a yellow ball and a blue ball,a yellow ball,grey,green,yellow,blue,Bad,Good,7|5|64|62|59|2|3|4|57|6|61|1|60|58|63|8,-0.6081361770629883,-1.1393861770629883,-0.6081361770629883,-1.1393861770629883
Martyetal_2023,Exp_1,Epistemic,46,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a green ball or a yellow ball.,A-CD-C,a green ball,a grey ball and a blue ball,a grey ball,green,yellow,grey,blue,Bad,Good,2|8|3|62|64|59|57|5|6|58|61|60|1|63|7|4,-0.40650710463523865,-1.312757134437561,-0.40650710463523865,-1.312757134437561
Martyetal_2023,Exp_1,Epistemic,47,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a grey ball or a green ball.,A-AB-A,a grey ball,a grey ball and a green ball,a grey ball,grey,green,blue,yellow,Bad,Good,8|61|57|64|63|5|2|1|59|58|4|3|6|62|7|60,-0.5617175698280334,-1.0460925102233887,-0.5617175698280334,-1.0460925102233887
Martyetal_2023,Exp_1,Epistemic,48,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a blue ball or a yellow ball.,A-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,62|57|64|59|61|4|2|6|58|63|7|8|5|3|60|1,-0.6730133891105652,-1.29801344871521,-0.6730133891105652,-1.29801344871521
Martyetal_2023,Exp_1,Epistemic,49,Test,Block_A,Nominal,Control_2,Good,Mia,Every visible box contains a blue ball and a grey ball.,AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,58|6|8|4|1|60|59|57|7|63|5|64|62|2|3|61,-0.6683931350708008,-1.1996431350708008,-0.6683931350708008,-1.1996431350708008
Martyetal_2023,Exp_1,Epistemic,50,Test,Block_A,Nominal,Control_1,Bad,Sam,Every visible box contains a green ball.,A-CD-C,a green ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,63|5|3|7|57|8|1|64|59|61|62|4|60|2|58|6,-0.33508870005607605,-1.5538387298583984,-0.33508870005607605,-1.5538387298583984
Martyetal_2023,Exp_1,Epistemic,51,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a grey ball,green,yellow,blue,grey,Bad,Good,60|6|58|62|5|2|57|59|1|7|3|63|4|61|64|8,-0.7660996913909912,-0.8910996913909912,-0.7660996913909912,-0.8910996913909912
Martyetal_2023,Exp_1,Epistemic,52,Test,Block_A,Nominal,Control_1,Bad,Sam,Every visible box contains a green ball.,A-CD-C,a yellow ball and a blue ball,a yellow ball,a green ball,green,grey,yellow,blue,Bad,Good,62|63|1|64|8|7|57|3|5|4|58|6|61|59|60|2,-0.6128555536270142,-1.0034805536270142,-0.6128555536270142,-1.0034805536270142
Martyetal_2023,Exp_1,Epistemic,53,Test,Block_A,Nominal,Control_2,Bad,Sam,Every visible box contains a green ball and a yellow ball.,AB-CD-C,a blue ball and a grey ball,a blue ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,63|64|4|57|7|8|58|1|6|59|5|2|62|60|61|3,-0.7597147822380066,-0.9784647822380066,-0.7597147822380066,-0.9784647822380066
Martyetal_2023,Exp_1,Epistemic,54,Test,Block_A,Nominal,Control_3,Bad,Sam,No visible box contains a green ball.,A-CD-A,a green ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,4|57|61|58|59|62|3|64|6|2|63|5|60|7|8|1,-0.6401609778404236,-1.2026610374450684,-0.6401609778404236,-1.2026610374450684
Martyetal_2023,Exp_1,Epistemic,55,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a blue ball or a yellow ball.,A-CD-C,a grey ball and a green ball,a blue ball,a grey ball,blue,yellow,grey,green,Bad,Good,4|57|7|3|62|63|61|59|58|8|60|2|5|64|1|6,-0.8157534003257751,-0.9720034003257751,-0.8157534003257751,-0.9720034003257751
Martyetal_2023,Exp_1,Epistemic,56,Test,Block_A,Nominal,Control_2,Bad,Mia,Every visible box contains a yellow ball and a blue ball.,AB-CD-C,a green ball,a yellow ball and a blue ball,a green ball and a grey ball,yellow,blue,green,grey,Bad,Good,6|62|5|57|3|4|7|64|63|8|1|59|61|60|2|58,-0.6534057259559631,-0.9346557259559631,-0.6534057259559631,-0.9346557259559631
Martyetal_2023,Exp_1,Epistemic,65,Test,Block_B,Modal,Test,Target_1,Sam,The mystery box must contain a blue ball or a grey ball.,A-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,61|63|4|60|59|62|3|58|6|57|2|64|5|7|1|8,-0.753083348274231,-0.956208348274231,-0.753083348274231,-0.956208348274231
Martyetal_2023,Exp_1,Epistemic,66,Test,Block_B,Modal,Test,Bad,Sam,The mystery box must contain a green ball or a yellow ball.,A-CD-C,a grey ball,a green ball,a grey ball and a blue ball,green,yellow,grey,blue,Bad,Good,3|8|61|58|6|63|59|60|5|7|57|64|1|4|62|2,-0.6929512619972229,-1.2242012023925781,-0.6929512619972229,-1.2242012023925781
Martyetal_2023,Exp_1,Epistemic,67,Test,Block_B,Modal,Test,Target_2,Sam,The mystery box must contain a yellow ball or a blue ball.,A-AC-AC,a yellow ball,a yellow ball and a grey ball,a yellow ball and a grey ball,yellow,blue,grey,green,Bad,Good,4|61|64|6|58|60|2|8|3|59|62|1|7|57|63|5,-0.5663877725601196,-0.9882627725601196,-0.5663877725601196,-0.9882627725601196
Martyetal_2023,Exp_1,Epistemic,68,Test,Block_B,Modal,Test,Good,Mia,The mystery box must contain a grey ball or a blue ball.,A-AB-B,a blue ball,a grey ball and a blue ball,a grey ball,grey,blue,yellow,green,Bad,Good,1|59|58|61|3|63|4|2|7|5|62|6|57|60|8|64,-0.6853005886077881,-0.9040505886077881,-0.6853005886077881,-0.9040505886077881
Martyetal_2023,Exp_1,Epistemic,69,Test,Block_B,Modal,Test,Target_2,Sam,The mystery box must contain a green ball or a yellow ball.,A-AC-AD,a green ball,a green ball and a grey ball,a green ball and a blue ball,green,yellow,grey,blue,Bad,Good,5|61|59|4|8|63|7|62|2|6|3|60|64|1|57|58,-0.603844404220581,-0.931969404220581,-0.603844404220581,-0.931969404220581
Martyetal_2023,Exp_1,Epistemic,70,Test,Block_B,Modal,Test,Target_1,Sam,The mystery box must contain a green ball or a grey ball.,A-AB-A,a green ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,59|4|1|58|62|7|6|5|2|64|63|8|57|3|60|61,-0.4667484760284424,-1.1542484760284424,-0.4667484760284424,-1.1542484760284424
Martyetal_2023,Exp_1,Epistemic,71,Test,Block_B,Modal,Test,Good,Mia,The mystery box must contain a grey ball or a yellow ball.,A-AB-B,a yellow ball,a grey ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,2|62|6|7|3|4|57|61|59|60|63|58|64|1|5|8,-0.6236902475357056,-1.0455652475357056,-0.6236902475357056,-1.0455652475357056
Martyetal_2023,Exp_1,Epistemic,72,Test,Block_B,Modal,Test,Good,Sam,The mystery box must contain a yellow ball or a green ball.,A-AB-B,a yellow and a green ball,a yellow ball,a green ball,yellow,green,grey,blue,Bad,Good,59|64|1|60|62|2|61|5|3|58|6|63|7|8|4|57,-0.6929584741592407,-1.0210834741592407,-0.6929584741592407,-1.0210834741592407
Martyetal_2023,Exp_1,Epistemic,73,Test,Block_B,Modal,Test,Target_2,Mia,The mystery box must contain a blue ball or a green ball.,A-AC-A,a blue ball,a blue ball and a yellow ball,a blue ball,blue,green,yellow,grey,Bad,Good,57|61|5|7|63|60|3|62|1|4|8|6|64|59|58|2,-0.7372962236404419,-0.8310462236404419,-0.7372962236404419,-0.8310462236404419
Martyetal_2023,Exp_1,Epistemic,74,Test,Block_B,Modal,Control_3,Bad,Mia,The mystery box cannot contain a yellow ball.,A-CD-A,a grey ball and a blue ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,63|64|2|61|5|62|58|3|6|1|57|60|59|8|4|7,-0.7703849673271179,-0.7860099673271179,-0.7703849673271179,-0.7860099673271179
Martyetal_2023,Exp_1,Epistemic,75,Test,Block_B,Modal,Test,Bad,Sam,The mystery box must contain a yellow ball or a grey ball.,A-CD-C,a green ball and a blue ball,a green ball,a yellow ball,yellow,grey,green,blue,Bad,Good,8|61|62|4|6|64|5|3|2|63|59|60|58|1|57|7,-0.7646489143371582,-0.8271489143371582,-0.7646489143371582,-0.8271489143371582
Martyetal_2023,Exp_1,Epistemic,76,Test,Block_B,Modal,Control_3,Good,Sam,The mystery box cannot contain a yellow ball.,C-CD-C,a green ball and a grey ball,a green ball,a green ball,yellow,blue,green,grey,Bad,Good,1|57|61|59|63|8|58|62|5|64|60|4|7|3|6|2,-0.668674886226654,-0.871799886226654,-0.668674886226654,-0.871799886226654
Martyetal_2023,Exp_1,Epistemic,77,Test,Block_B,Modal,Control_4,Bad,Mia,The mystery box cannot contain a grey ball or a yellow ball.,A-CD-A,a grey ball,a blue ball and a green ball,a grey ball,grey,yellow,blue,green,Bad,Good,3|1|4|63|8|5|59|64|6|2|61|58|57|62|60|7,-0.8257661461830139,-0.7320161461830139,-0.8257661461830139,-0.7320161461830139
Martyetal_2023,Exp_1,Epistemic,78,Test,Block_B,Modal,Control_4,Good,Sam,The mystery box cannot contain a grey ball or a yellow ball.,C-CD-C,a green ball,a green ball and a blue ball,a green ball,grey,yellow,green,blue,Bad,Good,61|1|59|62|8|2|58|7|5|4|3|60|57|64|63|6,-0.8966277241706848,-0.6935027241706848,-0.8966277241706848,-0.6935027241706848
Martyetal_2023,Exp_1,Epistemic,79,Test,Block_B,Modal,Control_4,Bad,Sam,The mystery box cannot contain a green ball or a grey ball.,A-CD-A,a green ball,a green ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,61|1|57|63|3|4|62|2|58|59|6|7|5|64|8|60,-0.6150463223457336,-1.0056712627410889,-0.6150463223457336,-1.0056712627410889
Martyetal_2023,Exp_1,Epistemic,80,Test,Block_B,Modal,Test,Good,Sam,The mystery box must contain a blue ball or a green ball.,A-AB-B,a green ball,a blue ball and a green ball,a blue ball,blue,green,grey,yellow,Bad,Good,63|1|59|7|2|58|64|4|3|62|60|5|6|57|61|8,-0.5824416279792786,-1.0043165683746338,-0.5824416279792786,-1.0043165683746338
Martyetal_2023,Exp_1,Epistemic,81,Test,Block_B,Modal,Control_1,Bad,Sam,The mystery box must contain a yellow ball.,A-CD-C,a blue ball,a yellow ball,a blue ball and a grey ball,yellow,green,blue,grey,Bad,Good,1|7|60|61|57|3|64|8|6|59|58|4|63|62|5|2,-0.6437666416168213,-0.9875166416168213,-0.6437666416168213,-0.9875166416168213
Martyetal_2023,Exp_1,Epistemic,82,Test,Block_B,Modal,Test,Bad,Mia,The mystery box must contain a blue ball or a green ball.,A-CD-C,a yellow ball,a yellow ball and a grey ball,a blue ball,blue,green,yellow,grey,Bad,Good,3|7|5|2|63|57|60|62|61|8|64|4|59|6|58|1,-0.7385829091072083,-0.9417079091072083,-0.7385829091072083,-0.9417079091072083
Martyetal_2023,Exp_1,Epistemic,83,Test,Block_B,Modal,Control_3,Good,Mia,The mystery box cannot contain a yellow ball.,C-CD-C,a grey ball,a grey ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,62|7|6|57|64|61|4|2|3|5|1|58|59|63|8|60,-0.8339114189147949,-0.7714114189147949,-0.8339114189147949,-0.7714114189147949
Martyetal_2023,Exp_1,Epistemic,84,Test,Block_B,Modal,Test,Target_1,Sam,The mystery box must contain a blue ball or a green ball.,A-AB-A,a blue ball,a blue ball,a blue ball and a green ball,blue,green,yellow,grey,Bad,Good,1|3|62|57|6|2|4|7|59|61|58|64|8|5|60|63,-0.6381546854972839,-1.2944047451019287,-0.6381546854972839,-1.2944047451019287
Martyetal_2023,Exp_1,Epistemic,85,Test,Block_B,Modal,Test,Bad,Mia,The mystery box must contain a blue ball or a grey ball.,A-CD-C,a yellow ball,a blue ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,61|59|63|1|4|2|5|6|7|8|3|60|57|62|64|58,-0.6345917582511902,-1.009591817855835,-0.6345917582511902,-1.009591817855835
Martyetal_2023,Exp_1,Epistemic,86,Test,Block_B,Modal,Test,Target_2,Sam,The mystery box must contain a grey ball or a blue ball.,A-AC-AC,a grey ball and a green ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,61|57|58|8|6|1|59|5|62|7|2|64|3|4|60|63,-0.6451951265335083,-1.0201951265335083,-0.6451951265335083,-1.0201951265335083
Martyetal_2023,Exp_1,Epistemic,87,Test,Block_B,Modal,Control_1,Bad,Sam,The mystery box must contain a yellow ball.,A-CD-C,a grey ball,a grey ball and a blue ball,a yellow ball,yellow,green,grey,blue,Bad,Good,63|3|61|4|2|1|58|6|8|5|7|59|64|60|62|57,-0.6338703632354736,-1.1182453632354736,-0.6338703632354736,-1.1182453632354736
