Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_2,Deontic,29,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a green ball or a yellow ball.,A-AC-A,a green ball and a blue ball,a green ball,a green ball,green,yellow,blue,grey,Bad,Good,7|62|57|1|5|61|63|2|60|6|8|4|64|58|3|59,-29.077091217041016,-24.81584358215332,-29.077091217041016,-24.81584358215332
Martyetal_2023,Exp_2,Deontic,30,Test,Block_A,Nominal,Control_1,Bad,Sam,Every box contains a yellow ball.,A-CD-C,a grey ball,a grey ball and a blue ball,a yellow ball,yellow,green,grey,blue,Bad,Good,5|1|3|7|63|61|8|64|57|4|59|58|6|2|60|62,-34.710357666015625,-8.24927806854248,-34.710357666015625,-8.24927806854248
Martyetal_2023,Exp_2,Deontic,31,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a yellow ball or a green ball.,A-AC-A,a yellow ball,a yellow ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,64|2|60|5|57|62|4|3|58|1|7|59|6|63|61|8,-21.638996124267578,-24.844751358032227,-21.638996124267578,-24.844751358032227
Martyetal_2023,Exp_2,Deontic,32,Test,Block_A,Nominal,Test,Bad,Mia,Every box contains a blue ball or a green ball.,A-CD-C,a yellow ball and a grey ball,a blue ball,a yellow ball,blue,green,yellow,grey,Bad,Good,59|61|3|4|6|64|57|5|7|62|2|60|63|1|58|8,-21.454025268554688,-21.8789119720459,-21.454025268554688,-21.8789119720459
Martyetal_2023,Exp_2,Deontic,33,Test,Block_A,Nominal,Control_3,Bad,Sam,No box contains a grey ball.,A-CD-A,a grey ball,a green ball and a blue ball,a grey ball,grey,yellow,green,blue,Bad,Good,62|58|57|8|1|5|2|6|63|61|7|60|64|3|59|4,-44.634029388427734,-18.579025268554688,-44.634029388427734,-18.579025268554688
Martyetal_2023,Exp_2,Deontic,34,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a grey ball or a green ball.,A-AB-B,a green ball,a grey ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,4|7|62|60|2|8|58|61|63|3|5|1|59|57|64|6,-17.711109161376953,-22.73546028137207,-17.711109161376953,-22.73546028137207
Martyetal_2023,Exp_2,Deontic,35,Test,Block_A,Nominal,Control_2,Bad,Mia,Every box contains a blue ball and a grey ball.,AB-CD-C,a yellow ball,a yellow and a green ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,4|3|59|57|5|64|62|2|1|6|60|61|7|63|8|58,-49.18318557739258,-11.849821090698242,-49.18318557739258,-11.849821090698242
Martyetal_2023,Exp_2,Deontic,36,Test,Block_A,Nominal,Control_4,Good,Mia,No box contains a blue ball or a yellow ball.,C-CD-C,a green ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,59|57|64|58|4|3|1|61|62|2|7|8|63|5|6|60,-15.500490188598633,-19.333147048950195,-15.500490188598633,-19.333147048950195
Martyetal_2023,Exp_2,Deontic,37,Test,Block_A,Nominal,Control_3,Good,Mia,No box contains a green ball.,C-CD-C,a grey ball and a yellow ball,a grey ball,a grey ball,green,blue,grey,yellow,Bad,Good,59|60|57|3|2|58|64|1|8|4|62|7|61|63|6|5,-17.22384262084961,-21.14697265625,-17.22384262084961,-21.14697265625
Martyetal_2023,Exp_2,Deontic,38,Test,Block_A,Nominal,Control_1,Good,Mia,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,60|62|2|4|1|63|8|58|6|59|7|61|57|64|5|3,-23.754417419433594,-20.094717025756836,-23.754417419433594,-20.094717025756836
Martyetal_2023,Exp_2,Deontic,39,Test,Block_A,Nominal,Control_3,Good,Sam,No box contains a grey ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a green ball,grey,yellow,blue,green,Bad,Good,63|1|58|6|62|64|8|61|2|60|3|7|5|4|59|57,-15.346389770507812,-18.70461082458496,-15.346389770507812,-18.70461082458496
Martyetal_2023,Exp_2,Deontic,40,Test,Block_A,Nominal,Control_2,Bad,Sam,Every box contains a green ball and a yellow ball.,AB-CD-C,a blue ball and a grey ball,a blue ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,6|4|60|5|2|3|58|7|64|59|61|62|8|57|63|1,-50.72029495239258,-15.868121147155762,-50.72029495239258,-15.868121147155762
Martyetal_2023,Exp_2,Deontic,41,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a grey ball or a blue ball.,A-AB-AB,a grey ball and a blue ball,a grey ball,a grey ball and a blue ball,grey,blue,yellow,green,Bad,Good,59|58|60|8|57|3|64|1|4|62|63|6|2|7|61|5,-15.973143577575684,-26.000450134277344,-15.973143577575684,-26.000450134277344
Martyetal_2023,Exp_2,Deontic,42,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a blue ball or a grey ball.,A-CD-C,a green ball and a yellow ball,a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,5|6|63|4|60|61|62|1|64|3|59|2|7|58|57|8,-51.510292053222656,-19.038366317749023,-51.510292053222656,-19.038366317749023
Martyetal_2023,Exp_2,Deontic,43,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a grey ball or a green ball.,A-AB-B,a grey ball,a grey ball and a green ball,a green ball,grey,green,blue,yellow,Bad,Good,63|61|8|62|1|2|64|58|60|59|7|3|6|4|5|57,-17.905811309814453,-22.294189453125,-17.905811309814453,-22.294189453125
Martyetal_2023,Exp_2,Deontic,44,Test,Block_A,Nominal,Test,Target_1,Sam,Every box contains a yellow ball or a green ball.,A-AB-A,a yellow ball,a yellow ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,59|7|62|2|8|5|60|3|58|61|64|63|1|57|4|6,-14.351749420166016,-28.0907039642334,-14.351749420166016,-28.0907039642334
Martyetal_2023,Exp_2,Deontic,45,Test,Block_A,Nominal,Control_3,Bad,Mia,No box contains a yellow ball.,A-CD-A,a grey ball and a green ball,a yellow ball,a yellow ball,yellow,blue,grey,green,Bad,Good,62|59|1|3|2|4|5|57|60|58|8|61|6|64|63|7,-24.989791870117188,-18.05340576171875,-24.989791870117188,-18.05340576171875
Martyetal_2023,Exp_2,Deontic,46,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a yellow ball or a blue ball.,A-AB-AB,a yellow ball and a blue ball,a yellow ball,a yellow ball and a blue ball,yellow,blue,green,grey,Bad,Good,7|1|59|6|4|5|57|58|8|61|2|64|63|3|60|62,-11.471992492675781,-33.622901916503906,-11.471992492675781,-33.622901916503906
Martyetal_2023,Exp_2,Deontic,47,Test,Block_A,Nominal,Control_1,Good,Sam,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,58|8|2|57|5|62|64|6|7|59|60|61|4|63|3|1,-17.304279327392578,-26.421659469604492,-17.304279327392578,-26.421659469604492
Martyetal_2023,Exp_2,Deontic,48,Test,Block_A,Nominal,Control_3,Good,Sam,No box contains a yellow ball.,C-CD-C,a green ball and a blue ball,a green ball,a green ball,yellow,grey,green,blue,Bad,Good,61|63|62|4|64|5|2|60|57|1|59|3|8|7|6|58,-12.987736701965332,-19.161470413208008,-12.987736701965332,-19.161470413208008
Martyetal_2023,Exp_2,Deontic,49,Test,Block_A,Nominal,Test,Good,Sam,Every box contains a green ball or a grey ball.,A-AB-B,a green ball,a grey ball,a green ball and a grey ball,green,grey,yellow,blue,Bad,Good,61|4|7|6|59|60|57|62|58|1|64|5|3|8|63|2,-17.13527488708496,-21.28721809387207,-17.13527488708496,-21.28721809387207
Martyetal_2023,Exp_2,Deontic,50,Test,Block_A,Nominal,Test,Target_2,Sam,Every box contains a grey ball or a yellow ball.,A-AC-AD,a grey ball and a blue ball,a grey ball,a grey ball and a green ball,grey,yellow,green,blue,Bad,Good,61|58|4|6|5|59|3|63|62|57|2|64|8|7|60|1,-26.794414520263672,-23.57961082458496,-26.794414520263672,-23.57961082458496
Martyetal_2023,Exp_2,Deontic,51,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a grey ball or a yellow ball.,A-AB-A,a grey ball,a grey ball,a grey ball and a yellow ball,grey,yellow,green,blue,Bad,Good,1|61|2|6|64|3|63|5|58|59|8|62|57|60|7|4,-22.438344955444336,-23.69791030883789,-22.438344955444336,-23.69791030883789
Martyetal_2023,Exp_2,Deontic,52,Test,Block_A,Nominal,Control_1,Bad,Mia,Every box contains a grey ball.,A-CD-C,a green ball and a yellow ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,5|4|63|6|3|61|1|64|7|58|2|8|60|59|57|62,-48.147987365722656,-9.784911155700684,-48.147987365722656,-9.784911155700684
Martyetal_2023,Exp_2,Deontic,53,Test,Block_A,Nominal,Test,Target_1,Sam,Every box contains a grey ball or a blue ball.,A-AB-AB,a grey ball and a blue ball,a grey ball,a grey ball and a blue ball,grey,blue,green,yellow,Bad,Good,61|7|6|58|8|60|4|64|59|63|1|2|62|5|3|57,-11.809160232543945,-33.965850830078125,-11.809160232543945,-33.965850830078125
Martyetal_2023,Exp_2,Deontic,54,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a blue ball or a green ball.,A-CD-C,a yellow ball and a grey ball,a yellow ball,a blue ball,blue,green,yellow,grey,Bad,Good,57|3|2|6|1|59|63|8|58|7|64|62|5|60|4|61,-37.13548278808594,-23.20026969909668,-37.13548278808594,-23.20026969909668
Martyetal_2023,Exp_2,Deontic,55,Test,Block_A,Nominal,Control_4,Good,Sam,No box contains a grey ball or a yellow ball.,C-CD-C,a blue ball and a green ball,a blue ball,a blue ball,grey,yellow,blue,green,Bad,Good,3|64|6|62|4|57|7|61|1|63|60|8|58|2|5|59,-18.20915985107422,-21.150915145874023,-18.20915985107422,-21.150915145874023
Martyetal_2023,Exp_2,Deontic,56,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a yellow ball or a green ball.,A-AC-AC,a yellow ball and a grey ball,a yellow ball,a yellow ball and a grey ball,yellow,green,grey,blue,Bad,Good,7|5|62|59|8|64|6|61|63|57|1|4|58|60|2|3,-15.894173622131348,-29.512357711791992,-15.894173622131348,-29.512357711791992
Martyetal_2023,Exp_2,Deontic,65,Test,Block_B,Modal,Control_2,Bad,Sam,Sam must pick a box with a green ball and a grey ball.,AB-CD-C,a blue ball,a blue ball and a yellow ball,a green ball and a grey ball,green,grey,blue,yellow,Bad,Good,8|2|3|64|58|59|60|5|7|6|61|1|57|63|62|4,-39.75632858276367,-22.40953254699707,-39.75632858276367,-22.40953254699707
Martyetal_2023,Exp_2,Deontic,66,Test,Block_B,Modal,Control_1,Bad,Mia,Mia must pick a box with a grey ball.,A-CD-C,a green ball,a green ball and a yellow ball,a grey ball,grey,blue,green,yellow,Bad,Good,8|64|5|59|63|7|3|58|6|1|60|57|61|62|4|2,-63.94724655151367,-18.823307037353516,-63.94724655151367,-18.823307037353516
Martyetal_2023,Exp_2,Deontic,67,Test,Block_B,Modal,Control_1,Bad,Sam,Sam must pick a box with a grey ball.,A-CD-C,a green ball and a yellow ball,a grey ball,a green ball,grey,blue,green,yellow,Bad,Good,64|61|60|3|2|6|62|57|4|8|63|58|59|7|5|1,-52.48073959350586,-19.592355728149414,-52.48073959350586,-19.592355728149414
Martyetal_2023,Exp_2,Deontic,68,Test,Block_B,Modal,Test,Bad,Sam,Sam must pick a box with a grey ball or a yellow ball.,A-CD-C,a blue ball,a grey ball,a blue ball and a green ball,grey,yellow,blue,green,Bad,Good,5|61|62|63|57|3|64|7|2|59|58|60|4|8|1|6,-20.22974395751953,-22.965635299682617,-20.22974395751953,-22.965635299682617
Martyetal_2023,Exp_2,Deontic,69,Test,Block_B,Modal,Test,Good,Mia,Mia must pick a box with a green ball or a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,yellow,blue,Bad,Good,64|59|3|7|57|62|61|1|60|6|5|2|58|4|63|8,-17.165451049804688,-27.200965881347656,-17.165451049804688,-27.200965881347656
Martyetal_2023,Exp_2,Deontic,70,Test,Block_B,Modal,Control_2,Good,Sam,Sam must pick a box with a blue ball and a grey ball.,AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,61|59|5|64|8|58|63|60|57|3|2|6|4|7|62|1,-16.880281448364258,-28.8658390045166,-16.880281448364258,-28.8658390045166
Martyetal_2023,Exp_2,Deontic,71,Test,Block_B,Modal,Test,Good,Mia,Mia must pick a box with a green ball or a blue ball.,A-AB-B,a blue ball,a green ball and a blue ball,a green ball,green,blue,yellow,grey,Bad,Good,1|60|7|58|5|8|3|6|63|57|64|59|62|2|61|4,-12.111201286315918,-34.23820495605469,-12.111201286315918,-34.23820495605469
Martyetal_2023,Exp_2,Deontic,72,Test,Block_B,Modal,Test,Good,Sam,Sam must pick a box with a green ball or a yellow ball.,A-AB-B,a green ball,a green ball and a yellow ball,a yellow ball,green,yellow,blue,grey,Bad,Good,4|7|8|61|60|3|64|59|62|63|2|58|5|57|1|6,-16.179000854492188,-24.438697814941406,-16.179000854492188,-24.438697814941406
Martyetal_2023,Exp_2,Deontic,73,Test,Block_B,Modal,Control_1,Good,Mia,Mia must pick a box with a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,green,blue,Bad,Good,7|59|63|64|5|3|58|57|1|8|61|6|62|2|4|60,-15.385573387145996,-28.75381851196289,-15.385573387145996,-28.75381851196289
Martyetal_2023,Exp_2,Deontic,74,Test,Block_B,Modal,Control_3,Bad,Sam,Sam cannot pick a box with a yellow ball.,A-CD-A,a yellow ball,a blue ball and a grey ball,a yellow ball,yellow,green,blue,grey,Bad,Good,5|60|64|63|59|2|6|62|7|57|61|1|8|58|3|4,-25.890174865722656,-19.937639236450195,-25.890174865722656,-19.937639236450195
Martyetal_2023,Exp_2,Deontic,75,Test,Block_B,Modal,Control_4,Bad,Sam,Sam cannot pick a box with a yellow ball or a blue ball.,A-CD-A,a yellow ball,a yellow ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,57|64|1|62|4|6|59|5|7|8|60|63|58|3|2|61,-18.928234100341797,-20.02365493774414,-18.928234100341797,-20.02365493774414
Martyetal_2023,Exp_2,Deontic,76,Test,Block_B,Modal,Control_4,Bad,Mia,Mia cannot pick a box with a grey ball or a green ball.,A-CD-A,a grey ball,a grey ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,62|5|64|1|57|6|3|59|4|58|63|2|8|7|60|61,-12.993504524230957,-24.140077590942383,-12.993504524230957,-24.140077590942383
Martyetal_2023,Exp_2,Deontic,77,Test,Block_B,Modal,Test,Good,Mia,Mia must pick a box with a green ball or a yellow ball.,A-AB-B,a yellow ball,a green ball and a yellow ball,a green ball,green,yellow,grey,blue,Bad,Good,4|60|8|61|63|58|59|64|1|6|7|62|5|2|57|3,-13.185297966003418,-27.60616111755371,-13.185297966003418,-27.60616111755371
Martyetal_2023,Exp_2,Deontic,78,Test,Block_B,Modal,Control_1,Good,Sam,Sam must pick a box with a green ball.,A-A-A,a green ball,a green ball,a green ball,green,yellow,grey,blue,Bad,Good,4|57|62|8|2|63|64|61|5|7|60|1|6|59|58|3,-18.837011337280273,-25.423856735229492,-18.837011337280273,-25.423856735229492
Martyetal_2023,Exp_2,Deontic,79,Test,Block_B,Modal,Control_2,Good,Sam,Sam must pick a box with a grey ball and a green ball.,AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,5|61|7|60|2|59|58|6|1|62|4|57|8|3|64|63,-13.063377380371094,-43.49554443359375,-13.063377380371094,-43.49554443359375
Martyetal_2023,Exp_2,Deontic,80,Test,Block_B,Modal,Test,Bad,Mia,Mia must pick a box with a blue ball or a green ball.,A-CD-C,a yellow ball and a grey ball,a yellow ball,a blue ball,blue,green,yellow,grey,Bad,Good,2|7|58|59|1|8|63|6|62|64|3|61|57|60|4|5,-27.285888671875,-24.360807418823242,-27.285888671875,-24.360807418823242
Martyetal_2023,Exp_2,Deontic,81,Test,Block_B,Modal,Test,Target_2,Sam,Sam must pick a box with a blue ball or a yellow ball.,A-AC-AC,a blue ball,a blue ball and a green ball,a blue ball and a green ball,blue,yellow,green,grey,Bad,Good,61|1|60|7|63|58|2|59|62|64|4|8|6|5|3|57,-21.518733978271484,-24.245386123657227,-21.518733978271484,-24.245386123657227
Martyetal_2023,Exp_2,Deontic,82,Test,Block_B,Modal,Test,Bad,Mia,Mia must pick a box with a blue ball or a green ball.,A-CD-C,a blue ball,a yellow ball and a grey ball,a yellow ball,blue,green,yellow,grey,Bad,Good,7|1|57|64|58|59|61|6|62|8|5|4|2|63|60|3,-23.256418228149414,-27.0512638092041,-23.256418228149414,-27.0512638092041
Martyetal_2023,Exp_2,Deontic,83,Test,Block_B,Modal,Test,Target_2,Mia,Mia must pick a box with a green ball or a grey ball.,A-AC-AD,a green ball,a green ball and a yellow ball,a green ball and a blue ball,green,grey,blue,yellow,Bad,Good,59|2|3|57|7|4|61|63|1|6|60|8|58|62|5|64,-20.46552085876465,-23.959028244018555,-20.46552085876465,-23.959028244018555
Martyetal_2023,Exp_2,Deontic,84,Test,Block_B,Modal,Test,Target_1,Mia,Mia must pick a box with a green ball or a yellow ball.,A-AB-A,a green ball,a green ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,5|60|63|59|57|4|3|58|62|2|7|8|64|6|1|61,-18.33005714416504,-21.948806762695312,-18.33005714416504,-21.948806762695312
Martyetal_2023,Exp_2,Deontic,85,Test,Block_B,Modal,Control_3,Good,Sam,Sam cannot pick a box with a yellow ball.,C-CD-C,a blue ball and a green ball,a blue ball,a blue ball,yellow,grey,blue,green,Bad,Good,1|59|64|2|4|63|8|57|58|3|62|5|60|6|7|61,-21.844999313354492,-20.678659439086914,-21.844999313354492,-20.678659439086914
Martyetal_2023,Exp_2,Deontic,86,Test,Block_B,Modal,Test,Good,Mia,Mia must pick a box with a yellow ball or a grey ball.,A-AB-B,a grey ball,a yellow ball,a yellow ball and a grey ball,yellow,grey,blue,green,Bad,Good,57|5|8|63|4|58|62|3|6|7|60|2|1|61|59|64,-16.03929328918457,-27.353374481201172,-16.03929328918457,-27.353374481201172
Martyetal_2023,Exp_2,Deontic,87,Test,Block_B,Modal,Test,Good,Sam,Sam must pick a box with a green ball or a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,blue,yellow,Bad,Good,8|62|58|1|5|6|7|64|2|3|60|63|57|59|61|4,-12.095148086547852,-32.3063850402832,-12.095148086547852,-32.3063850402832
Martyetal_2023,Exp_2,Deontic,88,Test,Block_B,Modal,Control_4,Bad,Mia,Mia cannot pick a box with a grey ball or a yellow ball.,A-CD-A,a blue ball and a green ball,a grey ball,a grey ball,grey,yellow,blue,green,Bad,Good,4|59|3|64|61|62|8|60|1|6|58|5|63|57|7|2,-15.502033233642578,-20.20168113708496,-15.502033233642578,-20.20168113708496
Martyetal_2023,Exp_2,Deontic,89,Test,Block_B,Modal,Control_3,Good,Sam,Sam cannot pick a box with a blue ball.,C-CD-C,a grey ball,a grey ball and a green ball,a grey ball,blue,yellow,grey,green,Bad,Good,4|64|62|60|57|61|58|7|5|2|6|8|63|59|3|1,-22.272598266601562,-18.53774070739746,-22.272598266601562,-18.53774070739746
Martyetal_2023,Exp_2,Deontic,90,Test,Block_B,Modal,Test,Target_2,Mia,Mia must pick a box with a blue ball or a yellow ball.,A-AC-AC,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,yellow,grey,green,Bad,Good,7|62|1|6|5|4|2|57|64|3|63|8|58|61|59|60,-21.206567764282227,-25.390966415405273,-21.206567764282227,-25.390966415405273
