Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_3,19,Test,Test,Good-Excl,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AB-B,a yellow ball,a yellow ball and a grey ball,a grey ball,yellow,grey,blue,green,Bad,Good,4|7|6|3|5|2|1|8,-23.714847564697266,-24.582035064697266,-23.714847564697266,-24.582035064697266
Deganoetal_2024,Exp_3,20,Test,Control_3,Good,Mia,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,8|6|1|5|3|2|4|7,-23.6132869720459,-24.6230525970459,-23.6132869720459,-24.6230525970459
Deganoetal_2024,Exp_3,21,Test,Control_1,Bad,Mia,`The mystery box contains a blue ball.',A-CD-C,a yellow and a green ball,a yellow ball,a blue ball,blue,grey,yellow,green,Bad,Good,2|1|4|6|5|7|3|8,-23.761722564697266,-24.695316314697266,-23.761722564697266,-24.695316314697266
Deganoetal_2024,Exp_3,22,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AB-A,a yellow ball,a yellow ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,7|6|8|3|4|2|5|1,-23.453128814697266,-25.009769439697266,-23.453128814697266,-25.009769439697266
Deganoetal_2024,Exp_3,23,Test,Test,Good-Excl,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AB-B,a yellow ball and a grey ball,a grey ball,a yellow ball,yellow,grey,green,blue,Bad,Good,1|4|5|8|7|2|3|6,-23.855472564697266,-24.214847564697266,-23.855472564697266,-24.214847564697266
Deganoetal_2024,Exp_3,24,Test,Test,Bad,Mia,`The mystery box contains a green ball or a blue ball.',A-CD-B,a green ball,a grey ball and a yellow ball,a blue ball,blue,green,grey,yellow,Bad,Good,3|7|1|4|2|6|5|8,-23.9648494720459,-25.3027400970459,-23.9648494720459,-25.3027400970459
Deganoetal_2024,Exp_3,25,Test,Control_2,Bad,Mia,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,2|7|1|5|3|6|8|4,-23.8007869720459,-25.0996150970459,-23.8007869720459,-25.0996150970459
Deganoetal_2024,Exp_3,26,Test,Control_1,Good,Sam,`The mystery box contains a blue ball.',A-A-A,a blue ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,7|4|5|1|2|6|8|3,-23.3164119720459,-24.4668025970459,-23.3164119720459,-24.4668025970459
Deganoetal_2024,Exp_3,27,Test,Test,Target_1,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AB-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,green,blue,Bad,Good,1|4|8|2|5|6|3|7,-23.5820369720459,-24.5410213470459,-23.5820369720459,-24.5410213470459
Deganoetal_2024,Exp_3,28,Test,Test,Target_2,Mia,`The mystery box contains a grey ball or a green ball.',A-AA-AA,a green ball and a green ball,a green ball,a green ball and a green ball,green,grey,blue,yellow,Bad,Good,1|4|6|2|5|3|7|8,-23.957035064697266,-25.005863189697266,-23.957035064697266,-25.005863189697266
Deganoetal_2024,Exp_3,29,Test,Test,Good,Mia,`The mystery box contains a grey ball or a blue ball.',A-AA-B,a blue ball,a blue ball and a blue ball,a grey ball,blue,grey,green,yellow,Bad,Good,6|5|1|8|3|7|4|2,-24.226566314697266,-24.996097564697266,-24.226566314697266,-24.996097564697266
Deganoetal_2024,Exp_3,30,Test,Test,Target_1,Sam,`The mystery box contains a yellow ball or a green ball.',A-AB-AB,a green ball and a yellow ball,a green ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,2|3|4|8|1|5|7|6,-23.410160064697266,-24.203128814697266,-23.410160064697266,-24.203128814697266
Deganoetal_2024,Exp_3,31,Test,Control_1,Good,Sam,`The mystery box contains a blue ball.',A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,grey,green,Bad,Good,5|7|4|2|6|1|3|8,-23.609378814697266,-24.060550689697266,-23.609378814697266,-24.060550689697266
Deganoetal_2024,Exp_3,32,Test,Control_4,Bad,Sam,`The mystery box does not contain a blue ball or a grey ball.',A-CD-B,a blue ball,a yellow and a green ball,a grey ball,blue,grey,yellow,green,Bad,Good,8|3|6|2|1|4|5|7,-23.4062557220459,-24.2851619720459,-23.4062557220459,-24.2851619720459
Deganoetal_2024,Exp_3,33,Test,Control_2,Bad,Mia,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a green ball and a yellow ball,a blue ball,blue,grey,green,yellow,Bad,Good,8|1|2|4|5|6|7|3,-23.4179744720459,-24.3105525970459,-23.4179744720459,-24.3105525970459
Deganoetal_2024,Exp_3,34,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a grey ball.',A-CD-B,a yellow ball,a green ball and a blue ball,a grey ball,grey,yellow,green,blue,Bad,Good,8|5|1|3|4|7|6|2,-23.621097564697266,-24.431644439697266,-23.621097564697266,-24.431644439697266
Deganoetal_2024,Exp_3,35,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a blue ball.',A-CD-B,a grey ball and a green ball,a blue ball,a yellow ball,blue,yellow,grey,green,Bad,Good,2|1|6|4|3|8|5|7,-23.664066314697266,-24.976566314697266,-23.664066314697266,-24.976566314697266
Deganoetal_2024,Exp_3,36,Test,Control_2,Good,Mia,`The mystery box does not contain a blue ball.',C-CD-C,a green ball and a yellow ball,a green ball,a green ball,blue,grey,green,yellow,Bad,Good,4|7|6|5|3|2|1|8,-23.5820369720459,-24.9003963470459,-23.5820369720459,-24.9003963470459
Deganoetal_2024,Exp_3,37,Test,Control_4,Good,Sam,`The mystery box does not contain a green ball or a grey ball.',C-CD-C,a blue ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,3|8|6|2|4|1|7|5,-23.531253814697266,-24.341800689697266,-23.531253814697266,-24.341800689697266
Deganoetal_2024,Exp_3,38,Test,Control_3,Good,Sam,`The mystery box contains a blue ball and a grey ball.',AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,5|7|6|4|2|3|8|1,-23.7226619720459,-24.4921932220459,-23.7226619720459,-24.4921932220459
Deganoetal_2024,Exp_3,39,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-AB,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,6|2|8|3|4|1|5|7,-24.148441314697266,-24.503910064697266,-24.148441314697266,-24.503910064697266
Deganoetal_2024,Exp_3,40,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a grey ball.',A-AA-A,a grey ball,a grey ball and a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,2|6|5|3|1|4|7|8,-23.542972564697266,-24.640628814697266,-23.542972564697266,-24.640628814697266
Deganoetal_2024,Exp_3,41,Test,Control_3,Bad,Sam,`The mystery box contains a blue ball and a green ball.',A-AA-B,a green ball,a blue ball and a blue ball,a blue ball,blue,green,yellow,grey,Bad,Good,6|3|2|1|7|5|8|4,-24.0898494720459,-25.4668025970459,-24.0898494720459,-25.4668025970459
Deganoetal_2024,Exp_3,42,Test,Control_2,Good,Mia,`The mystery box does not contain a green ball.',C-CD-C,a grey ball and a blue ball,a grey ball,a grey ball,green,yellow,grey,blue,Bad,Good,5|3|4|7|1|2|6|8,-23.5859432220459,-24.2929744720459,-23.5859432220459,-24.2929744720459
Deganoetal_2024,Exp_3,43,Test,Control_1,Good,Mia,`The mystery box contains a green ball.',A-A-A,a green ball,a green ball,a green ball,green,blue,yellow,grey,Bad,Good,6|4|2|7|1|3|8|5,-24.070316314697266,-24.904300689697266,-24.070316314697266,-24.904300689697266
Deganoetal_2024,Exp_3,44,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a blue ball.',A-CD-B,a blue ball,a yellow ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,1|7|6|5|4|8|2|3,-23.925785064697266,-25.027347564697266,-23.925785064697266,-25.027347564697266
Deganoetal_2024,Exp_3,45,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a green ball.',A-AA-AA,a green ball,a green ball and a green ball,a green ball and a green ball,green,blue,yellow,grey,Bad,Good,3|4|8|1|7|6|2|5,-23.8164119720459,-25.2265682220459,-23.8164119720459,-25.2265682220459
Deganoetal_2024,Exp_3,46,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-A,a blue ball,a blue ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,2|4|1|7|5|8|3|6,-23.289066314697266,-24.580081939697266,-23.289066314697266,-24.580081939697266
Deganoetal_2024,Exp_3,47,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a green ball.',A-CD-B,a grey ball,a green ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,1|2|3|5|7|8|4|6,-23.6210994720459,-24.5996150970459,-23.6210994720459,-24.5996150970459
Deganoetal_2024,Exp_3,48,Test,Test,Bad,Mia,`The mystery box contains a green ball or a grey ball.',A-CD-B,a grey ball,a blue ball and a yellow ball,a green ball,grey,green,blue,yellow,Bad,Good,4|6|1|2|5|8|7|3,-23.65235137939453,-25.38086700439453,-23.65235137939453,-25.38086700439453
Deganoetal_2024,Exp_3,49,Test,Control_4,Good,Sam,`The mystery box does not contain a blue ball or a green ball.',C-CD-C,a grey ball,a grey ball and a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,1|3|8|4|7|2|5|6,-23.5117244720459,-24.4902400970459,-23.5117244720459,-24.4902400970459
Deganoetal_2024,Exp_3,50,Test,Control_3,Bad,Mia,`The mystery box contains a green ball and a blue ball.',A-AA-B,a green ball,a green ball and a green ball,a blue ball,green,blue,grey,yellow,Bad,Good,3|7|6|2|1|5|8|4,-24.1289119720459,-25.2695369720459,-24.1289119720459,-25.2695369720459
Deganoetal_2024,Exp_3,51,Test,Test,Good,Mia,`The mystery box contains a blue ball or a grey ball.',A-AA-B,a grey ball,a blue ball,a grey ball and a grey ball,grey,blue,green,yellow,Bad,Good,1|4|2|5|8|6|7|3,-23.5507869720459,-24.7675838470459,-23.5507869720459,-24.7675838470459
Deganoetal_2024,Exp_3,52,Test,Control_3,Bad,Sam,`The mystery box contains a grey ball and a green ball.',A-AA-B,a grey ball,a green ball,a grey ball and a grey ball,grey,green,yellow,blue,Bad,Good,1|5|6|7|2|8|4|3,-23.691410064697266,-24.638675689697266,-23.691410064697266,-24.638675689697266
Deganoetal_2024,Exp_3,53,Test,Test,Target_2,Mia,`The mystery box contains a yellow ball or a blue ball.',A-AA-A,a blue ball,a blue ball and a blue ball,a blue ball,blue,yellow,grey,green,Bad,Good,4|6|3|1|2|5|8|7,-23.5000057220459,-24.6562557220459,-23.5000057220459,-24.6562557220459
Deganoetal_2024,Exp_3,54,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,7|4|3|5|6|2|1|8,-23.031253814697266,-24.167972564697266,-23.031253814697266,-24.167972564697266
Deganoetal_2024,Exp_3,55,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a grey ball.',A-AA-AA,a grey ball and a grey ball,a grey ball and a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,6|1|4|7|5|3|2|8,-24.371097564697266,-25.437503814697266,-24.371097564697266,-25.437503814697266
Deganoetal_2024,Exp_3,56,Test,Control_1,Bad,Sam,`The mystery box contains a green ball.',A-CD-C,a green ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,8|2|6|3|5|4|7|1,-23.765628814697266,-24.482425689697266,-23.765628814697266,-24.482425689697266
