Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_1,Epistemic,41,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a blue ball or a green ball.,A-CD-A,a blue ball,a grey ball and a yellow ball,a blue ball,blue,green,grey,yellow,Bad,Good,62|63|7|5|3|57|61|64|1|8|59|60|58|4|2|6,-0.7134912610054016,-0.6978662610054016,-0.7134912610054016,-0.6978662610054016
Martyetal_2023,Exp_1,Epistemic,42,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a blue ball or a grey ball.,A-AC-AD,a blue ball and a yellow ball,a blue ball and a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,8|5|63|4|1|58|62|2|6|7|3|59|60|61|57|64,-0.8943514227867126,-0.5662264227867126,-0.8943514227867126,-0.5662264227867126
Martyetal_2023,Exp_1,Epistemic,43,Test,Block_A,Nominal,Test,Good,Sam,Every visible box contains a blue ball or a yellow ball.,A-AB-B,a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,7|8|61|62|6|57|60|1|64|3|4|59|5|2|58|63,-0.802844762802124,-0.615344762802124,-0.802844762802124,-0.615344762802124
Martyetal_2023,Exp_1,Epistemic,44,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a yellow ball or a blue ball.,A-CD-C,a green ball and a grey ball,a yellow ball,a green ball,yellow,blue,green,grey,Bad,Good,6|57|8|5|2|62|1|61|60|63|7|64|58|59|3|4,-0.8066961169242859,-0.6191961169242859,-0.8066961169242859,-0.6191961169242859
Martyetal_2023,Exp_1,Epistemic,45,Test,Block_A,Nominal,Control_3,Good,Mia,No visible box contains a grey ball.,C-CD-C,a yellow ball,a yellow ball and a blue ball,a yellow ball,grey,green,yellow,blue,Bad,Good,64|62|1|6|58|61|2|5|7|8|3|59|57|4|60|63,-0.8086185455322266,-0.6054935455322266,-0.8086185455322266,-0.6054935455322266
Martyetal_2023,Exp_1,Epistemic,46,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a green ball or a yellow ball.,A-CD-C,a green ball,a grey ball and a blue ball,a grey ball,green,yellow,grey,blue,Bad,Good,57|6|7|1|8|64|62|4|5|63|60|3|58|61|2|59,-0.9968615174293518,-0.4812365174293518,-0.9968615174293518,-0.4812365174293518
Martyetal_2023,Exp_1,Epistemic,47,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a grey ball or a green ball.,A-AB-A,a grey ball,a grey ball and a green ball,a grey ball,grey,green,blue,yellow,Bad,Good,62|1|6|60|4|64|3|57|5|2|63|59|8|61|7|58,-0.8618291616439819,-0.5805791616439819,-0.8618291616439819,-0.5805791616439819
Martyetal_2023,Exp_1,Epistemic,48,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a blue ball or a yellow ball.,A-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,8|59|1|61|4|63|64|62|7|58|6|3|60|57|2|5,-0.6882503032684326,-0.7351253032684326,-0.6882503032684326,-0.7351253032684326
Martyetal_2023,Exp_1,Epistemic,49,Test,Block_A,Nominal,Control_2,Good,Mia,Every visible box contains a blue ball and a grey ball.,AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,63|5|7|62|58|59|4|2|6|8|57|64|60|61|3|1,-0.14684228599071503,-2.0374672412872314,-0.14684228599071503,-2.0374672412872314
Martyetal_2023,Exp_1,Epistemic,50,Test,Block_A,Nominal,Control_1,Bad,Sam,Every visible box contains a green ball.,A-CD-C,a green ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,4|2|64|58|1|57|61|8|5|63|60|7|3|59|62|6,-0.2778994143009186,-1.4653993844985962,-0.2778994143009186,-1.4653993844985962
Martyetal_2023,Exp_1,Epistemic,51,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a grey ball,green,yellow,blue,grey,Bad,Good,1|59|61|62|6|2|64|63|58|3|8|60|7|4|57|5,-0.43815377354621887,-1.0787787437438965,-0.43815377354621887,-1.0787787437438965
Martyetal_2023,Exp_1,Epistemic,52,Test,Block_A,Nominal,Control_1,Bad,Sam,Every visible box contains a green ball.,A-CD-C,a yellow ball and a blue ball,a yellow ball,a green ball,green,grey,yellow,blue,Bad,Good,1|61|4|6|63|5|57|64|8|7|62|2|58|3|59|60,-1.4578452110290527,-0.2859702706336975,-1.4578452110290527,-0.2859702706336975
Martyetal_2023,Exp_1,Epistemic,53,Test,Block_A,Nominal,Control_2,Bad,Sam,Every visible box contains a green ball and a yellow ball.,AB-CD-C,a blue ball and a grey ball,a blue ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,4|62|57|2|60|58|1|7|6|8|59|64|61|3|5|63,-1.325433611869812,-0.3410586416721344,-1.325433611869812,-0.3410586416721344
Martyetal_2023,Exp_1,Epistemic,54,Test,Block_A,Nominal,Control_3,Bad,Sam,No visible box contains a green ball.,A-CD-A,a green ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,2|7|58|1|59|64|4|8|62|3|57|61|6|63|5|60,-0.7315908670425415,-0.6847158670425415,-0.7315908670425415,-0.6847158670425415
Martyetal_2023,Exp_1,Epistemic,55,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a blue ball or a yellow ball.,A-CD-C,a grey ball and a green ball,a blue ball,a grey ball,blue,yellow,grey,green,Bad,Good,2|61|7|4|59|58|5|6|8|60|62|1|3|63|64|57,-1.0625536441802979,-0.43755361437797546,-1.0625536441802979,-0.43755361437797546
Martyetal_2023,Exp_1,Epistemic,56,Test,Block_A,Nominal,Control_2,Bad,Mia,Every visible box contains a yellow ball and a blue ball.,AB-CD-C,a green ball,a yellow ball and a blue ball,a green ball and a grey ball,yellow,blue,green,grey,Bad,Good,64|1|2|3|5|6|4|8|62|59|61|60|7|57|58|63,-1.1718462705612183,-0.39059630036354065,-1.1718462705612183,-0.39059630036354065
Martyetal_2023,Exp_1,Epistemic,65,Test,Block_B,Modal,Test,Target_1,Sam,The mystery box must contain a blue ball or a grey ball.,A-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,58|60|4|7|3|64|57|6|5|1|2|62|8|63|61|59,-0.5059734582901001,-0.9434734582901001,-0.5059734582901001,-0.9434734582901001
Martyetal_2023,Exp_1,Epistemic,66,Test,Block_B,Modal,Test,Bad,Sam,The mystery box must contain a green ball or a yellow ball.,A-CD-C,a grey ball,a green ball,a grey ball and a blue ball,green,yellow,grey,blue,Bad,Good,59|63|64|62|60|58|1|2|61|3|7|8|5|57|6|4,-0.6881912350654602,-0.7194412350654602,-0.6881912350654602,-0.7194412350654602
Martyetal_2023,Exp_1,Epistemic,67,Test,Block_B,Modal,Test,Target_2,Sam,The mystery box must contain a yellow ball or a blue ball.,A-AC-AC,a yellow ball,a yellow ball and a grey ball,a yellow ball and a grey ball,yellow,blue,grey,green,Bad,Good,59|62|64|1|61|2|7|57|5|60|8|58|63|3|4|6,-0.5525538921356201,-0.8806788921356201,-0.5525538921356201,-0.8806788921356201
Martyetal_2023,Exp_1,Epistemic,68,Test,Block_B,Modal,Test,Good,Mia,The mystery box must contain a grey ball or a blue ball.,A-AB-B,a blue ball,a grey ball and a blue ball,a grey ball,grey,blue,yellow,green,Bad,Good,4|64|62|59|8|6|57|63|61|58|7|2|1|60|3|5,-0.7377133369445801,-0.6752133369445801,-0.7377133369445801,-0.6752133369445801
Martyetal_2023,Exp_1,Epistemic,69,Test,Block_B,Modal,Test,Target_2,Sam,The mystery box must contain a green ball or a yellow ball.,A-AC-AD,a green ball,a green ball and a grey ball,a green ball and a blue ball,green,yellow,grey,blue,Bad,Good,6|5|8|4|2|3|7|1|64|58|57|62|63|60|59|61,-0.7102229595184326,-0.7102229595184326,-0.7102229595184326,-0.7102229595184326
Martyetal_2023,Exp_1,Epistemic,70,Test,Block_B,Modal,Test,Target_1,Sam,The mystery box must contain a green ball or a grey ball.,A-AB-A,a green ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,60|1|63|8|4|5|61|3|58|2|59|57|64|62|7|6,-0.5885761380195618,-0.8385761380195618,-0.5885761380195618,-0.8385761380195618
Martyetal_2023,Exp_1,Epistemic,71,Test,Block_B,Modal,Test,Good,Mia,The mystery box must contain a grey ball or a yellow ball.,A-AB-B,a yellow ball,a grey ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,64|1|57|59|5|2|58|61|7|63|62|4|6|3|60|8,-0.674389660358429,-0.736889660358429,-0.674389660358429,-0.736889660358429
Martyetal_2023,Exp_1,Epistemic,72,Test,Block_B,Modal,Test,Good,Sam,The mystery box must contain a yellow ball or a green ball.,A-AB-B,a yellow and a green ball,a yellow ball,a green ball,yellow,green,grey,blue,Bad,Good,62|63|64|5|60|6|2|58|59|1|3|7|61|4|57|8,-0.6095022559165955,-0.8126272559165955,-0.6095022559165955,-0.8126272559165955
Martyetal_2023,Exp_1,Epistemic,73,Test,Block_B,Modal,Test,Target_2,Mia,The mystery box must contain a blue ball or a green ball.,A-AC-A,a blue ball,a blue ball and a yellow ball,a blue ball,blue,green,yellow,grey,Bad,Good,61|5|7|8|59|3|62|1|2|64|6|60|63|4|57|58,-0.7047600746154785,-0.7047600746154785,-0.7047600746154785,-0.7047600746154785
Martyetal_2023,Exp_1,Epistemic,74,Test,Block_B,Modal,Control_3,Bad,Mia,The mystery box cannot contain a yellow ball.,A-CD-A,a grey ball and a blue ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,57|62|2|63|60|7|59|3|61|1|4|58|64|5|8|6,-0.6687793731689453,-0.7312793731689453,-0.6687793731689453,-0.7312793731689453
Martyetal_2023,Exp_1,Epistemic,75,Test,Block_B,Modal,Test,Bad,Sam,The mystery box must contain a yellow ball or a grey ball.,A-CD-C,a green ball and a blue ball,a green ball,a yellow ball,yellow,grey,green,blue,Bad,Good,61|57|59|64|5|62|6|8|4|63|3|58|2|7|60|1,-0.8602516651153564,-0.5790016651153564,-0.8602516651153564,-0.5790016651153564
Martyetal_2023,Exp_1,Epistemic,76,Test,Block_B,Modal,Control_3,Good,Sam,The mystery box cannot contain a yellow ball.,C-CD-C,a green ball and a grey ball,a green ball,a green ball,yellow,blue,green,grey,Bad,Good,64|63|3|61|8|58|5|60|6|7|4|1|2|59|57|62,-0.5565226078033447,-0.8690226078033447,-0.5565226078033447,-0.8690226078033447
Martyetal_2023,Exp_1,Epistemic,77,Test,Block_B,Modal,Control_4,Bad,Mia,The mystery box cannot contain a grey ball or a yellow ball.,A-CD-A,a grey ball,a blue ball and a green ball,a grey ball,grey,yellow,blue,green,Bad,Good,7|62|60|2|8|4|3|58|63|6|59|1|57|5|64|61,-0.7417795658111572,-0.6636545658111572,-0.7417795658111572,-0.6636545658111572
Martyetal_2023,Exp_1,Epistemic,78,Test,Block_B,Modal,Control_4,Good,Sam,The mystery box cannot contain a grey ball or a yellow ball.,C-CD-C,a green ball,a green ball and a blue ball,a green ball,grey,yellow,green,blue,Bad,Good,59|62|2|61|1|5|3|4|57|7|58|63|64|6|8|60,-0.47263768315315247,-1.00388765335083,-0.47263768315315247,-1.00388765335083
Martyetal_2023,Exp_1,Epistemic,79,Test,Block_B,Modal,Control_4,Bad,Sam,The mystery box cannot contain a green ball or a grey ball.,A-CD-A,a green ball,a green ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,2|5|7|58|61|1|63|3|60|64|6|4|8|59|62|57,-0.5856146812438965,-0.8356146812438965,-0.5856146812438965,-0.8356146812438965
Martyetal_2023,Exp_1,Epistemic,80,Test,Block_B,Modal,Test,Good,Sam,The mystery box must contain a blue ball or a green ball.,A-AB-B,a green ball,a blue ball and a green ball,a blue ball,blue,green,grey,yellow,Bad,Good,4|3|59|2|5|58|62|63|8|61|57|64|6|60|1|7,-0.6165125966072083,-0.8040125966072083,-0.6165125966072083,-0.8040125966072083
Martyetal_2023,Exp_1,Epistemic,81,Test,Block_B,Modal,Control_1,Bad,Sam,The mystery box must contain a yellow ball.,A-CD-C,a blue ball,a yellow ball,a blue ball and a grey ball,yellow,green,blue,grey,Bad,Good,2|59|57|7|5|4|8|6|60|64|62|1|3|63|61|58,-0.9963222742080688,-0.49632227420806885,-0.9963222742080688,-0.49632227420806885
Martyetal_2023,Exp_1,Epistemic,82,Test,Block_B,Modal,Test,Bad,Mia,The mystery box must contain a blue ball or a green ball.,A-CD-C,a yellow ball,a yellow ball and a grey ball,a blue ball,blue,green,yellow,grey,Bad,Good,5|2|63|62|58|1|8|61|3|4|59|64|60|7|6|57,-0.8443924188613892,-0.5787674188613892,-0.8443924188613892,-0.5787674188613892
Martyetal_2023,Exp_1,Epistemic,83,Test,Block_B,Modal,Control_3,Good,Mia,The mystery box cannot contain a yellow ball.,C-CD-C,a grey ball,a grey ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,1|63|61|62|58|3|7|4|60|2|5|57|6|8|59|64,-0.7083743810653687,-0.6927493810653687,-0.7083743810653687,-0.6927493810653687
Martyetal_2023,Exp_1,Epistemic,84,Test,Block_B,Modal,Test,Target_1,Sam,The mystery box must contain a blue ball or a green ball.,A-AB-A,a blue ball,a blue ball,a blue ball and a green ball,blue,green,yellow,grey,Bad,Good,4|61|60|63|57|64|59|8|2|58|3|7|1|5|62|6,-0.7074379324913025,-0.7074379324913025,-0.7074379324913025,-0.7074379324913025
Martyetal_2023,Exp_1,Epistemic,85,Test,Block_B,Modal,Test,Bad,Mia,The mystery box must contain a blue ball or a grey ball.,A-CD-C,a yellow ball,a blue ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,60|64|61|58|63|57|5|1|2|3|4|6|59|8|62|7,-0.9714908599853516,-0.5027408599853516,-0.9714908599853516,-0.5027408599853516
Martyetal_2023,Exp_1,Epistemic,86,Test,Block_B,Modal,Test,Target_2,Sam,The mystery box must contain a grey ball or a blue ball.,A-AC-AC,a grey ball and a green ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,60|7|61|8|2|63|3|58|57|62|1|5|6|4|64|59,-0.8104219436645508,-0.6072969436645508,-0.8104219436645508,-0.6072969436645508
Martyetal_2023,Exp_1,Epistemic,87,Test,Block_B,Modal,Control_1,Bad,Sam,The mystery box must contain a yellow ball.,A-CD-C,a grey ball,a grey ball and a blue ball,a yellow ball,yellow,green,grey,blue,Bad,Good,62|1|59|57|8|7|6|60|64|4|3|5|63|2|61|58,-1.411980390548706,-0.3026053309440613,-1.411980390548706,-0.3026053309440613
