Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_2,23,Test,Control_3,Good,Sam,`The mystery box contains a blue ball and a yellow ball.',AB-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,5|2|8|1|7|4|6|3,-4.146489143371582,-4.193364143371582,-12.43946647644043,-12.58009147644043
Deganoetal_2024,Exp_2,24,Test,Test,Target_2,Sam,`The mystery box contains a green ball or a grey ball.',A-AA-A,a green ball,a green ball and a green ball,a green ball,green,grey,blue,yellow,Bad,Good,7|5|1|2|6|8|4|3,-4.307404041290283,-4.002716541290283,-12.922211647033691,-12.008149147033691
Deganoetal_2024,Exp_2,25,Test,Control_1,Good,Sam,`The mystery box contains a blue ball.',A-A-A,a blue ball,a blue ball,a blue ball,blue,green,yellow,grey,Bad,Good,5|1|4|6|3|2|7|8,-4.243596076965332,-4.332137584686279,-12.73078727722168,-12.99641227722168
Deganoetal_2024,Exp_2,26,Test,Control_3,Bad,Mia,`The mystery box contains a blue ball and a grey ball.',AB-CD-C,a blue ball and a grey ball,a yellow ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,7|5|3|2|8|1|6|4,-4.360240936279297,-3.9826364517211914,-13.080721855163574,-11.947909355163574
Deganoetal_2024,Exp_2,27,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,3|8|5|2|1|7|6|4,-4.359019756317139,-4.202769756317139,-13.077058792114258,-12.608308792114258
Deganoetal_2024,Exp_2,28,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a green ball.',A-AA-A,a yellow ball,a yellow and a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,3|6|2|7|1|5|4|8,-4.237141132354736,-4.020995140075684,-12.71142292022705,-12.06298542022705
Deganoetal_2024,Exp_2,29,Test,Test,Good-Excl,Sam,`The mystery box contains a green ball or a yellow ball.',A-AB-B,a green ball and a yellow ball,a yellow ball,a green ball,green,yellow,blue,grey,Bad,Good,2|1|7|6|8|3|5|4,-4.247811317443848,-3.9743735790252686,-12.743432998657227,-11.923120498657227
Deganoetal_2024,Exp_2,30,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball and a grey ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,2|8|3|6|1|7|4|5,-4.334102630615234,-4.076290130615234,-13.002306938171387,-12.228869438171387
Deganoetal_2024,Exp_2,31,Test,Control_2,Bad,Mia,`The mystery box does not contain a green ball.',A-CD-A,a green ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,2|8|4|7|1|5|3|6,-4.184734344482422,-3.919109344482422,-12.554203033447266,-11.757328033447266
Deganoetal_2024,Exp_2,32,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a green ball.',A-AB-B,a blue ball and a green ball,a blue ball,a green ball,blue,green,grey,yellow,Bad,Good,7|1|5|6|2|3|8|4,-4.2028913497924805,-4.033620834350586,-12.608674049377441,-12.100861549377441
Deganoetal_2024,Exp_2,33,Test,Control_2,Good,Sam,`The mystery box does not contain a yellow ball.',C-CD-C,a grey ball,a grey ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,1|7|4|8|2|3|6|5,-4.326220989227295,-3.9954917430877686,-12.978662490844727,-11.986474990844727
Deganoetal_2024,Exp_2,34,Test,Control_1,Bad,Mia,`The mystery box contains a blue ball.',A-CD-C,a blue ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,1|4|2|5|3|7|6|8,-4.15932559967041,-3.862450361251831,-12.477975845336914,-11.587350845336914
Deganoetal_2024,Exp_2,35,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,yellow,blue,green,Bad,Good,1|7|2|8|5|4|3|6,-4.080864429473877,-3.888155937194824,-12.242592811584473,-11.664467811584473
Deganoetal_2024,Exp_2,36,Test,Test,Bad,Sam,`The mystery box contains a yellow ball or a green ball.',A-CD-B,a blue ball and a grey ball,a yellow ball,a green ball,yellow,green,blue,grey,Bad,Good,2|6|1|7|8|4|5|3,-4.381772041320801,-4.040626525878906,-13.145316123962402,-12.121878623962402
Deganoetal_2024,Exp_2,37,Test,Control_3,Bad,Sam,`The mystery box contains a grey ball and a green ball.',AB-CD-C,a blue ball,a grey ball and a green ball,a blue ball and a yellow ball,grey,green,blue,yellow,Bad,Good,7|6|1|2|4|5|8|3,-4.284623146057129,-3.982539653778076,-12.85386848449707,-11.94761848449707
Deganoetal_2024,Exp_2,38,Test,Control_4,Bad,Sam,`The mystery box does not contain a yellow ball or a blue ball.',A-CD-B,a blue ball,a green ball and a grey ball,a yellow ball,yellow,blue,green,grey,Bad,Good,7|4|3|6|2|5|1|8,-4.245143890380859,-4.005560398101807,-12.735430717468262,-12.016680717468262
Deganoetal_2024,Exp_2,39,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a yellow ball.',A-CD-B,a green ball and a grey ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,8|3|2|4|5|1|7|6,-4.25716495513916,-3.9082064628601074,-12.771493911743164,-11.724618911743164
Deganoetal_2024,Exp_2,40,Test,Test,Target_2,Mia,`The mystery box contains a yellow ball or a blue ball.',A-AA-AA,a yellow ball,a yellow and a yellow ball,a yellow and a yellow ball,yellow,blue,green,grey,Bad,Good,8|2|3|7|4|1|5|6,-4.296937942504883,-4.0365214347839355,-12.890813827514648,-12.109563827514648
Deganoetal_2024,Exp_2,41,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-A,a grey ball,a grey ball and a blue ball,a grey ball,grey,blue,green,yellow,Bad,Good,1|6|5|8|3|2|7|4,-4.174890518188477,-3.9248902797698975,-12.524670600891113,-11.774670600891113
Deganoetal_2024,Exp_2,42,Test,Test,Bad,Mia,`The mystery box contains a green ball or a blue ball.',A-CD-B,a green ball,a yellow ball and a grey ball,a blue ball,green,blue,yellow,grey,Bad,Good,7|2|4|5|3|6|1|8,-4.152176856994629,-3.89436411857605,-12.45652961730957,-11.68309211730957
Deganoetal_2024,Exp_2,43,Test,Test,Target_1,Sam,`The mystery box contains a yellow ball or a grey ball.',A-AB-AB,a yellow ball and a grey ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,blue,green,Bad,Good,6|3|2|8|5|4|1|7,-4.391721248626709,-4.258908748626709,-13.175163269042969,-12.776725769042969
Deganoetal_2024,Exp_2,44,Test,Control_3,Bad,Mia,`The mystery box contains a green ball and a yellow ball.',AB-CD-C,a green ball and a yellow ball,a grey ball,a grey ball and a blue ball,green,yellow,grey,blue,Bad,Good,4|5|7|2|6|1|3|8,-4.335163116455078,-4.155475616455078,-13.005488395690918,-12.466425895690918
Deganoetal_2024,Exp_2,45,Test,Test,Target_2,Sam,`The mystery box contains a grey ball or a blue ball.',A-AA-AA,a grey ball and a grey ball,a grey ball,a grey ball and a grey ball,grey,blue,yellow,green,Bad,Good,5|6|2|7|3|4|8|1,-4.2703447341918945,-4.033365726470947,-12.811034202575684,-12.100096702575684
Deganoetal_2024,Exp_2,46,Test,Control_3,Good,Sam,`The mystery box contains a blue ball and a green ball.',AB-AB-AB,a blue ball and a green ball,a blue ball and a green ball,a blue ball and a green ball,blue,green,grey,yellow,Bad,Good,2|1|4|5|7|8|6|3,-4.046822547912598,-4.065052032470703,-12.140467643737793,-12.195155143737793
Deganoetal_2024,Exp_2,47,Test,Control_2,Good,Sam,`The mystery box does not contain a grey ball.',C-CD-C,a yellow ball and a blue ball,a yellow ball,a yellow ball,grey,green,yellow,blue,Bad,Good,2|5|6|8|1|4|7|3,-4.293312072753906,-4.155291557312012,-12.879935264587402,-12.465873718261719
Deganoetal_2024,Exp_2,48,Test,Control_4,Good,Mia,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a yellow and a green ball,a yellow ball,a yellow ball,grey,blue,yellow,green,Bad,Good,4|5|2|3|6|8|7|1,-4.2030158042907715,-4.0780158042907715,-12.609046936035156,-12.234046936035156
Deganoetal_2024,Exp_2,49,Test,Test,Target_1,Sam,`The mystery box contains a yellow ball or a blue ball.',A-AB-A,a yellow ball,a yellow ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,4|8|7|3|2|1|5|6,-4.300699710845947,-4.136637210845947,-12.902098655700684,-12.409911155700684
Deganoetal_2024,Exp_2,50,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AA-A,a blue ball,a blue ball and a blue ball,a blue ball,blue,yellow,grey,green,Bad,Good,7|6|8|1|3|2|5|4,-4.312223434448242,-4.0335774421691895,-12.93666934967041,-12.10073184967041
Deganoetal_2024,Exp_2,51,Test,Control_4,Bad,Sam,`The mystery box does not contain a blue ball or a yellow ball.',A-CD-B,a green ball and a grey ball,a blue ball,a yellow ball,blue,yellow,green,grey,Bad,Good,3|8|6|7|5|2|1|4,-4.094010353088379,-3.8414063453674316,-12.282031059265137,-11.524218559265137
Deganoetal_2024,Exp_2,52,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a green ball.',A-AB-B,a blue ball and a green ball,a green ball,a blue ball,blue,green,grey,yellow,Bad,Good,2|4|5|7|1|6|8|3,-4.102344989776611,-3.920053243637085,-12.307034492492676,-11.760159492492676
Deganoetal_2024,Exp_2,53,Test,Test,Target_1,Mia,`The mystery box contains a grey ball or a green ball.',A-AB-AB,a grey ball and a green ball,a grey ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,3|5|8|1|7|2|4|6,-4.323796272277832,-4.159733772277832,-12.971388816833496,-12.479201316833496
Deganoetal_2024,Exp_2,54,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a green ball.',A-CD-B,a yellow ball and a blue ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,7|3|2|6|4|1|8|5,-4.36406135559082,-4.030727863311768,-13.092183113098145,-12.092183113098145
Deganoetal_2024,Exp_2,55,Test,Control_1,Bad,Mia,`The mystery box contains a grey ball.',A-CD-C,a green ball and a yellow ball,a grey ball,a green ball,grey,blue,green,yellow,Bad,Good,5|1|8|2|3|6|4|7,-4.515939235687256,-4.078439235687256,-13.54781723022461,-12.23531723022461
Deganoetal_2024,Exp_2,56,Test,Control_2,Bad,Mia,`The mystery box does not contain a grey ball.',A-CD-A,a grey ball,a grey ball,a yellow and a green ball,grey,blue,yellow,green,Bad,Good,6|2|5|1|3|7|4|8,-4.222363471984863,-3.995800733566284,-12.667089462280273,-11.987401962280273
