Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_2,35,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,yellow,blue,green,Bad,Good,8|5|2|7|6|1|4|3,-23.439346313476562,-67.58073425292969,-23.439346313476562,-67.58073425292969
Deganoetal_2024,Exp_2,36,Test,Test,Bad,Sam,`The mystery box contains a yellow ball or a green ball.',A-CD-B,a blue ball and a grey ball,a yellow ball,a green ball,yellow,green,blue,grey,Bad,Good,2|8|5|7|3|4|1|6,-44.40608596801758,-53.72282409667969,-44.40608596801758,-53.72282409667969
Deganoetal_2024,Exp_2,37,Test,Control_3,Bad,Sam,`The mystery box contains a grey ball and a green ball.',AB-CD-C,a blue ball,a grey ball and a green ball,a blue ball and a yellow ball,grey,green,blue,yellow,Bad,Good,4|7|1|8|2|5|6|3,-48.33302307128906,-51.73602294921875,-48.33302307128906,-51.73602294921875
Deganoetal_2024,Exp_2,38,Test,Control_4,Bad,Sam,`The mystery box does not contain a yellow ball or a blue ball.',A-CD-B,a blue ball,a green ball and a grey ball,a yellow ball,yellow,blue,green,grey,Bad,Good,8|3|1|5|2|7|4|6,-39.208377838134766,-53.98558807373047,-39.208377838134766,-53.98558807373047
Deganoetal_2024,Exp_2,39,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a yellow ball.',A-CD-B,a green ball and a grey ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,1|7|2|5|4|6|3|8,-44.65968322753906,-52.87955856323242,-44.65968322753906,-52.87955856323242
Deganoetal_2024,Exp_2,40,Test,Test,Target_2,Mia,`The mystery box contains a yellow ball or a blue ball.',A-AA-AA,a yellow ball,a yellow and a yellow ball,a yellow and a yellow ball,yellow,blue,green,grey,Bad,Good,7|6|2|4|5|1|3|8,-45.86793518066406,-53.17689895629883,-45.86793518066406,-53.17689895629883
Deganoetal_2024,Exp_2,41,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-A,a grey ball,a grey ball and a blue ball,a grey ball,grey,blue,green,yellow,Bad,Good,1|6|2|3|7|8|5|4,-32.39633560180664,-61.68904495239258,-32.39633560180664,-61.68904495239258
Deganoetal_2024,Exp_2,42,Test,Test,Bad,Mia,`The mystery box contains a green ball or a blue ball.',A-CD-B,a green ball,a yellow ball and a grey ball,a blue ball,green,blue,yellow,grey,Bad,Good,2|8|1|5|3|7|4|6,-37.23527145385742,-57.82843780517578,-37.23527145385742,-57.82843780517578
Deganoetal_2024,Exp_2,43,Test,Test,Target_1,Sam,`The mystery box contains a yellow ball or a grey ball.',A-AB-AB,a yellow ball and a grey ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,blue,green,Bad,Good,4|6|1|3|5|7|8|2,-41.7165641784668,-55.68178176879883,-41.7165641784668,-55.68178176879883
Deganoetal_2024,Exp_2,44,Test,Control_3,Bad,Mia,`The mystery box contains a green ball and a yellow ball.',AB-CD-C,a green ball and a yellow ball,a grey ball,a grey ball and a blue ball,green,yellow,grey,blue,Bad,Good,4|6|7|8|5|1|2|3,-46.08307647705078,-51.73454666137695,-46.08307647705078,-51.73454666137695
Deganoetal_2024,Exp_2,45,Test,Test,Target_2,Sam,`The mystery box contains a grey ball or a blue ball.',A-AA-AA,a grey ball and a grey ball,a grey ball,a grey ball and a grey ball,grey,blue,yellow,green,Bad,Good,2|7|3|8|1|4|6|5,-38.18934631347656,-57.6413459777832,-38.18934631347656,-57.6413459777832
Deganoetal_2024,Exp_2,46,Test,Control_3,Good,Sam,`The mystery box contains a blue ball and a green ball.',AB-AB-AB,a blue ball and a green ball,a blue ball and a green ball,a blue ball and a green ball,blue,green,grey,yellow,Bad,Good,4|5|6|7|2|1|3|8,-40.08830261230469,-50.92924118041992,-40.08830261230469,-50.92924118041992
Deganoetal_2024,Exp_2,47,Test,Control_2,Good,Sam,`The mystery box does not contain a grey ball.',C-CD-C,a yellow ball and a blue ball,a yellow ball,a yellow ball,grey,green,yellow,blue,Bad,Good,8|2|5|7|4|6|1|3,-28.088741302490234,-64.32096862792969,-28.088741302490234,-64.32096862792969
Deganoetal_2024,Exp_2,48,Test,Control_4,Good,Mia,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a yellow and a green ball,a yellow ball,a yellow ball,grey,blue,yellow,green,Bad,Good,8|1|7|3|6|4|5|2,-27.95927619934082,-63.28498840332031,-27.95927619934082,-63.28498840332031
Deganoetal_2024,Exp_2,49,Test,Test,Target_1,Sam,`The mystery box contains a yellow ball or a blue ball.',A-AB-A,a yellow ball,a yellow ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,6|4|7|3|2|1|5|8,-31.860628128051758,-61.7199592590332,-31.860628128051758,-61.7199592590332
Deganoetal_2024,Exp_2,50,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AA-A,a blue ball,a blue ball and a blue ball,a blue ball,blue,yellow,grey,green,Bad,Good,1|2|3|8|7|4|5|6,-47.12477493286133,-51.894996643066406,-47.12477493286133,-51.894996643066406
Deganoetal_2024,Exp_2,51,Test,Control_4,Bad,Sam,`The mystery box does not contain a blue ball or a yellow ball.',A-CD-B,a green ball and a grey ball,a blue ball,a yellow ball,blue,yellow,green,grey,Bad,Good,1|8|7|2|4|6|5|3,-31.285465240478516,-60.53184127807617,-31.285465240478516,-60.53184127807617
Deganoetal_2024,Exp_2,52,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a green ball.',A-AB-B,a blue ball and a green ball,a green ball,a blue ball,blue,green,grey,yellow,Bad,Good,8|7|2|4|1|3|5|6,-40.68901443481445,-54.084312438964844,-40.68901443481445,-54.084312438964844
Deganoetal_2024,Exp_2,53,Test,Test,Target_1,Mia,`The mystery box contains a grey ball or a green ball.',A-AB-AB,a grey ball and a green ball,a grey ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,4|2|8|6|7|1|3|5,-38.772438049316406,-57.43242645263672,-38.772438049316406,-57.43242645263672
Deganoetal_2024,Exp_2,54,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a green ball.',A-CD-B,a yellow ball and a blue ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,6|2|5|1|4|3|8|7,-46.81290817260742,-53.61410140991211,-46.81290817260742,-53.61410140991211
Deganoetal_2024,Exp_2,55,Test,Control_1,Bad,Mia,`The mystery box contains a grey ball.',A-CD-C,a green ball and a yellow ball,a grey ball,a green ball,grey,blue,green,yellow,Bad,Good,3|7|4|8|2|1|5|6,-47.48800277709961,-51.422157287597656,-47.48800277709961,-51.422157287597656
Deganoetal_2024,Exp_2,56,Test,Control_2,Bad,Mia,`The mystery box does not contain a grey ball.',A-CD-A,a grey ball,a grey ball,a yellow and a green ball,grey,blue,yellow,green,Bad,Good,5|6|4|8|1|7|3|2,-41.82319641113281,-51.5940055847168,-41.82319641113281,-51.5940055847168
