Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_1,Epistemic,29,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a green ball or a grey ball.,A-CD-C,a blue ball,a blue ball and a yellow ball,a green ball,green,grey,blue,yellow,Bad,Good,1|64|63|59|5|4|60|61|62|57|6|2|58|3|8|7,-52.27588653564453,-17.502309799194336,-52.27588653564453,-17.502309799194336
Martyetal_2023,Exp_1,Epistemic,30,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a green ball or a blue ball.,A-AC-A,a green ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,61|63|8|62|60|7|2|58|3|64|4|59|1|5|57|6,-68.99176025390625,-67.90630340576172,-68.99176025390625,-67.90630340576172
Martyetal_2023,Exp_1,Epistemic,31,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a blue ball or a grey ball.,A-AB-B,a blue ball and a grey ball,a grey ball,a blue ball,blue,grey,yellow,green,Bad,Good,1|60|2|58|62|7|63|57|61|5|6|4|59|3|8|64,-17.005859375,-75.28150939941406,-17.005859375,-75.28150939941406
Martyetal_2023,Exp_1,Epistemic,32,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a grey ball or a blue ball.,A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,8|62|7|64|4|63|1|3|58|60|5|6|2|61|59|57,-67.18863677978516,-67.17192840576172,-67.18863677978516,-67.17192840576172
Martyetal_2023,Exp_1,Epistemic,33,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a yellow ball or a green ball.,A-AB-B,a green ball,a yellow and a green ball,a yellow ball,yellow,green,blue,grey,Bad,Good,58|64|59|63|1|61|4|57|2|5|3|6|7|62|8|60,-43.88136291503906,-68.18778228759766,-43.88136291503906,-68.18778228759766
Martyetal_2023,Exp_1,Epistemic,34,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a blue ball or a green ball.,A-AC-AC,a blue ball,a blue ball and a yellow ball,a blue ball and a yellow ball,blue,green,yellow,grey,Bad,Good,5|1|8|59|7|3|64|2|58|62|4|6|61|60|63|57,-71.67324829101562,-61.578243255615234,-71.67324829101562,-61.578243255615234
Martyetal_2023,Exp_1,Epistemic,35,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a grey ball or a blue ball.,A-CD-C,a yellow and a green ball,a grey ball,a yellow ball,grey,blue,yellow,green,Bad,Good,60|8|63|61|59|2|57|5|3|1|58|64|6|7|4|62,-70.63075256347656,-54.07947540283203,-70.63075256347656,-54.07947540283203
Martyetal_2023,Exp_1,Epistemic,36,Test,Block_A,Nominal,Control_3,Good,Sam,No visible box contains a green ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,6|8|62|4|59|60|5|57|7|58|63|1|64|3|61|2,-13.671768188476562,-59.219058990478516,-13.671768188476562,-59.219058990478516
Martyetal_2023,Exp_1,Epistemic,37,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a green ball or a blue ball.,A-AB-B,a green ball,a green ball and a blue ball,a blue ball,green,blue,grey,yellow,Bad,Good,59|7|58|4|60|2|62|57|1|61|64|5|63|8|6|3,-16.90928840637207,-70.25,-16.90928840637207,-70.25
Martyetal_2023,Exp_1,Epistemic,38,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a blue ball or a yellow ball.,A-AC-AC,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,yellow,grey,green,Bad,Good,8|5|4|60|63|6|3|59|7|62|1|58|2|61|64|57,-72.40628814697266,-64.75,-72.40628814697266,-64.75
Martyetal_2023,Exp_1,Epistemic,39,Test,Block_A,Nominal,Control_2,Good,Sam,Every visible box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,grey,yellow,Bad,Good,2|4|58|59|62|8|5|3|57|64|6|1|61|63|7|60,-11.899384498596191,-69.17825317382812,-11.899384498596191,-69.17825317382812
Martyetal_2023,Exp_1,Epistemic,40,Test,Block_A,Nominal,Control_1,Good,Sam,Every visible box contains a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,green,grey,Bad,Good,7|61|1|4|58|2|59|57|8|62|63|64|3|5|6|60,-12.134071350097656,-73.09380340576172,-12.134071350097656,-73.09380340576172
Martyetal_2023,Exp_1,Epistemic,41,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a blue ball or a green ball.,A-CD-A,a blue ball,a grey ball and a yellow ball,a blue ball,blue,green,grey,yellow,Bad,Good,4|58|6|2|5|64|3|7|1|57|61|62|8|59|63|60,-72.06251525878906,-70.59383392333984,-72.06251525878906,-70.59383392333984
Martyetal_2023,Exp_1,Epistemic,42,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a blue ball or a grey ball.,A-AC-AD,a blue ball and a yellow ball,a blue ball and a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,3|4|60|61|8|64|63|57|6|2|59|58|5|1|7|62,-68.53775787353516,-68.82814025878906,-68.53775787353516,-68.82814025878906
Martyetal_2023,Exp_1,Epistemic,43,Test,Block_A,Nominal,Test,Good,Sam,Every visible box contains a blue ball or a yellow ball.,A-AB-B,a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,6|3|59|7|60|2|57|61|1|64|5|58|8|63|62|4,-17.98725700378418,-75.34375762939453,-17.98725700378418,-75.34375762939453
Martyetal_2023,Exp_1,Epistemic,44,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a yellow ball or a blue ball.,A-CD-C,a green ball and a grey ball,a yellow ball,a green ball,yellow,blue,green,grey,Bad,Good,3|8|64|6|61|60|7|59|58|2|62|1|63|57|4|5,-61.73032760620117,-54.328895568847656,-61.73032760620117,-54.328895568847656
Martyetal_2023,Exp_1,Epistemic,45,Test,Block_A,Nominal,Control_3,Good,Mia,No visible box contains a grey ball.,C-CD-C,a yellow ball,a yellow ball and a blue ball,a yellow ball,grey,green,yellow,blue,Bad,Good,61|59|4|62|5|58|57|6|8|1|7|3|63|60|2|64,-57.228450775146484,-70.00021362304688,-57.228450775146484,-70.00021362304688
Martyetal_2023,Exp_1,Epistemic,46,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a green ball or a yellow ball.,A-CD-C,a green ball,a grey ball and a blue ball,a grey ball,green,yellow,grey,blue,Bad,Good,64|7|3|60|5|61|2|1|4|59|57|58|8|63|62|6,-63.45456314086914,-67.8750228881836,-63.45456314086914,-67.8750228881836
Martyetal_2023,Exp_1,Epistemic,47,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a grey ball or a green ball.,A-AB-A,a grey ball,a grey ball and a green ball,a grey ball,grey,green,blue,yellow,Bad,Good,60|8|57|63|2|1|61|64|58|4|3|59|62|6|5|7,-24.810766220092773,-72.31515502929688,-24.810766220092773,-72.31515502929688
Martyetal_2023,Exp_1,Epistemic,48,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a blue ball or a yellow ball.,A-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,58|57|4|62|64|61|8|6|1|59|60|3|5|63|2|7,-15.368572235107422,-73.67269134521484,-15.368572235107422,-73.67269134521484
Martyetal_2023,Exp_1,Epistemic,49,Test,Block_A,Nominal,Control_2,Good,Mia,Every visible box contains a blue ball and a grey ball.,AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,8|62|5|4|60|1|3|59|57|63|6|2|7|64|58|61,-11.00236988067627,-74.93753051757812,-11.00236988067627,-74.93753051757812
Martyetal_2023,Exp_1,Epistemic,50,Test,Block_A,Nominal,Control_1,Bad,Sam,Every visible box contains a green ball.,A-CD-C,a green ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,5|59|60|2|63|7|58|62|8|61|57|3|6|1|4|64,-14.089186668395996,-55.45326614379883,-14.089186668395996,-55.45326614379883
Martyetal_2023,Exp_1,Epistemic,51,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a grey ball,green,yellow,blue,grey,Bad,Good,57|62|1|58|64|3|63|60|8|7|2|4|59|61|5|6,-16.119009017944336,-77.375,-16.119009017944336,-77.375
Martyetal_2023,Exp_1,Epistemic,52,Test,Block_A,Nominal,Control_1,Bad,Sam,Every visible box contains a green ball.,A-CD-C,a yellow ball and a blue ball,a yellow ball,a green ball,green,grey,yellow,blue,Bad,Good,4|59|1|58|63|5|8|64|57|2|62|6|7|60|3|61,-56.39369583129883,-20.172033309936523,-56.39369583129883,-20.172033309936523
Martyetal_2023,Exp_1,Epistemic,53,Test,Block_A,Nominal,Control_2,Bad,Sam,Every visible box contains a green ball and a yellow ball.,AB-CD-C,a blue ball and a grey ball,a blue ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,4|57|63|58|8|7|61|2|60|5|1|62|3|6|64|59,-28.193405151367188,-19.04973793029785,-28.193405151367188,-19.04973793029785
Martyetal_2023,Exp_1,Epistemic,54,Test,Block_A,Nominal,Control_3,Bad,Sam,No visible box contains a green ball.,A-CD-A,a green ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,61|8|60|58|7|2|5|4|57|64|62|63|3|59|6|1,-61.22018051147461,-64.18882751464844,-61.22018051147461,-64.18882751464844
Martyetal_2023,Exp_1,Epistemic,55,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a blue ball or a yellow ball.,A-CD-C,a grey ball and a green ball,a blue ball,a grey ball,blue,yellow,grey,green,Bad,Good,62|60|5|64|3|1|61|2|59|4|6|57|7|8|58|63,-56.9748649597168,-52.991485595703125,-56.9748649597168,-52.991485595703125
Martyetal_2023,Exp_1,Epistemic,56,Test,Block_A,Nominal,Control_2,Bad,Mia,Every visible box contains a yellow ball and a blue ball.,AB-CD-C,a green ball,a yellow ball and a blue ball,a green ball and a grey ball,yellow,blue,green,grey,Bad,Good,2|63|62|58|3|59|60|7|5|1|6|64|57|61|8|4,-55.00048828125,-39.05913162231445,-55.00048828125,-39.05913162231445
Martyetal_2023,Exp_1,Epistemic,65,Test,Block_B,Modal,Test,Target_1,Sam,The mystery box must contain a blue ball or a grey ball.,A-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,5|58|7|4|1|3|6|64|62|63|59|60|61|57|2|8,-11.338855743408203,-77.53125,-11.338855743408203,-77.53125
Martyetal_2023,Exp_1,Epistemic,66,Test,Block_B,Modal,Test,Bad,Sam,The mystery box must contain a green ball or a yellow ball.,A-CD-C,a grey ball,a green ball,a grey ball and a blue ball,green,yellow,grey,blue,Bad,Good,2|61|7|58|4|64|63|6|5|62|60|3|1|57|8|59,-61.70952606201172,-53.50255584716797,-61.70952606201172,-53.50255584716797
Martyetal_2023,Exp_1,Epistemic,67,Test,Block_B,Modal,Test,Target_2,Sam,The mystery box must contain a yellow ball or a blue ball.,A-AC-AC,a yellow ball,a yellow ball and a grey ball,a yellow ball and a grey ball,yellow,blue,grey,green,Bad,Good,57|3|8|64|58|63|7|61|1|2|5|59|6|62|60|4,-69.28129577636719,-75.9375,-69.28129577636719,-75.9375
Martyetal_2023,Exp_1,Epistemic,68,Test,Block_B,Modal,Test,Good,Mia,The mystery box must contain a grey ball or a blue ball.,A-AB-B,a blue ball,a grey ball and a blue ball,a grey ball,grey,blue,yellow,green,Bad,Good,5|62|59|6|61|60|64|7|58|2|8|57|63|1|4|3,-23.426015853881836,-75.37554168701172,-23.426015853881836,-75.37554168701172
Martyetal_2023,Exp_1,Epistemic,69,Test,Block_B,Modal,Test,Target_2,Sam,The mystery box must contain a green ball or a yellow ball.,A-AC-AD,a green ball,a green ball and a grey ball,a green ball and a blue ball,green,yellow,grey,blue,Bad,Good,60|5|6|58|1|57|4|59|64|61|7|3|62|8|63|2,-69.84501647949219,-65.6046371459961,-69.84501647949219,-65.6046371459961
Martyetal_2023,Exp_1,Epistemic,70,Test,Block_B,Modal,Test,Target_1,Sam,The mystery box must contain a green ball or a grey ball.,A-AB-A,a green ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,3|62|64|8|61|57|7|60|2|58|63|5|4|6|59|1,-18.8664608001709,-77.6875228881836,-18.8664608001709,-77.6875228881836
Martyetal_2023,Exp_1,Epistemic,71,Test,Block_B,Modal,Test,Good,Mia,The mystery box must contain a grey ball or a yellow ball.,A-AB-B,a yellow ball,a grey ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,6|3|8|62|60|2|7|1|63|57|61|64|59|4|5|58,-14.391429901123047,-73.59379577636719,-14.391429901123047,-73.59379577636719
Martyetal_2023,Exp_1,Epistemic,72,Test,Block_B,Modal,Test,Good,Sam,The mystery box must contain a yellow ball or a green ball.,A-AB-B,a yellow and a green ball,a yellow ball,a green ball,yellow,green,grey,blue,Bad,Good,62|5|64|3|63|2|57|4|58|7|8|60|1|61|59|6,-20.82733917236328,-73.72193145751953,-20.82733917236328,-73.72193145751953
Martyetal_2023,Exp_1,Epistemic,73,Test,Block_B,Modal,Test,Target_2,Mia,The mystery box must contain a blue ball or a green ball.,A-AC-A,a blue ball,a blue ball and a yellow ball,a blue ball,blue,green,yellow,grey,Bad,Good,3|6|61|2|57|60|64|62|63|59|5|7|58|4|1|8,-67.12542724609375,-70.43750762939453,-67.12542724609375,-70.43750762939453
Martyetal_2023,Exp_1,Epistemic,74,Test,Block_B,Modal,Control_3,Bad,Mia,The mystery box cannot contain a yellow ball.,A-CD-A,a grey ball and a blue ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,60|58|62|63|1|4|5|61|2|64|7|8|3|6|59|57,-47.35405349731445,-74.09501647949219,-47.35405349731445,-74.09501647949219
Martyetal_2023,Exp_1,Epistemic,75,Test,Block_B,Modal,Test,Bad,Sam,The mystery box must contain a yellow ball or a grey ball.,A-CD-C,a green ball and a blue ball,a green ball,a yellow ball,yellow,grey,green,blue,Bad,Good,60|61|59|4|3|63|64|62|57|6|5|8|1|7|2|58,-67.92823791503906,-70.34503936767578,-67.92823791503906,-70.34503936767578
Martyetal_2023,Exp_1,Epistemic,76,Test,Block_B,Modal,Control_3,Good,Sam,The mystery box cannot contain a yellow ball.,C-CD-C,a green ball and a grey ball,a green ball,a green ball,yellow,blue,green,grey,Bad,Good,1|6|58|62|7|63|5|4|8|2|60|59|3|61|64|57,-43.516387939453125,-69.02898406982422,-43.516387939453125,-69.02898406982422
Martyetal_2023,Exp_1,Epistemic,77,Test,Block_B,Modal,Control_4,Bad,Mia,The mystery box cannot contain a grey ball or a yellow ball.,A-CD-A,a grey ball,a blue ball and a green ball,a grey ball,grey,yellow,blue,green,Bad,Good,6|61|63|2|3|57|5|62|1|58|4|8|64|7|60|59,-23.463788986206055,-66.18785095214844,-23.463788986206055,-66.18785095214844
Martyetal_2023,Exp_1,Epistemic,78,Test,Block_B,Modal,Control_4,Good,Sam,The mystery box cannot contain a grey ball or a yellow ball.,C-CD-C,a green ball,a green ball and a blue ball,a green ball,grey,yellow,green,blue,Bad,Good,61|58|4|64|7|59|2|1|8|60|6|62|63|3|57|5,-20.30636978149414,-71.69670867919922,-20.30636978149414,-71.69670867919922
Martyetal_2023,Exp_1,Epistemic,79,Test,Block_B,Modal,Control_4,Bad,Sam,The mystery box cannot contain a green ball or a grey ball.,A-CD-A,a green ball,a green ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,63|6|62|64|61|57|1|7|58|60|4|2|3|59|5|8,-32.481239318847656,-66.79694366455078,-32.481239318847656,-66.79694366455078
Martyetal_2023,Exp_1,Epistemic,80,Test,Block_B,Modal,Test,Good,Sam,The mystery box must contain a blue ball or a green ball.,A-AB-B,a green ball,a blue ball and a green ball,a blue ball,blue,green,grey,yellow,Bad,Good,58|2|64|8|3|59|5|6|4|57|61|7|60|63|62|1,-18.045167922973633,-73.73900604248047,-18.045167922973633,-73.73900604248047
Martyetal_2023,Exp_1,Epistemic,81,Test,Block_B,Modal,Control_1,Bad,Sam,The mystery box must contain a yellow ball.,A-CD-C,a blue ball,a yellow ball,a blue ball and a grey ball,yellow,green,blue,grey,Bad,Good,4|64|6|61|57|59|63|58|60|3|5|8|62|2|1|7,-58.47163772583008,-63.5643424987793,-58.47163772583008,-63.5643424987793
Martyetal_2023,Exp_1,Epistemic,82,Test,Block_B,Modal,Test,Bad,Mia,The mystery box must contain a blue ball or a green ball.,A-CD-C,a yellow ball,a yellow ball and a grey ball,a blue ball,blue,green,yellow,grey,Bad,Good,59|2|61|57|7|3|60|1|63|62|58|64|5|8|4|6,-64.35176086425781,-74.5,-64.35176086425781,-74.5
Martyetal_2023,Exp_1,Epistemic,83,Test,Block_B,Modal,Control_3,Good,Mia,The mystery box cannot contain a yellow ball.,C-CD-C,a grey ball,a grey ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,3|61|60|5|2|62|8|57|64|6|7|58|1|63|4|59,-15.128994941711426,-75.42193603515625,-15.128994941711426,-75.42193603515625
Martyetal_2023,Exp_1,Epistemic,84,Test,Block_B,Modal,Test,Target_1,Sam,The mystery box must contain a blue ball or a green ball.,A-AB-A,a blue ball,a blue ball,a blue ball and a green ball,blue,green,yellow,grey,Bad,Good,63|64|2|61|60|6|59|62|5|1|7|3|57|58|8|4,-63.937808990478516,-72.96875,-63.937808990478516,-72.96875
Martyetal_2023,Exp_1,Epistemic,85,Test,Block_B,Modal,Test,Bad,Mia,The mystery box must contain a blue ball or a grey ball.,A-CD-C,a yellow ball,a blue ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,7|59|60|61|2|3|64|58|63|62|57|8|5|4|1|6,-67.86436462402344,-70.40628814697266,-67.86436462402344,-70.40628814697266
Martyetal_2023,Exp_1,Epistemic,86,Test,Block_B,Modal,Test,Target_2,Sam,The mystery box must contain a grey ball or a blue ball.,A-AC-AC,a grey ball and a green ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,63|60|61|1|59|58|8|64|2|5|4|7|62|57|3|6,-70.72020721435547,-71.46878814697266,-70.72020721435547,-71.46878814697266
Martyetal_2023,Exp_1,Epistemic,87,Test,Block_B,Modal,Control_1,Bad,Sam,The mystery box must contain a yellow ball.,A-CD-C,a grey ball,a grey ball and a blue ball,a yellow ball,yellow,green,grey,blue,Bad,Good,61|62|57|59|1|2|7|58|60|3|5|4|6|8|63|64,-50.05527114868164,-17.757619857788086,-50.05527114868164,-17.757619857788086
Martyetal_2023,Exp_1,Epistemic,88,Test,Block_B,Modal,Control_4,Good,Sam,The mystery box cannot contain a grey ball or a blue ball.,C-CD-C,a green ball,a green ball,a green ball and a yellow ball,grey,blue,green,yellow,Bad,Good,57|3|8|7|58|6|61|64|62|1|59|2|4|63|5|60,-13.741415977478027,-68.67261505126953,-13.741415977478027,-68.67261505126953
Martyetal_2023,Exp_1,Epistemic,89,Test,Block_B,Modal,Test,Target_1,Mia,The mystery box must contain a green ball or a yellow ball.,A-AB-A,a green ball and a yellow ball,a green ball,a green ball,green,yellow,blue,grey,Bad,Good,3|60|63|59|1|57|62|6|7|4|61|58|8|2|64|5,-12.484639167785645,-75.1250228881836,-12.484639167785645,-75.1250228881836
