Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_5,35,Test,Intermediate,Positive,DIST,Target,Sam,It is certain that the mystery box contains either a grey ball or a yellow ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,yellow,green,blue,Bad,Good,22|12|13|3|19|17|20|6|1|8|21|2|10|16|15|9|18|4|7|11|23|5|24|14,-4.875611305236816,-5.524048805236816,-4.875611305236816,-5.524048805236816
Martyetal_2022,Exp_5,36,Test,Intermediate,Positive,II,Bad,Sam,The mystery box contains either a grey ball or a green ball.,D-C-D,a yellow ball,a blue ball,a yellow ball,grey,green,blue,yellow,Bad,Good,22|1|5|11|24|16|18|14|17|9|12|20|4|7|23|2|10|8|6|21|3|19|15|13,-4.939586162567139,-5.494273662567139,-4.939586162567139,-5.494273662567139
Martyetal_2022,Exp_5,37,Test,Intermediate,Negative,II,Bad,Mia,The mystery box does not contain both a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,6|8|24|19|23|21|12|9|18|4|20|11|10|22|16|2|3|1|14|15|5|7|17|13,-5.562133312225342,-5.163695812225342,-5.562133312225342,-5.163695812225342
Martyetal_2022,Exp_5,38,Test,Intermediate,Positive,SI,Bad,Sam,It is possible that the mystery box contains a green ball.,D-D-D,a yellow ball,a yellow ball,a yellow ball,green,blue,grey,yellow,Bad,Good,16|21|10|6|24|14|9|8|15|4|5|19|20|7|12|1|11|23|18|22|17|13|2|3,-4.899212837219238,-5.196087837219238,-4.899212837219238,-5.196087837219238
Martyetal_2022,Exp_5,39,Test,Intermediate,Positive,II,Target,Mia,The mystery box contains either a grey ball or a green ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,2|3|18|1|8|21|11|6|24|23|9|17|22|10|16|5|15|4|13|12|19|14|20|7,-5.583606243133545,-5.036731243133545,-5.583606243133545,-5.036731243133545
Martyetal_2022,Exp_5,40,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a blue ball.,D-D-D,a green ball,a green ball,a green ball,blue,yellow,grey,green,Bad,Good,4|12|17|18|19|5|16|15|11|22|24|23|2|21|7|9|10|14|3|6|8|20|1|13,-5.445870876312256,-4.852120876312256,-5.445870876312256,-4.852120876312256
Martyetal_2022,Exp_5,41,Test,Intermediate,Negative,DIST,Bad,Mia,It is certain that the mystery box does not contain both a blue ball and a green ball.,A-AB-B,a blue ball,a blue ball and a green ball,a green ball,blue,green,grey,yellow,Bad,Good,1|15|23|16|10|4|22|19|2|9|7|20|8|24|3|13|6|18|17|5|12|11|14|21,-5.541905403137207,-5.120030403137207,-5.541905403137207,-5.120030403137207
Martyetal_2022,Exp_5,42,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a yellow ball.,D-D-D,a grey ball,a grey ball,a grey ball,yellow,green,blue,grey,Bad,Good,9|17|10|2|1|5|13|4|15|23|12|19|18|20|24|16|22|6|3|8|7|21|11|14,-4.864871978759766,-5.357059478759766,-4.864871978759766,-5.357059478759766
Martyetal_2022,Exp_5,43,Test,Intermediate,Positive,DIST,Bad,Mia,It is certain that the mystery box contains either a blue ball or a yellow ball.,A-C-B,a blue ball,a green ball,a yellow ball,blue,yellow,green,grey,Bad,Good,5|24|21|19|12|23|18|16|4|1|20|3|6|9|22|17|14|2|7|10|11|15|8|13,-5.012018203735352,-5.644830703735352,-5.012018203735352,-5.644830703735352
Martyetal_2022,Exp_5,44,Test,Intermediate,Positive,FC,Target,Sam,It is possible that the mystery box contains either a yellow ball or a grey ball.,A-C-A,a yellow ball,a blue ball,a yellow ball,yellow,grey,blue,green,Bad,Good,12|23|9|24|3|2|13|22|4|19|16|21|8|6|14|1|15|11|5|17|18|20|7|10,-4.83498477935791,-5.34279727935791,-4.83498477935791,-5.34279727935791
Martyetal_2022,Exp_5,45,Test,Intermediate,Negative,FC,Bad,Mia,It is possible that the mystery box does not contain both a green ball and a yellow ball.,AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,grey,blue,Bad,Good,15|9|24|6|2|16|13|20|22|3|11|14|19|23|17|7|1|8|12|10|5|4|18|21,-5.569954872131348,-5.007454872131348,-5.569954872131348,-5.007454872131348
Martyetal_2022,Exp_5,46,Test,Intermediate,Positive,FC,Bad,Mia,It is possible that the mystery box contains either a green ball or a grey ball.,D-C-D,a blue ball,a yellow ball,a blue ball,green,grey,yellow,blue,Bad,Good,16|21|9|11|18|8|7|3|10|20|12|23|4|2|22|19|24|6|15|14|5|1|13|17,-4.969766616821289,-5.407266616821289,-4.969766616821289,-5.407266616821289
Martyetal_2022,Exp_5,47,Test,Intermediate,Negative,FC,Good,Sam,It is possible that the mystery box does not contain both a grey ball and a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,green,yellow,Bad,Good,2|22|10|11|19|8|13|3|5|4|9|12|7|17|6|15|24|1|14|23|18|21|16|20,-4.839094161987305,-5.471906661987305,-4.839094161987305,-5.471906661987305
Martyetal_2022,Exp_5,48,Test,Intermediate,Negative,DIST,Good,Mia,It is certain that the mystery box does not contain both a green ball and a grey ball.,A-B-A,a green ball,a grey ball,a green ball,green,grey,yellow,blue,Bad,Good,20|22|23|12|9|2|14|8|16|21|6|1|19|3|17|4|11|15|18|7|13|24|5|10,-5.008110046386719,-5.875297546386719,-5.008110046386719,-5.875297546386719
Martyetal_2022,Exp_5,49,Test,Intermediate,Negative,II,Good,Mia,The mystery box does not contain both a blue ball and a yellow ball.,A-B-A,a blue ball,a yellow ball,a blue ball,blue,yellow,grey,green,Bad,Good,18|19|12|2|10|3|8|1|21|7|22|20|9|16|14|24|5|13|6|11|4|23|17|15,-5.0322957038879395,-5.9307332038879395,-5.0322957038879395,-5.9307332038879395
Martyetal_2022,Exp_5,50,Test,Intermediate,Positive,SI,Target,Sam,It is possible that the mystery box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,green,yellow,Bad,Good,17|23|4|19|5|2|12|24|20|22|21|14|6|1|10|8|11|9|3|16|18|15|7|13,-4.871695041656494,-5.559195041656494,-4.871695041656494,-5.559195041656494
Martyetal_2022,Exp_5,51,Test,Intermediate,Positive,II,Good,Mia,The mystery box contains either a grey ball or a yellow ball.,A-B-A,a grey ball,a yellow ball,a grey ball,grey,yellow,blue,green,Bad,Good,22|19|4|18|16|1|21|17|15|2|20|7|6|5|11|23|12|24|9|13|10|3|8|14,-5.572298049926758,-5.134798049926758,-5.572298049926758,-5.134798049926758
Martyetal_2022,Exp_5,52,Test,Intermediate,Positive,FC,Bad,Sam,It is possible that the mystery box contains either a yellow ball or a blue ball.,D-C-D,a grey ball,a green ball,a grey ball,yellow,blue,green,grey,Bad,Good,23|3|16|14|9|6|2|11|20|4|8|18|15|5|13|21|22|12|24|7|19|1|10|17,-4.802789688110352,-5.341852188110352,-4.802789688110352,-5.341852188110352
Martyetal_2022,Exp_5,53,Test,Intermediate,Negative,II,Target,Mia,The mystery box does not contain both a blue ball and a green ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,green,yellow,grey,Bad,Good,24|16|17|12|1|15|19|10|22|6|2|13|5|3|9|4|14|21|23|20|8|7|18|11,-5.547305583953857,-5.086368083953857,-5.547305583953857,-5.086368083953857
Martyetal_2022,Exp_5,54,Test,Intermediate,Positive,DIST,Good,Mia,It is certain that the mystery box contains either a grey ball or a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,green,yellow,Bad,Good,1|24|15|22|14|4|9|11|21|23|7|18|2|13|3|17|12|8|5|19|20|16|6|10,-5.546281337738037,-5.061906337738037,-5.546281337738037,-5.061906337738037
Martyetal_2022,Exp_5,55,Test,Intermediate,Positive,SI,Good,Mia,It is possible that the mystery box contains a grey ball.,A-D-C,a grey ball,a yellow ball,a blue ball,grey,green,blue,yellow,Bad,Good,11|9|22|16|10|19|14|4|6|2|13|12|7|21|20|18|15|24|8|23|3|17|1|5,-5.049923896789551,-5.737423896789551,-5.049923896789551,-5.737423896789551
Martyetal_2022,Exp_5,56,Test,Intermediate,Positive,DIST,Bad,Mia,It is certain that the mystery box contains either a blue ball or a grey ball.,A-C-B,a blue ball,a yellow ball,a grey ball,blue,grey,yellow,green,Bad,Good,21|2|6|14|22|16|7|19|12|1|24|17|8|20|11|13|3|5|10|15|23|9|18|4,-5.003810882568359,-5.652248382568359,-5.003810882568359,-5.652248382568359
Martyetal_2022,Exp_5,57,Test,Intermediate,Negative,FC,Good,Sam,It is possible that the mystery box does not contain both a green ball and a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,blue,yellow,Bad,Good,16|6|5|3|12|7|20|13|18|14|17|2|15|1|8|23|11|10|21|4|22|24|9|19,-4.845774173736572,-5.486399173736572,-4.845774173736572,-5.486399173736572
Martyetal_2022,Exp_5,58,Test,Intermediate,Positive,II,Target,Mia,The mystery box contains either a green ball or a yellow ball.,A-A-A,a green ball,a green ball,a green ball,green,yellow,grey,blue,Bad,Good,2|7|1|9|18|20|5|21|23|12|10|22|17|8|11|13|4|19|16|15|3|24|14|6,-5.60672664642334,-5.09891414642334,-5.60672664642334,-5.09891414642334
Martyetal_2022,Exp_5,59,Test,Intermediate,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,7|1|21|13|22|19|2|15|16|4|20|11|17|6|24|3|9|14|12|5|18|8|23|10,-4.950298309326172,-5.387798309326172,-4.950298309326172,-5.387798309326172
Martyetal_2022,Exp_5,60,Test,Intermediate,Negative,SI,Bad,Mia,It is possible that the mystery box does not contain a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,12|1|17|14|23|21|18|5|15|8|3|6|7|16|19|4|10|9|13|20|2|22|11|24,-5.636647701263428,-4.949147701263428,-5.636647701263428,-4.949147701263428
Martyetal_2022,Exp_5,61,Test,Intermediate,Positive,DIST,Target,Mia,It is certain that the mystery box contains either a grey ball or a yellow ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,yellow,green,blue,Bad,Good,24|10|5|7|14|20|22|1|23|12|4|16|11|21|9|13|8|19|18|3|2|17|15|6,-5.553737163543701,-5.006862163543701,-5.553737163543701,-5.006862163543701
Martyetal_2022,Exp_5,62,Test,Intermediate,Negative,DIST,Target,Sam,It is certain that the mystery box does not contain both a yellow ball and a grey ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,9|13|3|1|18|4|22|20|10|15|24|8|17|14|5|2|23|21|16|7|6|19|12|11,-4.892661094665527,-5.650473594665527,-4.892661094665527,-5.650473594665527
Martyetal_2022,Exp_5,63,Test,Intermediate,Positive,SI,Bad,Mia,It is possible that the mystery box contains a yellow ball.,D-D-D,a grey ball,a grey ball,a grey ball,yellow,green,blue,grey,Bad,Good,20|15|10|9|2|17|3|11|6|8|21|22|18|19|13|1|23|4|16|12|14|7|5|24,-5.612478733062744,-4.979666233062744,-5.612478733062744,-4.979666233062744
Martyetal_2022,Exp_5,64,Test,Intermediate,Positive,FC,Good,Sam,It is possible that the mystery box contains either a blue ball or a yellow ball.,A-C-B,a blue ball,a green ball,a yellow ball,blue,yellow,green,grey,Bad,Good,8|18|21|2|10|14|23|9|20|22|19|17|24|1|15|3|13|6|11|12|5|4|16|7,-5.366955280303955,-4.827892780303955,-5.366955280303955,-4.827892780303955
Martyetal_2022,Exp_5,65,Test,Intermediate,Positive,DIST,Target,Mia,It is certain that the mystery box contains either a grey ball or a yellow ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,yellow,green,blue,Bad,Good,20|11|12|10|23|15|6|21|7|18|16|19|1|22|9|13|17|5|8|14|2|4|24|3,-5.553737163543701,-5.006862163543701,-5.553737163543701,-5.006862163543701
Martyetal_2022,Exp_5,66,Test,Intermediate,Negative,DIST,Bad,Sam,It is certain that the mystery box does not contain both a yellow ball and a blue ball.,A-AB-B,a yellow ball,a yellow ball and a blue ball,a blue ball,yellow,blue,green,grey,Bad,Good,6|10|16|11|19|13|23|7|2|14|24|3|9|12|18|1|4|5|22|15|8|17|20|21,-5.423867225646973,-4.994179725646973,-5.423867225646973,-4.994179725646973
Martyetal_2022,Exp_5,67,Test,Intermediate,Positive,FC,Good,Mia,It is possible that the mystery box contains either a blue ball or a green ball.,A-C-B,a blue ball,a grey ball,a green ball,blue,green,grey,yellow,Bad,Good,14|18|12|17|22|5|11|20|19|21|3|16|2|15|10|23|1|8|6|7|24|9|13|4,-5.542238712310791,-4.909426212310791,-5.542238712310791,-4.909426212310791
Martyetal_2022,Exp_5,68,Test,Intermediate,Positive,DIST,Good,Sam,It is certain that the mystery box contains either a blue ball or a grey ball.,A-AB-B,a blue ball,a blue ball and a grey ball,a grey ball,blue,grey,green,yellow,Bad,Good,16|11|18|13|1|6|21|14|8|19|9|4|17|15|24|12|2|22|20|3|10|5|7|23,-4.877833366394043,-5.588770866394043,-4.877833366394043,-5.588770866394043
Martyetal_2022,Exp_5,69,Test,Intermediate,Positive,SI,Bad,Mia,It is possible that the mystery box contains a blue ball.,D-D-D,a grey ball,a grey ball,a grey ball,blue,yellow,green,grey,Bad,Good,6|14|21|5|2|13|1|10|20|24|11|9|12|15|19|22|23|17|18|3|16|4|8|7,-5.03228235244751,-5.53228235244751,-5.03228235244751,-5.53228235244751
Martyetal_2022,Exp_5,70,Test,Intermediate,Negative,II,Target,Mia,The mystery box does not contain both a grey ball and a blue ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,22|18|21|24|2|19|10|8|9|6|1|16|11|3|12|14|13|7|17|23|4|20|15|5,-5.548885345458984,-5.087947845458984,-5.548885345458984,-5.087947845458984
Martyetal_2022,Exp_5,71,Test,Intermediate,Positive,DIST,Good,Sam,It is certain that the mystery box contains either a yellow ball or a green ball.,A-AB-B,a yellow ball,a yellow and a green ball,a green ball,yellow,green,blue,grey,Bad,Good,19|9|12|17|7|16|5|11|8|6|10|23|20|4|3|18|14|15|21|1|22|2|13|24,-4.867273330688477,-5.562585830688477,-4.867273330688477,-5.562585830688477
Martyetal_2022,Exp_5,72,Test,Intermediate,Negative,FC,Target,Sam,It is possible that the mystery box does not contain both a blue ball and a grey ball.,A-AB-A,a blue ball,a blue ball and a grey ball,a blue ball,blue,grey,yellow,green,Bad,Good,19|18|2|7|13|11|21|1|3|16|17|9|24|10|5|12|8|15|6|4|20|23|22|14,-4.838391304016113,-5.471203804016113,-4.838391304016113,-5.471203804016113
Martyetal_2022,Exp_5,73,Test,Intermediate,Positive,FC,Target,Sam,It is possible that the mystery box contains either a grey ball or a green ball.,A-C-A,a grey ball,a blue ball,a grey ball,grey,green,blue,yellow,Bad,Good,3|17|12|16|19|23|14|22|10|4|21|11|20|5|7|15|8|6|24|18|13|2|9|1,-4.815510272979736,-5.299885272979736,-4.815510272979736,-5.299885272979736
Martyetal_2022,Exp_5,74,Test,Intermediate,Negative,FC,Target,Sam,It is possible that the mystery box does not contain both a green ball and a blue ball.,A-AB-A,a green ball,a green ball and a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,23|21|2|17|13|10|12|16|1|4|5|18|11|6|15|9|7|22|20|24|14|3|19|8,-5.401650428771973,-4.886025428771973,-5.401650428771973,-4.886025428771973
Martyetal_2022,Exp_5,75,Test,Intermediate,Positive,SI,Target,Mia,It is possible that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,blue,grey,yellow,Bad,Good,14|17|3|20|2|9|15|10|5|21|1|7|24|6|13|16|19|11|12|23|22|18|8|4,-5.075981140136719,-5.779106140136719,-5.075981140136719,-5.779106140136719
Martyetal_2022,Exp_5,76,Test,Intermediate,Negative,DIST,Good,Sam,It is certain that the mystery box does not contain both a grey ball and a yellow ball.,A-B-A,a grey ball,a yellow ball,a grey ball,grey,yellow,blue,green,Bad,Good,18|14|17|3|13|23|2|5|4|20|21|16|10|1|8|15|6|11|24|7|12|22|9|19,-5.4243950843811035,-4.9712700843811035,-5.4243950843811035,-4.9712700843811035
Martyetal_2022,Exp_5,77,Test,Intermediate,Positive,II,Target,Mia,The mystery box contains either a green ball or a grey ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,13|11|21|6|22|14|15|8|17|18|20|3|1|10|4|7|19|16|2|5|23|12|9|24,-5.085432529449463,-5.772932529449463,-5.085432529449463,-5.772932529449463
Martyetal_2022,Exp_5,78,Test,Intermediate,Positive,FC,Bad,Sam,It is possible that the mystery box contains either a green ball or a yellow ball.,D-C-D,a grey ball,a blue ball,a grey ball,green,yellow,blue,grey,Bad,Good,1|8|20|10|17|15|6|2|12|4|13|24|11|9|3|7|5|21|19|18|22|14|23|16,-5.384512901306152,-4.767325401306152,-5.384512901306152,-4.767325401306152
Martyetal_2022,Exp_5,79,Test,Intermediate,Positive,II,Good,Sam,The mystery box contains either a blue ball or a yellow ball.,A-B-A,a blue ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,3|23|14|7|22|18|8|17|10|16|2|21|11|24|5|19|9|4|15|1|6|20|12|13,-5.469570159912109,-5.055507659912109,-5.469570159912109,-5.055507659912109
Martyetal_2022,Exp_5,80,Test,Intermediate,Positive,II,Bad,Mia,The mystery box contains either a yellow ball or a green ball.,D-C-D,a blue ball,a grey ball,a blue ball,yellow,green,grey,blue,Bad,Good,18|12|15|3|5|23|24|2|8|20|10|1|19|4|11|7|9|13|22|21|14|6|16|17,-5.605422496795654,-5.019484996795654,-5.605422496795654,-5.019484996795654
Martyetal_2022,Exp_5,81,Test,Intermediate,Positive,SI,Good,Mia,It is possible that the mystery box contains a yellow ball.,A-D-C,a yellow ball,a blue ball,a grey ball,yellow,green,grey,blue,Bad,Good,24|14|6|2|11|8|10|22|15|21|18|12|19|20|3|23|9|5|16|1|7|4|17|13,-5.043456554412842,-5.746581554412842,-5.043456554412842,-5.746581554412842
Martyetal_2022,Exp_5,82,Test,Intermediate,Negative,II,Target,Mia,The mystery box does not contain both a blue ball and a green ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,green,grey,yellow,Bad,Good,15|12|22|13|9|10|20|1|17|14|3|21|7|16|24|18|5|19|6|11|2|23|4|8,-5.0110673904418945,-5.8548173904418945,-5.0110673904418945,-5.8548173904418945
Martyetal_2022,Exp_5,83,Test,Intermediate,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a grey ball.,A-D-A,a grey ball,a blue ball,a grey ball,grey,green,yellow,blue,Bad,Good,14|8|12|10|1|18|13|7|3|9|22|15|11|20|24|5|6|23|19|2|17|21|4|16,-5.074252128601074,-5.535189628601074,-5.074252128601074,-5.535189628601074
Martyetal_2022,Exp_5,84,Test,Intermediate,Negative,FC,Target,Sam,It is possible that the mystery box does not contain both a yellow ball and a blue ball.,A-AB-A,a yellow ball,a yellow ball and a blue ball,a yellow ball,yellow,blue,grey,green,Bad,Good,15|18|1|20|4|7|3|10|8|12|14|23|6|17|19|24|22|5|21|2|13|9|11|16,-4.838803768157959,-5.495053768157959,-4.838803768157959,-5.495053768157959
Martyetal_2022,Exp_5,85,Test,Intermediate,Negative,DIST,Bad,Sam,It is certain that the mystery box does not contain both a green ball and a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,blue,yellow,Bad,Good,23|9|3|21|8|20|15|7|10|6|13|14|18|11|1|2|16|24|5|19|22|12|17|4,-5.426122665405273,-4.988622665405273,-5.426122665405273,-4.988622665405273
Martyetal_2022,Exp_5,86,Test,Intermediate,Negative,DIST,Target,Sam,It is certain that the mystery box does not contain both a yellow ball and a green ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,3|21|24|13|11|23|6|8|16|9|14|17|5|20|10|1|12|15|19|7|2|22|18|4,-5.448191165924072,-4.940378665924072,-5.448191165924072,-4.940378665924072
Martyetal_2022,Exp_5,87,Test,Intermediate,Negative,DIST,Good,Mia,It is certain that the mystery box does not contain both a blue ball and a green ball.,A-B-A,a blue ball,a green ball,a blue ball,blue,green,grey,yellow,Bad,Good,11|16|3|7|14|6|12|19|1|18|22|13|8|5|9|24|2|4|20|15|17|23|10|21,-5.530802249908447,-5.108927249908447,-5.530802249908447,-5.108927249908447
Martyetal_2022,Exp_5,88,Test,Intermediate,Positive,FC,Good,Sam,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-B,a grey ball,a yellow ball,a blue ball,grey,blue,yellow,green,Bad,Good,21|12|10|18|15|4|16|13|22|2|17|11|5|14|1|9|3|24|23|19|7|8|6|20,-5.370242118835449,-4.838992118835449,-5.370242118835449,-4.838992118835449
Martyetal_2022,Exp_5,89,Test,Intermediate,Negative,FC,Bad,Sam,It is possible that the mystery box does not contain both a grey ball and a blue ball.,AB-AB-AB,a grey ball and a blue ball,a grey ball and a blue ball,a grey ball and a blue ball,grey,blue,yellow,green,Bad,Good,4|24|23|18|1|16|5|21|11|20|3|9|14|17|7|13|19|12|15|22|8|6|10|2,-4.893073081970215,-5.510260581970215,-4.893073081970215,-5.510260581970215
Martyetal_2022,Exp_5,90,Test,Intermediate,Negative,DIST,Target,Mia,It is certain that the mystery box does not contain both a grey ball and a blue ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,4|20|3|10|22|5|13|12|24|19|1|14|8|17|15|2|23|9|11|6|18|21|7|16,-5.552289962768555,-5.083539962768555,-5.552289962768555,-5.083539962768555
Martyetal_2022,Exp_5,91,Test,Intermediate,Negative,II,Bad,Mia,The mystery box does not contain both a grey ball and a yellow ball.,AB-AB-AB,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,14|2|21|20|16|23|11|12|18|22|15|24|3|17|1|13|7|9|19|8|6|10|4|5,-5.033782958984375,-5.932220458984375,-5.033782958984375,-5.932220458984375
Martyetal_2022,Exp_5,92,Test,Intermediate,Positive,II,Bad,Sam,The mystery box contains either a grey ball or a yellow ball.,D-C-D,a green ball,a blue ball,a green ball,grey,yellow,blue,green,Bad,Good,3|11|10|6|1|7|12|13|2|20|16|24|15|22|18|14|9|23|21|19|17|8|4|5,-4.937243461608887,-5.554430961608887,-4.937243461608887,-5.554430961608887
Martyetal_2022,Exp_5,93,Test,Intermediate,Negative,II,Good,Mia,The mystery box does not contain both a blue ball and a green ball.,A-B-A,a blue ball,a green ball,a blue ball,blue,green,yellow,grey,Bad,Good,22|8|14|11|9|3|15|12|13|16|19|17|24|6|5|21|2|10|4|18|20|1|23|7,-5.527747631072998,-5.129310131072998,-5.527747631072998,-5.129310131072998
Martyetal_2022,Exp_5,94,Test,Intermediate,Negative,II,Good,Mia,The mystery box does not contain both a blue ball and a green ball.,A-B-A,a blue ball,a green ball,a blue ball,blue,green,grey,yellow,Bad,Good,2|9|1|17|11|8|19|21|10|18|5|15|16|22|24|20|23|3|13|4|12|14|6|7,-5.022465705871582,-5.936528205871582,-5.022465705871582,-5.936528205871582
