Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_1,19,Test,Test,Good,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AC-B,a yellow ball,a blue ball and a green ball,a blue ball,blue,yellow,green,grey,Bad,Good,1|8|2|6|4|7|3|5,-2.640721082687378,-2.7435452938079834,-13.203604698181152,-13.717726707458496
Deganoetal_2024,Exp_1,20,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a yellow ball.',A-CD-C,a grey ball,a green ball and a blue ball,a green ball,grey,yellow,green,blue,Bad,Good,2|8|1|5|4|3|7|6,-2.6385817527770996,-2.7492191791534424,-13.19290828704834,-13.746095657348633
Deganoetal_2024,Exp_1,21,Test,Control_4,Good,Mia,`The mystery box does not contain a blue ball or a yellow ball.',C-CD-C,a grey ball and a green ball,a grey ball,a grey ball,blue,yellow,grey,green,Bad,Good,3|5|8|2|4|7|1|6,-2.671804428100586,-2.6576266288757324,-13.35902214050293,-13.288132667541504
Deganoetal_2024,Exp_1,22,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a grey ball.',A-AC-A,a blue ball,a blue ball,a blue ball and a green ball,blue,grey,green,yellow,Bad,Good,4|2|6|8|3|7|1|5,-2.708231210708618,-2.673966646194458,-13.541155815124512,-13.369832992553711
Deganoetal_2024,Exp_1,23,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-AB,a blue ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,2|6|5|8|7|3|4|1,-2.6733131408691406,-2.6511785984039307,-13.366565704345703,-13.255892753601074
Deganoetal_2024,Exp_1,24,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,7|6|8|1|5|3|4|2,-2.6891467571258545,-2.6565937995910645,-13.445734024047852,-13.282968521118164
Deganoetal_2024,Exp_1,25,Test,Control_3,Good,Mia,`The mystery box contains a yellow ball and a blue ball.',AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,green,grey,Bad,Good,3|7|2|4|6|5|1|8,-2.658539056777954,-2.6503665447235107,-13.292695045471191,-13.251832008361816
Deganoetal_2024,Exp_1,26,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a green ball.',A-AB-AB,a blue ball and a green ball,a blue ball,a blue ball and a green ball,blue,green,yellow,grey,Bad,Good,8|6|4|2|5|7|3|1,-2.618166208267212,-2.7085893154144287,-13.09083080291748,-13.542945861816406
Deganoetal_2024,Exp_1,27,Test,Test,Bad,Mia,`The mystery box contains a grey ball or a green ball.',A-CD-C,a blue ball and a yellow ball,a grey ball,a blue ball,grey,green,blue,yellow,Bad,Good,2|1|4|7|3|5|6|8,-2.6209826469421387,-2.7181806564331055,-13.104912757873535,-13.590903282165527
Deganoetal_2024,Exp_1,28,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a green ball.',A-CD-C,a grey ball and a blue ball,a yellow ball,a grey ball,yellow,green,grey,blue,Bad,Good,7|2|5|3|6|1|8|4,-2.615840196609497,-2.720747709274292,-13.079200744628906,-13.603737831115723
Deganoetal_2024,Exp_1,29,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a green ball,a green ball and a yellow ball,a blue ball,blue,grey,green,yellow,Bad,Good,3|7|4|1|6|2|8|5,-2.7027876377105713,-2.6673247814178467,-13.513937950134277,-13.336624145507812
Deganoetal_2024,Exp_1,30,Test,Control_1,Bad,Mia,`The mystery box contains a green ball.',A-CD-C,a grey ball,a green ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,7|1|4|8|3|2|6|5,-2.665719747543335,-2.6398208141326904,-13.328598022460938,-13.199104309082031
Deganoetal_2024,Exp_1,31,Test,Control_2,Good,Mia,`The mystery box does not contain a yellow ball.',C-CD-C,a grey ball and a blue ball,a grey ball,a grey ball,yellow,green,grey,blue,Bad,Good,5|7|4|2|3|1|6|8,-2.6033554077148438,-2.699354887008667,-13.016777038574219,-13.496773719787598
Deganoetal_2024,Exp_1,32,Test,Control_1,Bad,Sam,`The mystery box contains a blue ball.',A-CD-C,a green ball and a yellow ball,a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,6|8|4|2|5|7|1|3,-2.6952292919158936,-2.6505630016326904,-13.476146697998047,-13.252814292907715
Deganoetal_2024,Exp_1,33,Test,Test,Good-Excl,Mia,`The mystery box contains a green ball or a yellow ball.',A-AB-B,a green ball and a yellow ball,a green ball,a yellow ball,green,yellow,grey,blue,Bad,Good,6|7|8|1|2|3|5|4,-2.6263186931610107,-2.728468656539917,-13.131592750549316,-13.642343521118164
Deganoetal_2024,Exp_1,34,Test,Control_3,Bad,Mia,`The mystery box contains a yellow ball and a green ball.',AB-CD-C,a grey ball,a grey ball and a blue ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,3|7|2|6|1|8|5|4,-2.667825222015381,-2.6380043029785156,-13.339125633239746,-13.190021514892578
Deganoetal_2024,Exp_1,35,Test,Control_1,Bad,Mia,`The mystery box contains a grey ball.',A-CD-C,a blue ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,1|5|3|6|8|7|4|2,-2.5990495681762695,-2.694615125656128,-12.995247840881348,-13.473075866699219
Deganoetal_2024,Exp_1,36,Test,Test,Target_1,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-AB,a yellow ball and a grey ball,a yellow ball,a yellow ball and a grey ball,yellow,grey,green,blue,Bad,Good,3|5|7|2|6|8|1|4,-2.6703991889953613,-2.6685519218444824,-13.351995468139648,-13.342759132385254
Deganoetal_2024,Exp_1,37,Test,Control_3,Good,Sam,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,5|8|7|6|4|3|1|2,-2.675649404525757,-2.646094799041748,-13.378246307373047,-13.230473518371582
Deganoetal_2024,Exp_1,38,Test,Control_4,Bad,Mia,`The mystery box does not contain a yellow ball or a green ball.',A-CD-A,a blue ball and a grey ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,4|3|6|1|2|5|8|7,-2.6709446907043457,-2.6755211353302,-13.35472297668457,-13.377605438232422
Deganoetal_2024,Exp_1,39,Test,Control_4,Bad,Sam,`The mystery box does not contain a green ball or a grey ball.',A-CD-A,a green ball,a green ball,a yellow ball and a blue ball,green,grey,yellow,blue,Bad,Good,6|5|2|4|3|1|8|7,-2.634068012237549,-2.753056764602661,-13.170339584350586,-13.765283584594727
Deganoetal_2024,Exp_1,40,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,1|2|3|7|4|6|5|8,-2.6332263946533203,-2.731458902359009,-13.166131973266602,-13.657294273376465
Deganoetal_2024,Exp_1,41,Test,Test,Good,Sam,`The mystery box contains a green ball or a yellow ball.',A-AC-B,a yellow ball,a green ball,a green ball and a grey ball,green,yellow,grey,blue,Bad,Good,5|8|3|4|6|1|7|2,-2.6406359672546387,-2.757472515106201,-13.203179359436035,-13.787362098693848
Deganoetal_2024,Exp_1,42,Test,Control_4,Good,Sam,`The mystery box does not contain a blue ball or a green ball.',C-CD-C,a grey ball,a grey ball and a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,7|2|1|4|5|3|8|6,-2.684075117111206,-2.6669366359710693,-13.420374870300293,-13.334683418273926
Deganoetal_2024,Exp_1,43,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a yellow ball,a yellow and a green ball,a blue ball,blue,grey,yellow,green,Bad,Good,1|5|8|6|2|7|4|3,-2.648204803466797,-2.750216245651245,-13.241024017333984,-13.751080513000488
Deganoetal_2024,Exp_1,44,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a green ball.',A-AC-AC,a yellow ball and a blue ball,a yellow ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,6|7|2|8|3|5|1|4,-2.638563394546509,-2.7636795043945312,-13.192816734313965,-13.818397521972656
Deganoetal_2024,Exp_1,45,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-A,a grey ball,a grey ball,a grey ball and a blue ball,grey,blue,yellow,green,Bad,Good,5|4|3|2|7|8|1|6,-2.6940181255340576,-2.6713712215423584,-13.470090866088867,-13.356856346130371
Deganoetal_2024,Exp_1,46,Test,Control_4,Good,Mia,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a yellow ball,a yellow and a green ball,a yellow ball,grey,blue,yellow,green,Bad,Good,4|7|6|1|2|3|8|5,-2.6119775772094727,-2.719205617904663,-13.059887886047363,-13.596028327941895
Deganoetal_2024,Exp_1,47,Test,Test,Bad,Sam,`The mystery box contains a yellow ball or a grey ball.',A-CD-C,a green ball,a green ball and a blue ball,a yellow ball,yellow,grey,green,blue,Bad,Good,8|7|1|5|2|4|3|6,-2.642291784286499,-2.7475697994232178,-13.211458206176758,-13.737848281860352
Deganoetal_2024,Exp_1,48,Test,Test,Target_1,Mia,`The mystery box contains a green ball or a yellow ball.',A-AB-A,a green ball,a green ball and a yellow ball,a green ball,green,yellow,blue,grey,Bad,Good,6|8|3|1|4|2|5|7,-2.6235687732696533,-2.7243754863739014,-13.117843627929688,-13.62187671661377
Deganoetal_2024,Exp_1,49,Test,Test,Good,Sam,`The mystery box contains a yellow ball or a grey ball.',A-AC-B,a yellow ball,a grey ball,a yellow and a green ball,yellow,grey,green,blue,Bad,Good,4|1|7|2|3|8|6|5,-2.64908504486084,-2.770256519317627,-13.2454252243042,-13.851282119750977
Deganoetal_2024,Exp_1,50,Test,Control_3,Good,Sam,`The mystery box contains a green ball and a yellow ball.',AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,8|2|1|5|3|6|7|4,-2.68500018119812,-2.6582529544830322,-13.425000190734863,-13.291264533996582
Deganoetal_2024,Exp_1,51,Test,Test,Good-Excl,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-B,a yellow ball,a grey ball,a yellow ball and a grey ball,yellow,grey,blue,green,Bad,Good,5|6|8|1|2|4|3|7,-2.6127195358276367,-2.729612112045288,-13.063597679138184,-13.648059844970703
Deganoetal_2024,Exp_1,52,Test,Control_2,Good,Sam,`The mystery box does not contain a blue ball.',C-CD-C,a grey ball,a grey ball and a green ball,a grey ball,blue,yellow,grey,green,Bad,Good,1|5|6|8|3|7|4|2,-2.6271109580993652,-2.726982355117798,-13.135554313659668,-13.63491153717041
Deganoetal_2024,Exp_1,53,Test,Control_2,Good,Mia,`The mystery box does not contain a green ball.',C-CD-C,a grey ball and a blue ball,a grey ball,a grey ball,green,yellow,grey,blue,Bad,Good,1|8|3|6|7|2|4|5,-2.6565403938293457,-2.6565136909484863,-13.28270149230957,-13.282567977905273
Deganoetal_2024,Exp_1,54,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,1|5|8|2|4|7|3|6,-2.679445266723633,-2.647343158721924,-13.397226333618164,-13.236715316772461
Deganoetal_2024,Exp_1,55,Test,Control_3,Bad,Sam,`The mystery box contains a yellow ball and a green ball.',AB-CD-C,a grey ball and a blue ball,a yellow and a green ball,a grey ball,yellow,green,grey,blue,Bad,Good,2|5|7|3|4|1|8|6,-2.683349609375,-2.649047613143921,-13.416748046875,-13.245237350463867
Deganoetal_2024,Exp_1,56,Test,Control_3,Bad,Sam,`The mystery box contains a yellow ball and a grey ball.',AB-CD-C,a green ball,a yellow ball and a grey ball,a green ball and a blue ball,yellow,grey,green,blue,Bad,Good,6|7|1|3|8|4|5|2,-2.6207146644592285,-2.7460949420928955,-13.103572845458984,-13.730474472045898
