Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_2,19,Test,Control_2,Good,Sam,`The mystery box does not contain a green ball.',C-CD-C,a blue ball,a blue ball and a yellow ball,a blue ball,green,grey,blue,yellow,Bad,Good,3|6|7|1|8|5|4|2,-3.024858236312866,-3.83866024017334,-9.07457447052002,-11.51598072052002
Deganoetal_2024,Exp_2,20,Test,Test,Target_2,Sam,`The mystery box contains a green ball or a grey ball.',A-AA-AA,a green ball and a green ball,a green ball,a green ball and a green ball,green,grey,yellow,blue,Bad,Good,1|8|5|3|6|4|7|2,-3.025073766708374,-3.829761266708374,-9.075221061706543,-11.489283561706543
Deganoetal_2024,Exp_2,21,Test,Test,Bad,Mia,`The mystery box contains a grey ball or a green ball.',A-CD-B,a green ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,5|1|7|4|6|3|8|2,-3.050157070159912,-3.882188320159912,-9.150470733642578,-11.646564483642578
Deganoetal_2024,Exp_2,22,Test,Test,Good,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AA-B,a yellow ball,a grey ball,a grey ball and a grey ball,grey,yellow,blue,green,Bad,Good,6|3|7|1|4|8|2|5,-3.0543153285980225,-3.8824405670166016,-9.162945747375488,-11.647321701049805
Deganoetal_2024,Exp_2,23,Test,Control_3,Good,Sam,`The mystery box contains a blue ball and a yellow ball.',AB-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,4|2|6|8|5|1|7|3,-3.592733383178711,-3.022420883178711,-10.778200149536133,-9.067262649536133
Deganoetal_2024,Exp_2,24,Test,Test,Target_2,Sam,`The mystery box contains a green ball or a grey ball.',A-AA-A,a green ball,a green ball and a green ball,a green ball,green,grey,blue,yellow,Bad,Good,1|3|7|4|8|5|2|6,-3.063202381134033,-3.8626813888549805,-9.189606666564941,-11.588044166564941
Deganoetal_2024,Exp_2,25,Test,Control_1,Good,Sam,`The mystery box contains a blue ball.',A-A-A,a blue ball,a blue ball,a blue ball,blue,green,yellow,grey,Bad,Good,1|7|4|3|5|2|6|8,-3.049689292907715,-3.830939292907715,-9.149067878723145,-11.492817878723145
Deganoetal_2024,Exp_2,26,Test,Control_3,Bad,Mia,`The mystery box contains a blue ball and a grey ball.',AB-CD-C,a blue ball and a grey ball,a yellow ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,5|4|7|6|2|8|1|3,-3.030611753463745,-3.850924015045166,-9.091835021972656,-11.55277156829834
Deganoetal_2024,Exp_2,27,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,1|4|5|3|6|8|7|2,-3.52936053276062,-3.0397772789001465,-10.588081359863281,-9.119331359863281
Deganoetal_2024,Exp_2,28,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a green ball.',A-AA-A,a yellow ball,a yellow and a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,5|2|7|1|6|3|4|8,-3.040841579437256,-3.8390185832977295,-9.12252426147461,-11.51705551147461
Deganoetal_2024,Exp_2,29,Test,Test,Good-Excl,Sam,`The mystery box contains a green ball or a yellow ball.',A-AB-B,a green ball and a yellow ball,a yellow ball,a green ball,green,yellow,blue,grey,Bad,Good,8|7|1|3|5|6|4|2,-3.606208562850952,-3.0463128089904785,-10.818625450134277,-9.138937950134277
Deganoetal_2024,Exp_2,30,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball and a grey ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,8|7|4|6|2|5|3|1,-3.5699334144592285,-3.0621209144592285,-10.709799766540527,-9.186362266540527
Deganoetal_2024,Exp_2,31,Test,Control_2,Bad,Mia,`The mystery box does not contain a green ball.',A-CD-A,a green ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,1|8|7|6|4|2|5|3,-3.5840375423431396,-3.0736207962036133,-10.75211238861084,-9.22086238861084
Deganoetal_2024,Exp_2,32,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a green ball.',A-AB-B,a blue ball and a green ball,a blue ball,a green ball,blue,green,grey,yellow,Bad,Good,3|4|6|1|2|8|7|5,-3.626584768295288,-3.0458555221557617,-10.879754066467285,-9.137566566467285
Deganoetal_2024,Exp_2,33,Test,Control_2,Good,Sam,`The mystery box does not contain a yellow ball.',C-CD-C,a grey ball,a grey ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,1|3|6|8|5|7|4|2,-3.5891270637512207,-3.0344395637512207,-10.767380714416504,-9.103318214416504
Deganoetal_2024,Exp_2,34,Test,Control_1,Bad,Mia,`The mystery box contains a blue ball.',A-CD-C,a blue ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,4|6|3|5|7|1|8|2,-3.601233959197998,-3.0712859630584717,-10.803701400756836,-9.213857650756836
Deganoetal_2024,Exp_2,35,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,yellow,blue,green,Bad,Good,7|6|5|4|2|1|3|8,-3.6150271892547607,-3.0577354431152344,-10.845081329345703,-9.173206329345703
Deganoetal_2024,Exp_2,36,Test,Test,Bad,Sam,`The mystery box contains a yellow ball or a green ball.',A-CD-B,a blue ball and a grey ball,a yellow ball,a green ball,yellow,green,blue,grey,Bad,Good,5|1|6|8|3|2|4|7,-3.602572202682495,-3.0426764488220215,-10.807716369628906,-9.128028869628906
Deganoetal_2024,Exp_2,37,Test,Control_3,Bad,Sam,`The mystery box contains a grey ball and a green ball.',AB-CD-C,a blue ball,a grey ball and a green ball,a blue ball and a yellow ball,grey,green,blue,yellow,Bad,Good,3|8|6|7|4|5|1|2,-3.0305018424987793,-3.805241346359253,-9.09150505065918,-11.41572380065918
Deganoetal_2024,Exp_2,38,Test,Control_4,Bad,Sam,`The mystery box does not contain a yellow ball or a blue ball.',A-CD-B,a blue ball,a green ball and a grey ball,a yellow ball,yellow,blue,green,grey,Bad,Good,1|8|5|3|6|2|4|7,-3.0216617584228516,-3.8380680084228516,-9.064985275268555,-11.514204025268555
Deganoetal_2024,Exp_2,39,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a yellow ball.',A-CD-B,a green ball and a grey ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,3|5|2|7|8|1|4|6,-3.615485191345215,-3.045172691345215,-10.846455574035645,-9.135518074035645
Deganoetal_2024,Exp_2,40,Test,Test,Target_2,Mia,`The mystery box contains a yellow ball or a blue ball.',A-AA-AA,a yellow ball,a yellow and a yellow ball,a yellow and a yellow ball,yellow,blue,green,grey,Bad,Good,6|7|3|2|4|8|1|5,-3.036163806915283,-3.860382556915283,-9.108490943908691,-11.581147193908691
Deganoetal_2024,Exp_2,41,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-A,a grey ball,a grey ball and a blue ball,a grey ball,grey,blue,green,yellow,Bad,Good,1|3|7|5|2|8|4|6,-3.6109676361083984,-3.069301128387451,-10.832902908325195,-9.207902908325195
Deganoetal_2024,Exp_2,42,Test,Test,Bad,Mia,`The mystery box contains a green ball or a blue ball.',A-CD-B,a green ball,a yellow ball and a grey ball,a blue ball,green,blue,yellow,grey,Bad,Good,3|2|8|6|5|1|4|7,-3.5535669326782227,-3.056171417236328,-10.660700798034668,-9.168514251708984
Deganoetal_2024,Exp_2,43,Test,Test,Target_1,Sam,`The mystery box contains a yellow ball or a grey ball.',A-AB-AB,a yellow ball and a grey ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,blue,green,Bad,Good,1|4|2|8|7|5|6|3,-3.0293097496032715,-3.843111991882324,-9.087928771972656,-11.529335975646973
Deganoetal_2024,Exp_2,44,Test,Control_3,Bad,Mia,`The mystery box contains a green ball and a yellow ball.',AB-CD-C,a green ball and a yellow ball,a grey ball,a grey ball and a blue ball,green,yellow,grey,blue,Bad,Good,6|2|5|4|7|8|1|3,-3.5471229553222656,-3.0354042053222656,-10.641368865966797,-9.106212615966797
Deganoetal_2024,Exp_2,45,Test,Test,Target_2,Sam,`The mystery box contains a grey ball or a blue ball.',A-AA-AA,a grey ball and a grey ball,a grey ball,a grey ball and a grey ball,grey,blue,yellow,green,Bad,Good,2|7|6|5|4|1|8|3,-3.017791509628296,-3.8355002403259277,-9.053374290466309,-11.506500244140625
Deganoetal_2024,Exp_2,46,Test,Control_3,Good,Sam,`The mystery box contains a blue ball and a green ball.',AB-AB-AB,a blue ball and a green ball,a blue ball and a green ball,a blue ball and a green ball,blue,green,grey,yellow,Bad,Good,4|6|8|3|1|7|5|2,-3.593492031097412,-3.0140647888183594,-10.780475616455078,-9.042194366455078
Deganoetal_2024,Exp_2,47,Test,Control_2,Good,Sam,`The mystery box does not contain a grey ball.',C-CD-C,a yellow ball and a blue ball,a yellow ball,a yellow ball,grey,green,yellow,blue,Bad,Good,6|2|4|1|5|7|8|3,-3.022972822189331,-3.8680248260498047,-9.068918228149414,-11.604074478149414
Deganoetal_2024,Exp_2,48,Test,Control_4,Good,Mia,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a yellow and a green ball,a yellow ball,a yellow ball,grey,blue,yellow,green,Bad,Good,3|8|7|2|1|6|4|5,-2.9955873489379883,-3.860170841217041,-8.986762046813965,-11.580512046813965
Deganoetal_2024,Exp_2,49,Test,Test,Target_1,Sam,`The mystery box contains a yellow ball or a blue ball.',A-AB-A,a yellow ball,a yellow ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,3|7|4|2|5|6|1|8,-3.0522842407226562,-3.858273983001709,-9.156852722167969,-11.574821472167969
Deganoetal_2024,Exp_2,50,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AA-A,a blue ball,a blue ball and a blue ball,a blue ball,blue,yellow,grey,green,Bad,Good,8|2|6|4|3|1|5|7,-3.070284605026245,-3.8580451011657715,-9.210853576660156,-11.574134826660156
Deganoetal_2024,Exp_2,51,Test,Control_4,Bad,Sam,`The mystery box does not contain a blue ball or a yellow ball.',A-CD-B,a green ball and a grey ball,a blue ball,a yellow ball,blue,yellow,green,grey,Bad,Good,2|3|6|7|4|8|1|5,-3.0053296089172363,-3.832152843475342,-9.01598834991455,-11.496458053588867
Deganoetal_2024,Exp_2,52,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a green ball.',A-AB-B,a blue ball and a green ball,a green ball,a blue ball,blue,green,grey,yellow,Bad,Good,1|2|6|8|5|3|7|4,-3.054370880126953,-3.839527130126953,-9.16311264038086,-11.51858139038086
Deganoetal_2024,Exp_2,53,Test,Test,Target_1,Mia,`The mystery box contains a grey ball or a green ball.',A-AB-AB,a grey ball and a green ball,a grey ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,5|7|2|6|8|3|4|1,-3.5359997749328613,-3.042510509490967,-10.607998847961426,-9.127531051635742
Deganoetal_2024,Exp_2,54,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a green ball.',A-CD-B,a yellow ball and a blue ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,2|5|1|4|8|3|7|6,-3.594907760620117,-3.0467307567596436,-10.784723281860352,-9.140192031860352
Deganoetal_2024,Exp_2,55,Test,Control_1,Bad,Mia,`The mystery box contains a grey ball.',A-CD-C,a green ball and a yellow ball,a grey ball,a green ball,grey,blue,green,yellow,Bad,Good,6|2|5|1|7|3|8|4,-3.069007635116577,-3.8997368812561035,-9.207022666931152,-11.699210166931152
Deganoetal_2024,Exp_2,56,Test,Control_2,Bad,Mia,`The mystery box does not contain a grey ball.',A-CD-A,a grey ball,a grey ball,a yellow and a green ball,grey,blue,yellow,green,Bad,Good,6|5|1|4|8|3|2|7,-3.542316198348999,-3.0553369522094727,-10.626948356628418,-9.166010856628418
