Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad,model,chosen_response_llh,chosen_response,norm_factor,prob_good,prob_bad
Martyetal_2023,Exp_1,Epistemic,23,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a grey ball or a blue ball.,A-CD-A,a grey ball,a green ball and a yellow ball,a grey ball,grey,blue,green,yellow,Bad,Good,3|58|2|4|6|8|63|5|64|62|61|1|7|60|57|59,-1.431798219680786,-0.47867321968078613,-1.431798219680786,-0.47867321968078613,Llama-2-70b-hf,-0.47867321968078613,bad,0.8584839052217592,0.27825679370240214,0.7217432062975978
Martyetal_2023,Exp_1,Epistemic,24,Test,Block_A,Nominal,Control_2,Bad,Mia,Every visible box contains a green ball and a blue ball.,AB-CD-C,a yellow ball,a yellow ball and a grey ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,5|2|64|6|57|7|4|1|62|60|3|8|63|61|58|59,-1.779733180999756,-0.46723324060440063,-1.779733180999756,-0.46723324060440063,Llama-2-70b-hf,-0.46723324060440063,bad,0.7954170427052472,0.21206881431678093,0.7879311856832191
Martyetal_2023,Exp_1,Epistemic,25,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a yellow ball or a green ball.,A-AC-A,a yellow ball,a yellow ball and a blue ball,a yellow ball,yellow,green,blue,grey,Bad,Good,60|7|6|62|5|3|2|58|59|8|64|63|57|1|61|4,-1.1898335218429563,-1.0492085218429563,-1.1898335218429563,-1.0492085218429563,Llama-2-70b-hf,-1.0492085218429563,bad,0.6544867413099754,0.46490157137338844,0.5350984286266115
Martyetal_2023,Exp_1,Epistemic,26,Test,Block_A,Nominal,Control_3,Bad,Mia,No visible box contains a grey ball.,A-CD-A,a grey ball,a grey ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,6|64|7|5|57|58|4|63|1|59|60|62|2|3|61|8,-2.8480639457702637,-0.1449388712644577,-2.8480639457702637,-0.1449388712644577,Llama-2-70b-hf,-0.1449388712644577,bad,0.9230315915419792,0.0627892042126289,0.9372107957873711
Martyetal_2023,Exp_1,Epistemic,27,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a blue ball or a grey ball.,A-AB-AB,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,60|6|63|1|8|7|64|59|58|4|5|2|3|62|61|57,-0.5998344421386719,-1.740459442138672,-0.5998344421386719,-1.740459442138672,Llama-2-70b-hf,-0.5998344421386719,good,0.7243422813674499,0.7577943712746406,0.2422056287253594
Martyetal_2023,Exp_1,Epistemic,28,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a grey ball or a green ball.,A-CD-A,a grey ball,a grey ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,6|61|4|63|64|1|5|7|3|60|2|62|58|8|59|57,-1.64997661113739,-0.44685161113739014,-1.64997661113739,-0.44685161113739014,Llama-2-70b-hf,-0.44685161113739014,bad,0.8316932170116381,0.23091976292927185,0.7690802370707281
Martyetal_2023,Exp_1,Epistemic,29,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a green ball or a grey ball.,A-CD-C,a blue ball,a blue ball and a yellow ball,a green ball,green,grey,blue,yellow,Bad,Good,2|5|3|63|60|1|64|6|61|8|62|58|7|59|4|57,-1.2138831615447998,-0.682633101940155,-1.2138831615447998,-0.682633101940155,Llama-2-70b-hf,-0.682633101940155,bad,0.8023263494489759,0.3702253786982541,0.6297746213017459
Martyetal_2023,Exp_1,Epistemic,30,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a green ball or a blue ball.,A-AC-A,a green ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,60|8|62|63|4|5|59|7|2|1|3|6|58|57|61|64,-1.1777606010437012,-0.7715105414390564,-1.1777606010437012,-0.7715105414390564,Llama-2-70b-hf,-0.7715105414390564,bad,0.770281825205875,0.39981162643692786,0.6001883735630721
Martyetal_2023,Exp_1,Epistemic,31,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a blue ball or a grey ball.,A-AB-B,a blue ball and a grey ball,a grey ball,a blue ball,blue,grey,yellow,green,Bad,Good,64|57|61|62|6|1|5|4|63|3|58|7|8|2|59|60,-0.5817513465881348,-1.6911263465881348,-0.5817513465881348,-1.6911263465881348,Llama-2-70b-hf,-0.5817513465881348,good,0.7432304566933827,0.7520125737597972,0.24798742624020276
Martyetal_2023,Exp_1,Epistemic,32,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a grey ball or a blue ball.,A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,61|3|2|57|64|4|1|60|5|6|63|8|58|7|59|62,-0.8904971480369568,-1.0154972076416016,-0.8904971480369568,-1.0154972076416016,Llama-2-70b-hf,-0.8904971480369568,good,0.7726739321539997,0.531209388216861,0.46879061178313897
Martyetal_2023,Exp_1,Epistemic,33,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a yellow ball or a green ball.,A-AB-B,a green ball,a yellow and a green ball,a yellow ball,yellow,green,blue,grey,Bad,Good,59|8|62|1|57|61|7|58|2|4|6|64|63|3|60|5,-0.8027732372283936,-1.2402732372283936,-0.8027732372283936,-1.2402732372283936,Llama-2-70b-hf,-0.8027732372283936,good,0.7373897527685589,0.6076631698328917,0.3923368301671084
Martyetal_2023,Exp_1,Epistemic,34,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a blue ball or a green ball.,A-AC-AC,a blue ball,a blue ball and a yellow ball,a blue ball and a yellow ball,blue,green,yellow,grey,Bad,Good,4|5|58|6|1|64|61|62|60|8|59|7|63|3|57|2,-0.8928336501121521,-1.0022087097167969,-0.8928336501121521,-1.0022087097167969,Llama-2-70b-hf,-0.8928336501121521,good,0.7765615441176055,0.5273165382362518,0.47268346176374826
Martyetal_2023,Exp_1,Epistemic,35,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a grey ball or a blue ball.,A-CD-C,a yellow and a green ball,a grey ball,a yellow ball,grey,blue,yellow,green,Bad,Good,59|2|1|3|60|7|8|64|63|57|58|6|62|61|4|5,-1.6166741847991943,-0.44479918479919434,-1.6166741847991943,-0.44479918479919434,Llama-2-70b-hf,-0.44479918479919434,bad,0.8395109454930221,0.23651623644570757,0.7634837635542924
Martyetal_2023,Exp_1,Epistemic,36,Test,Block_A,Nominal,Control_3,Good,Sam,No visible box contains a green ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,62|60|5|3|57|61|64|1|6|59|63|58|7|2|4|8,-0.8894791603088379,-0.8426041603088379,-0.8894791603088379,-0.8426041603088379,Llama-2-70b-hf,-0.8426041603088379,bad,0.841457436881779,0.48828339529583464,0.5117166047041654
Martyetal_2023,Exp_1,Epistemic,37,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a green ball or a blue ball.,A-AB-B,a green ball,a green ball and a blue ball,a blue ball,green,blue,grey,yellow,Bad,Good,58|57|7|6|62|60|4|3|61|2|59|5|64|63|8|1,-0.5559302568435669,-1.212180256843567,-0.5559302568435669,-1.212180256843567,Llama-2-70b-hf,-0.5559302568435669,good,0.8710863158636728,0.658417500561683,0.34158249943831703
Martyetal_2023,Exp_1,Epistemic,38,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a blue ball or a yellow ball.,A-AC-AC,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,yellow,grey,green,Bad,Good,60|7|57|63|59|3|6|2|64|4|61|58|1|8|5|62,-0.7315716743469238,-1.2159466743469238,-0.7315716743469238,-1.2159466743469238,Llama-2-70b-hf,-0.7315716743469238,good,0.777581440425157,0.6187804337438501,0.38121956625614994
Martyetal_2023,Exp_1,Epistemic,39,Test,Block_A,Nominal,Control_2,Good,Sam,Every visible box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,grey,yellow,Bad,Good,57|60|63|7|58|6|61|62|1|3|64|2|59|5|8|4,-0.4039711654186249,-2.2789711952209473,-0.4039711654186249,-2.2789711952209473,Llama-2-70b-hf,-0.4039711654186249,good,0.7700528641308334,0.8670357632379241,0.13296423676207597
Martyetal_2023,Exp_1,Epistemic,40,Test,Block_A,Nominal,Control_1,Good,Sam,Every visible box contains a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,green,grey,Bad,Good,63|57|59|1|6|3|5|7|60|58|62|8|64|61|2|4,-0.24207232892513275,-3.085822343826294,-0.24207232892513275,-3.085822343826294,Llama-2-70b-hf,-0.24207232892513275,good,0.8306918408831689,0.9449947124811038,0.05500528751889617
Martyetal_2023,Exp_1,Epistemic,41,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a blue ball or a green ball.,A-CD-A,a blue ball,a grey ball and a yellow ball,a blue ball,blue,green,grey,yellow,Bad,Good,61|3|62|59|58|64|2|60|63|1|7|4|8|5|6|57,-1.66343355178833,-0.35093358159065247,-1.66343355178833,-0.35093358159065247,Llama-2-70b-hf,-0.35093358159065247,bad,0.8935177604748944,0.2120688093369431,0.787931190663057
Martyetal_2023,Exp_1,Epistemic,42,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a blue ball or a grey ball.,A-AC-AD,a blue ball and a yellow ball,a blue ball and a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,57|60|58|1|8|63|59|61|7|5|4|3|64|62|6|2,-0.8942697644233704,-1.0192697048187256,-0.8942697644233704,-1.0192697048187256,Llama-2-70b-hf,-0.8942697644233704,good,0.7697644645184851,0.5312093585306514,0.46879064146934857
Martyetal_2023,Exp_1,Epistemic,43,Test,Block_A,Nominal,Test,Good,Sam,Every visible box contains a blue ball or a yellow ball.,A-AB-B,a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,64|7|8|2|57|5|58|60|1|59|3|62|4|6|61|63,-0.6933258771896362,-1.5058258771896362,-0.6933258771896362,-1.5058258771896362,Llama-2-70b-hf,-0.6933258771896362,good,0.721744670176245,0.6926419831347361,0.30735801686526387
Martyetal_2023,Exp_1,Epistemic,44,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a yellow ball or a blue ball.,A-CD-C,a green ball and a grey ball,a yellow ball,a green ball,yellow,blue,green,grey,Bad,Good,64|2|62|5|57|7|3|61|60|4|6|59|58|63|8|1,-1.3255518674850464,-0.6224268674850464,-1.3255518674850464,-0.6224268674850464,Llama-2-70b-hf,-0.6224268674850464,bad,0.8022968121585328,0.33111973962899144,0.6688802603710086
Martyetal_2023,Exp_1,Epistemic,45,Test,Block_A,Nominal,Control_3,Good,Mia,No visible box contains a grey ball.,C-CD-C,a yellow ball,a yellow ball and a blue ball,a yellow ball,grey,green,yellow,blue,Bad,Good,3|61|62|63|58|5|4|8|7|59|6|57|1|60|64|2,-1.033659815788269,-1.111784815788269,-1.033659815788269,-1.111784815788269,Llama-2-70b-hf,-1.033659815788269,good,0.6846740525070361,0.519521321952093,0.48047867804790706
Martyetal_2023,Exp_1,Epistemic,46,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a green ball or a yellow ball.,A-CD-C,a green ball,a grey ball and a blue ball,a grey ball,green,yellow,grey,blue,Bad,Good,7|64|6|4|61|62|3|59|58|60|8|5|57|1|63|2,-0.8198859691619873,-1.1480109691619873,-0.8198859691619873,-1.1480109691619873,Llama-2-70b-hf,-0.8198859691619873,good,0.7577490765996175,0.5813030906443133,0.41869690935568665
Martyetal_2023,Exp_1,Epistemic,47,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a grey ball or a green ball.,A-AB-A,a grey ball,a grey ball and a green ball,a grey ball,grey,green,blue,yellow,Bad,Good,59|60|3|64|57|7|6|61|4|5|62|63|2|1|58|8,-0.4979221820831299,-2.12292218208313,-0.4979221820831299,-2.12292218208313,Llama-2-70b-hf,-0.4979221820831299,good,0.7274736164098126,0.8354835371034369,0.16451646289656316
Martyetal_2023,Exp_1,Epistemic,48,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a blue ball or a yellow ball.,A-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,8|58|5|63|1|6|60|2|59|4|61|7|3|62|57|64,-0.5187965631484985,-2.065671443939209,-0.5187965631484985,-2.065671443939209,Llama-2-70b-hf,-0.5187965631484985,good,0.7219696143657879,0.8244619091240701,0.17553809087592986
Martyetal_2023,Exp_1,Epistemic,49,Test,Block_A,Nominal,Control_2,Good,Mia,Every visible box contains a blue ball and a grey ball.,AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,57|58|5|60|6|63|59|8|61|4|7|62|3|64|2|1,-0.29963481426239014,-2.1433849334716797,-0.29963481426239014,-2.1433849334716797,Llama-2-70b-hf,-0.29963481426239014,good,0.8583460688110678,0.863391624034103,0.136608375965897
Martyetal_2023,Exp_1,Epistemic,50,Test,Block_A,Nominal,Control_1,Bad,Sam,Every visible box contains a green ball.,A-CD-C,a green ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,58|59|64|7|61|62|6|57|3|63|2|1|8|4|60|5,-1.6328415870666504,-0.4453415870666504,-1.6328415870666504,-0.4453415870666504,Llama-2-70b-hf,-0.4453415870666504,bad,0.8359790295921249,0.23370635691404026,0.7662936430859598
Martyetal_2023,Exp_1,Epistemic,51,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a grey ball,green,yellow,blue,grey,Bad,Good,8|3|58|59|57|2|60|61|7|6|1|4|62|63|64|5,-0.6306408643722534,-1.5837658643722534,-0.6306408643722534,-1.5837658643722534,Llama-2-70b-hf,-0.6306408643722534,good,0.7374514738743273,0.7217432062975979,0.2782567937024021
Martyetal_2023,Exp_1,Epistemic,52,Test,Block_A,Nominal,Control_1,Bad,Sam,Every visible box contains a green ball.,A-CD-C,a yellow ball and a blue ball,a yellow ball,a green ball,green,grey,yellow,blue,Bad,Good,62|63|60|2|6|58|57|64|5|61|3|8|1|4|7|59,-1.861680507659912,-0.33043044805526733,-1.861680507659912,-0.33043044805526733,Llama-2-70b-hf,-0.33043044805526733,bad,0.8740255817176574,0.17781086076419853,0.8221891392358015
Martyetal_2023,Exp_1,Epistemic,53,Test,Block_A,Nominal,Control_2,Bad,Sam,Every visible box contains a green ball and a yellow ball.,AB-CD-C,a blue ball and a grey ball,a blue ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,57|61|6|8|63|1|4|60|58|2|59|3|7|62|64|5,-2.952087879180908,-0.264587938785553,-2.952087879180908,-0.264587938785553,Llama-2-70b-hf,-0.264587938785553,bad,0.8197526919012849,0.06371499780770398,0.936285002192296
Martyetal_2023,Exp_1,Epistemic,54,Test,Block_A,Nominal,Control_3,Bad,Sam,No visible box contains a green ball.,A-CD-A,a green ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,3|58|57|4|60|6|2|62|63|7|59|64|61|1|8|5,-2.2905166149139404,-0.22801657021045685,-2.2905166149139404,-0.22801657021045685,Llama-2-70b-hf,-0.22801657021045685,bad,0.8973252275988475,0.11279540180929934,0.8872045981907006
Martyetal_2023,Exp_1,Epistemic,55,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a blue ball or a yellow ball.,A-CD-C,a grey ball and a green ball,a blue ball,a grey ball,blue,yellow,grey,green,Bad,Good,8|4|7|64|58|63|59|61|2|1|5|57|6|3|62|60,-1.419513702392578,-0.4976387023925781,-1.419513702392578,-0.4976387023925781,Llama-2-70b-hf,-0.4976387023925781,bad,0.8497961417951363,0.28457600421652673,0.7154239957834732
Martyetal_2023,Exp_1,Epistemic,56,Test,Block_A,Nominal,Control_2,Bad,Mia,Every visible box contains a yellow ball and a blue ball.,AB-CD-C,a green ball,a yellow ball and a blue ball,a green ball and a grey ball,yellow,blue,green,grey,Bad,Good,6|60|5|58|59|63|1|64|4|2|57|62|8|3|7|61,-2.299163579940796,-0.2991636395454407,-2.299163579940796,-0.2991636395454407,Llama-2-70b-hf,-0.2991636395454407,bad,0.841780808229549,0.11920292828022307,0.880797071719777
Martyetal_2023,Exp_1,Epistemic,65,Test,Block_B,Modal,Test,Target_1,Sam,The mystery box must contain a blue ball or a grey ball.,A-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,58|59|63|7|5|2|57|8|3|60|6|4|61|62|1|64,-0.5381816625595093,-1.6788066625595093,-0.5381816625595093,-1.6788066625595093,Llama-2-70b-hf,-0.5381816625595093,good,0.7704053651480738,0.7577943712746406,0.24220562872535945
Martyetal_2023,Exp_1,Epistemic,66,Test,Block_B,Modal,Test,Bad,Sam,The mystery box must contain a green ball or a yellow ball.,A-CD-C,a grey ball,a green ball,a grey ball and a blue ball,green,yellow,grey,blue,Bad,Good,63|8|2|1|61|59|64|62|3|7|6|60|4|57|5|58,-0.9085431694984436,-1.1429181098937988,-0.9085431694984436,-1.1429181098937988,Llama-2-70b-hf,-0.9085431694984436,good,0.721998176086872,0.5583269796369905,0.44167302036300954
Martyetal_2023,Exp_1,Epistemic,67,Test,Block_B,Modal,Test,Target_2,Sam,The mystery box must contain a yellow ball or a blue ball.,A-AC-AC,a yellow ball,a yellow ball and a grey ball,a yellow ball and a grey ball,yellow,blue,grey,green,Bad,Good,2|59|4|60|57|5|62|58|64|1|6|3|7|8|61|63,-0.7813873887062073,-0.9688873887062072,-0.7813873887062073,-0.9688873887062072,Llama-2-70b-hf,-0.7813873887062073,good,0.8372755098532417,0.5467381519846138,0.45326184801538616
Martyetal_2023,Exp_1,Epistemic,68,Test,Block_B,Modal,Test,Good,Mia,The mystery box must contain a grey ball or a blue ball.,A-AB-B,a blue ball,a grey ball and a blue ball,a grey ball,grey,blue,yellow,green,Bad,Good,8|64|59|5|4|3|7|57|2|58|62|63|61|60|1|6,-0.34021738171577454,-1.996467351913452,-0.34021738171577454,-1.996467351913452,Llama-2-70b-hf,-0.34021738171577454,good,0.8474298343512066,0.839733963661418,0.16026603633858208
Martyetal_2023,Exp_1,Epistemic,69,Test,Block_B,Modal,Test,Target_2,Sam,The mystery box must contain a green ball or a yellow ball.,A-AC-AD,a green ball,a green ball and a grey ball,a green ball and a blue ball,green,yellow,grey,blue,Bad,Good,6|60|64|62|4|7|2|59|5|3|61|57|58|63|1|8,-0.7168148756027222,-1.2793148756027222,-0.7168148756027222,-1.2793148756027222,Llama-2-70b-hf,-0.7168148756027222,good,0.7665329499851372,0.6370307944803832,0.3629692055196168
Martyetal_2023,Exp_1,Epistemic,70,Test,Block_B,Modal,Test,Target_1,Sam,The mystery box must contain a green ball or a grey ball.,A-AB-A,a green ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,5|62|6|64|2|7|63|59|60|58|8|61|1|57|4|3,-0.5714042782783508,-1.743279218673706,-0.5714042782783508,-1.743279218673706,Llama-2-70b-hf,-0.5714042782783508,good,0.7396776144771237,0.7634837527911057,0.23651624720889433
Martyetal_2023,Exp_1,Epistemic,71,Test,Block_B,Modal,Test,Good,Mia,The mystery box must contain a grey ball or a yellow ball.,A-AB-B,a yellow ball,a grey ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,58|62|60|64|59|1|7|5|57|3|8|2|6|61|4|63,-0.5419224500656128,-2.1825475692749023,-0.5419224500656128,-2.1825475692749023,Llama-2-70b-hf,-0.5419224500656128,good,0.6943829401577206,0.8376199795472731,0.16238002045272698
Martyetal_2023,Exp_1,Epistemic,72,Test,Block_B,Modal,Test,Good,Sam,The mystery box must contain a yellow ball or a green ball.,A-AB-B,a yellow and a green ball,a yellow ball,a green ball,yellow,green,grey,blue,Bad,Good,4|60|62|58|3|6|61|63|64|5|57|8|59|7|2|1,-0.48690497875213623,-1.5025299787521362,-0.48690497875213623,-1.5025299787521362,Llama-2-70b-hf,-0.48690497875213623,good,0.8370917822303603,0.7341195269001831,0.2658804730998169
