Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad,model,chosen_response_llh,chosen_response,norm_factor,prob_good,prob_bad
Deganoetal_2024,Exp_1,19,Test,Test,Good,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AC-B,a yellow ball,a blue ball and a green ball,a blue ball,blue,yellow,green,grey,Bad,Good,3|5|6|2|7|4|1|8,-0.597039520740509,-1.3782894611358645,-0.597039520740509,-1.3782894611358645,Llama-2-70b-hf,-0.597039520740509,good,0.8024480451621376,0.685949442167993,0.3140505578320071
Deganoetal_2024,Exp_1,20,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a yellow ball.',A-CD-C,a grey ball,a green ball and a blue ball,a green ball,grey,yellow,green,blue,Bad,Good,6|4|1|7|3|5|8|2,-0.9592039585113524,-1.3810789585113523,-0.9592039585113524,-1.3810789585113523,Llama-2-70b-hf,-0.9592039585113524,good,0.6345050625702058,0.6039318337259583,0.39606816627404173
Deganoetal_2024,Exp_1,21,Test,Control_4,Good,Mia,`The mystery box does not contain a blue ball or a yellow ball.',C-CD-C,a grey ball and a green ball,a grey ball,a grey ball,blue,yellow,grey,green,Bad,Good,4|1|2|8|6|3|7|5,-0.8072655200958252,-1.4166405200958252,-0.8072655200958252,-1.4166405200958252,Llama-2-70b-hf,-0.8072655200958252,good,0.6886036021817457,0.6477982179521103,0.35220178204788966
Deganoetal_2024,Exp_1,22,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a grey ball.',A-AC-A,a blue ball,a blue ball,a blue ball and a green ball,blue,grey,green,yellow,Bad,Good,6|7|3|5|2|1|4|8,-0.964538872241974,-1.198913812637329,-0.964538872241974,-1.198913812637329,Llama-2-70b-hf,-0.964538872241974,good,0.6826804651783654,0.5583269796369904,0.44167302036300954
Deganoetal_2024,Exp_1,23,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-AB,a blue ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,2|5|1|4|6|3|8|7,-0.5409588813781738,-1.3847088813781738,-0.5409588813781738,-1.3847088813781738,Llama-2-70b-hf,-0.5409588813781738,good,0.8325864180657838,0.6992544210587586,0.30074557894124154
Deganoetal_2024,Exp_1,24,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,7|5|3|1|8|2|6|4,-1.3574806451797483,-0.5137306451797485,-1.3574806451797483,-0.5137306451797485,Llama-2-70b-hf,-0.5137306451797485,bad,0.855567728182424,0.30074557894124154,0.6992544210587585
Deganoetal_2024,Exp_1,25,Test,Control_3,Good,Mia,`The mystery box contains a yellow ball and a blue ball.',AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,green,grey,Bad,Good,1|2|3|4|5|8|6|7,-0.4612237513065338,-1.7580987215042114,-0.4612237513065338,-1.7580987215042114,Llama-2-70b-hf,-0.4612237513065338,good,0.8028838640021982,0.7853085758631158,0.21469142413688413
Deganoetal_2024,Exp_1,26,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a green ball.',A-AB-AB,a blue ball and a green ball,a blue ball,a blue ball and a green ball,blue,green,yellow,grey,Bad,Good,6|1|2|7|3|5|8|4,-0.6682024002075195,-1.4494524002075195,-0.6682024002075195,-1.4494524002075195,Llama-2-70b-hf,-0.6682024002075195,good,0.7473280261850689,0.6859494550081926,0.31405054499180746
Deganoetal_2024,Exp_1,27,Test,Test,Bad,Mia,`The mystery box contains a grey ball or a green ball.',A-CD-C,a blue ball and a yellow ball,a grey ball,a blue ball,grey,green,blue,yellow,Bad,Good,2|7|8|4|1|3|6|5,-1.0820231437683103,-0.6132732033729553,-1.0820231437683103,-0.6132732033729553,Llama-2-70b-hf,-0.6132732033729553,bad,0.880484448302706,0.38491215859561856,0.6150878414043814
Deganoetal_2024,Exp_1,28,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a green ball.',A-CD-C,a grey ball and a blue ball,a yellow ball,a grey ball,yellow,green,grey,blue,Bad,Good,3|4|8|7|6|2|1|5,-1.0325982570648191,-0.8919732570648193,-1.0325982570648191,-0.8919732570648193,Llama-2-70b-hf,-0.8919732570648193,bad,0.7659267910903719,0.46490157137338856,0.5350984286266115
Deganoetal_2024,Exp_1,29,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a green ball,a green ball and a yellow ball,a blue ball,blue,grey,green,yellow,Bad,Good,7|3|4|2|8|1|5|6,-0.8984888792037964,-0.9141138792037964,-0.8984888792037964,-0.9141138792037964,Llama-2-70b-hf,-0.8984888792037964,good,0.8080561895342446,0.5039061705290805,0.49609382947091946
Deganoetal_2024,Exp_1,30,Test,Control_1,Bad,Mia,`The mystery box contains a green ball.',A-CD-C,a grey ball,a green ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,1|6|4|3|2|5|8|7,-1.8022754192352295,-0.4272754192352295,-1.8022754192352295,-0.4272754192352295,Llama-2-70b-hf,-0.4272754192352295,bad,0.8172070675071996,0.20181322226037884,0.7981867777396211
Deganoetal_2024,Exp_1,31,Test,Control_2,Good,Mia,`The mystery box does not contain a yellow ball.',C-CD-C,a grey ball and a blue ball,a grey ball,a grey ball,yellow,green,grey,blue,Bad,Good,1|6|8|5|7|2|3|4,-0.7173644304275513,-1.0611144304275513,-0.7173644304275513,-1.0611144304275513,Llama-2-70b-hf,-0.7173644304275513,good,0.8341067419217074,0.5851011542032312,0.4148988457967688
Deganoetal_2024,Exp_1,32,Test,Control_1,Bad,Sam,`The mystery box contains a blue ball.',A-CD-C,a green ball and a yellow ball,a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,8|6|4|1|2|5|3|7,-0.9593886733055116,-0.8187636733055115,-0.9593886733055116,-0.8187636733055115,Llama-2-70b-hf,-0.8187636733055115,bad,0.824103538836475,0.46490157137338844,0.5350984286266116
Deganoetal_2024,Exp_1,33,Test,Test,Good-Excl,Mia,`The mystery box contains a green ball or a yellow ball.',A-AB-B,a green ball and a yellow ball,a green ball,a yellow ball,green,yellow,grey,blue,Bad,Good,4|6|3|5|1|8|7|2,-0.6044194102287292,-1.276294469833374,-0.6044194102287292,-1.276294469833374,Llama-2-70b-hf,-0.6044194102287292,good,0.8254610511966913,0.66192288918838,0.33807711081161995
Deganoetal_2024,Exp_1,34,Test,Control_3,Bad,Mia,`The mystery box contains a yellow ball and a green ball.',AB-CD-C,a grey ball,a grey ball and a blue ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,6|3|4|2|5|1|7|8,-1.2932671308517456,-0.9651421308517456,-1.2932671308517456,-0.9651421308517456,Llama-2-70b-hf,-0.9651421308517456,bad,0.6553019590837034,0.4186969093556867,0.5813030906443133
Deganoetal_2024,Exp_1,35,Test,Control_1,Bad,Mia,`The mystery box contains a grey ball.',A-CD-C,a blue ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,8|4|6|7|5|3|1|2,-1.230015993118286,-0.7143909335136414,-1.230015993118286,-0.7143909335136414,Llama-2-70b-hf,-0.7143909335136414,bad,0.7817780561197518,0.373875808818685,0.6261241911813149
Deganoetal_2024,Exp_1,36,Test,Test,Target_1,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-AB,a yellow ball and a grey ball,a yellow ball,a yellow ball and a grey ball,yellow,grey,green,blue,Bad,Good,5|4|8|3|7|2|1|6,-0.5543870329856873,-1.538762092590332,-0.5543870329856873,-1.538762092590332,Llama-2-70b-hf,-0.5543870329856873,good,0.789070906135202,0.7279754607093178,0.2720245392906821
Deganoetal_2024,Exp_1,37,Test,Control_3,Good,Sam,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,7|3|2|5|8|4|6|1,-0.42800018191337585,-1.5686252117156982,-0.42800018191337585,-1.5686252117156982,Llama-2-70b-hf,-0.42800018191337585,good,0.8601426933591391,0.7577943767446202,0.24220562325537978
Deganoetal_2024,Exp_1,38,Test,Control_4,Bad,Mia,`The mystery box does not contain a yellow ball or a green ball.',A-CD-A,a blue ball and a grey ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,3|1|6|5|2|8|4|7,-0.6563211679458618,-1.5000711679458618,-0.6563211679458618,-1.5000711679458618,Llama-2-70b-hf,-0.6563211679458618,good,0.7418705265220653,0.6992544210587585,0.30074557894124154
Deganoetal_2024,Exp_1,39,Test,Control_4,Bad,Sam,`The mystery box does not contain a green ball or a grey ball.',A-CD-A,a green ball,a green ball,a yellow ball and a blue ball,green,grey,yellow,blue,Bad,Good,4|2|7|1|8|3|5|6,-1.095772624015808,-0.8145226240158081,-1.095772624015808,-0.8145226240158081,Llama-2-70b-hf,-0.8145226240158081,bad,0.7771319166296589,0.4301473485858429,0.5698526514141572
Deganoetal_2024,Exp_1,40,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,7|8|1|5|6|4|3|2,-1.2799363136291504,-0.4674363732337952,-1.2799363136291504,-0.4674363732337952,Llama-2-70b-hf,-0.4674363732337952,bad,0.9046616046008817,0.3073580295544412,0.6926419704455588
Deganoetal_2024,Exp_1,41,Test,Test,Good,Sam,`The mystery box contains a green ball or a yellow ball.',A-AC-B,a yellow ball,a green ball,a green ball and a grey ball,green,yellow,grey,blue,Bad,Good,7|8|2|4|3|5|6|1,-1.0103373527526855,-0.8072123527526855,-1.0103373527526855,-0.8072123527526855,Llama-2-70b-hf,-0.8072123527526855,bad,0.8101960337040606,0.44939263446475963,0.5506073655352404
Deganoetal_2024,Exp_1,42,Test,Control_4,Good,Sam,`The mystery box does not contain a blue ball or a green ball.',C-CD-C,a grey ball,a grey ball and a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,4|7|5|8|2|3|1|6,-0.5783610939979553,-1.7346110343933103,-0.5783610939979553,-1.7346110343933103,Llama-2-70b-hf,-0.5783610939979553,good,0.7372855669601349,0.7606506418255927,0.23934935817440725
Deganoetal_2024,Exp_1,43,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a yellow ball,a yellow and a green ball,a blue ball,blue,grey,yellow,green,Bad,Good,1|7|2|3|4|6|8|5,-0.8688023686408997,-0.9000523686408997,-0.8688023686408997,-0.9000523686408997,Llama-2-70b-hf,-0.8688023686408997,good,0.8260019681339995,0.5078118642792044,0.49218813572079556
Deganoetal_2024,Exp_1,44,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a green ball.',A-AC-AC,a yellow ball and a blue ball,a yellow ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,3|8|2|1|5|6|7|4,-1.1344075202941897,-1.0250325202941897,-1.1344075202941897,-1.0250325202941897,Llama-2-70b-hf,-1.0250325202941897,bad,0.6803974112732476,0.47268347662043286,0.5273165233795671
Deganoetal_2024,Exp_1,45,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-A,a grey ball,a grey ball,a grey ball and a blue ball,grey,blue,yellow,green,Bad,Good,8|2|4|6|3|7|5|1,-0.7020719051361084,-1.1864469051361084,-0.7020719051361084,-1.1864469051361084,Llama-2-70b-hf,-0.7020719051361084,good,0.8008616049546885,0.6187804337438501,0.38121956625614994
Deganoetal_2024,Exp_1,46,Test,Control_4,Good,Mia,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a yellow ball,a yellow and a green ball,a yellow ball,grey,blue,yellow,green,Bad,Good,1|2|7|4|3|5|8|6,-0.7817932367324829,-1.125543236732483,-0.7817932367324829,-1.125543236732483,Llama-2-70b-hf,-0.7817932367324829,good,0.7820608695222183,0.5851011542032312,0.41489884579676883
Deganoetal_2024,Exp_1,47,Test,Test,Bad,Sam,`The mystery box contains a yellow ball or a grey ball.',A-CD-C,a green ball,a green ball and a blue ball,a yellow ball,yellow,grey,green,blue,Bad,Good,8|5|1|3|4|2|6|7,-0.9430189728736876,-0.7555189728736877,-0.9430189728736876,-0.7555189728736877,Llama-2-70b-hf,-0.7555189728736877,bad,0.8592170741142413,0.45326184801538616,0.5467381519846138
Deganoetal_2024,Exp_1,48,Test,Test,Target_1,Mia,`The mystery box contains a green ball or a yellow ball.',A-AB-A,a green ball,a green ball and a yellow ball,a green ball,green,yellow,blue,grey,Bad,Good,1|3|5|6|8|4|2|7,-0.6231039762496948,-1.3731039762496948,-0.6231039762496948,-1.3731039762496948,Llama-2-70b-hf,-0.6231039762496948,good,0.78959670005378,0.679178699175393,0.320821300824607
Deganoetal_2024,Exp_1,49,Test,Test,Good,Sam,`The mystery box contains a yellow ball or a grey ball.',A-AC-B,a yellow ball,a grey ball,a yellow and a green ball,yellow,grey,green,blue,Bad,Good,4|2|7|5|3|1|6|8,-0.609834611415863,-1.4848346710205078,-0.609834611415863,-1.4848346710205078,Llama-2-70b-hf,-0.609834611415863,good,0.769980531710124,0.7057850402140659,0.2942149597859341
Deganoetal_2024,Exp_1,50,Test,Control_3,Good,Sam,`The mystery box contains a green ball and a yellow ball.',AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,6|1|3|2|5|4|8|7,-0.5600612759590149,-2.13818621635437,-0.5600612759590149,-2.13818621635437,Llama-2-70b-hf,-0.5600612759590149,good,0.6890425006380265,0.8289387998695209,0.1710612001304791
Deganoetal_2024,Exp_1,51,Test,Test,Good-Excl,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-B,a yellow ball,a grey ball,a yellow ball and a grey ball,yellow,grey,blue,green,Bad,Good,4|8|2|1|3|7|5|6,-0.6478490829467773,-1.6634740829467771,-0.6478490829467773,-1.6634740829467771,Llama-2-70b-hf,-0.6478490829467773,good,0.712649430002229,0.734119526900183,0.265880473099817
Deganoetal_2024,Exp_1,52,Test,Control_2,Good,Sam,`The mystery box does not contain a blue ball.',C-CD-C,a grey ball,a grey ball and a green ball,a grey ball,blue,yellow,grey,green,Bad,Good,5|6|4|8|3|2|7|1,-0.5854040384292603,-1.3666540384292605,-0.5854040384292603,-1.3666540384292605,Llama-2-70b-hf,-0.5854040384292603,good,0.811839430785765,0.6859494550081927,0.3140505449918074
Deganoetal_2024,Exp_1,53,Test,Control_2,Good,Mia,`The mystery box does not contain a green ball.',C-CD-C,a grey ball and a blue ball,a grey ball,a grey ball,green,yellow,grey,blue,Bad,Good,3|8|6|5|2|7|4|1,-0.6561130285263062,-1.3592380285263062,-0.6561130285263062,-1.3592380285263062,Llama-2-70b-hf,-0.6561130285263062,good,0.7757206500567705,0.6688802603710086,0.3311197396289915
Deganoetal_2024,Exp_1,54,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,5|7|1|6|3|8|4|2,-0.2428155392408371,-2.7115654945373535,-0.2428155392408371,-2.7115654945373535,Llama-2-70b-hf,-0.2428155392408371,good,0.8508489196322698,0.9219218316372044,0.0780781683627956
Deganoetal_2024,Exp_1,55,Test,Control_3,Bad,Sam,`The mystery box contains a yellow ball and a green ball.',AB-CD-C,a grey ball and a blue ball,a yellow and a green ball,a grey ball,yellow,green,grey,blue,Bad,Good,5|7|8|4|3|6|1|2,-1.9471954107284544,-0.4159453809261322,-1.9471954107284544,-0.4159453809261322,Llama-2-70b-hf,-0.4159453809261322,bad,0.8023899545826665,0.17781086512112404,0.8221891348788759
Deganoetal_2024,Exp_1,56,Test,Control_3,Bad,Sam,`The mystery box contains a yellow ball and a grey ball.',AB-CD-C,a green ball,a yellow ball and a grey ball,a green ball and a blue ball,yellow,grey,green,blue,Bad,Good,6|1|4|5|2|8|7|3,-1.182053565979004,-0.900803565979004,-1.182053565979004,-0.900803565979004,Llama-2-70b-hf,-0.900803565979004,bad,0.7128914543353868,0.4301473485858429,0.5698526514141571
Deganoetal_2024,Exp_1,9,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,4|7|5|1|8|3|2|6,-12.641423225402832,-36.18754959106445,-12.641423225402832,-36.18754959106445,Mistral-7B-Instruct-v0.2,-12.641423225402832,good,3.235188944618595e-6,0.9999999999405643,5.943568182885229e-11
Deganoetal_2024,Exp_1,10,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a blue ball.',A-AC-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,blue,grey,green,Bad,Good,7|5|8|2|3|4|6|1,-15.177523612976074,-36.472923278808594,-15.177523612976074,-36.472923278808594,Mistral-7B-Instruct-v0.2,-15.177523612976074,good,2.561446245307851e-7,0.99999999943568,5.643199904313714e-10
Deganoetal_2024,Exp_1,11,Test,Test,Target_2,Mia,`The mystery box contains a grey ball or a blue ball.',A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,8|5|3|1|6|4|2|7,-18.734596252441406,-29.111602783203125,-18.734596252441406,-29.111602783203125,Mistral-7B-Instruct-v0.2,-18.734596252441406,good,7.306035039552413e-9,0.9999688606314835,3.113936851657877e-5
Deganoetal_2024,Exp_1,12,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a blue ball.',A-AC-AC,a green ball and a yellow ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,5|3|1|6|2|7|4|8,-15.671911239624023,-45.552467346191406,-15.671911239624023,-45.552467346191406,Mistral-7B-Instruct-v0.2,-15.671911239624023,good,1.5623395530914886e-7,0.9999999999998946,1.0544824758513306e-13
Deganoetal_2024,Exp_1,13,Test,Control_2,Bad,Mia,`The mystery box does not contain a yellow ball.',A-CD-A,a yellow ball,a yellow ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,6|2|3|5|8|1|7|4,-13.221036911010742,-23.99734687805176,-13.221036911010742,-23.99734687805176,Mistral-7B-Instruct-v0.2,-13.221036911010742,good,1.8121147533401003e-6,0.99997911189825,2.0888101750009562e-5
Deganoetal_2024,Exp_1,14,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-A,a grey ball,a yellow and a green ball,a grey ball,grey,blue,yellow,green,Bad,Good,3|8|2|1|5|4|6|7,-9.50165557861328,-29.21820068359375,-9.50165557861328,-29.21820068359375,Mistral-7B-Instruct-v0.2,-9.50165557861328,good,7.47280095290954e-5,0.9999999972633878,2.7366121923074275e-9
Deganoetal_2024,Exp_1,15,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,green,yellow,Bad,Good,7|6|3|2|1|8|4|5,-7.621513843536377,-55.5488166809082,-7.621513843536377,-55.5488166809082,Mistral-7B-Instruct-v0.2,-7.621513843536377,good,4.897997893418799e-4,1,1.5326283165009722e-21
Deganoetal_2024,Exp_1,16,Test,Control_1,Good,Sam,`The mystery box contains a yellow ball.',A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,1|3|2|6|5|4|8|7,-8.476162910461426,-42.329952239990234,-8.476162910461426,-42.329952239990234,Mistral-7B-Instruct-v0.2,-8.476162910461426,good,2.0837673085993418e-4,0.999999999999998,1.9837461763719654e-15
Deganoetal_2024,Exp_1,17,Test,Test,Target_2,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AC-AD,a blue ball and a grey ball,a blue ball,a blue ball and a green ball,blue,yellow,green,grey,Bad,Good,2|5|8|1|6|7|3|4,-16.380027770996094,-32.617942810058594,-16.380027770996094,-32.617942810058594,Mistral-7B-Instruct-v0.2,-16.380027770996094,good,7.695633281261385e-8,0.9999999112919439,8.870805608743097e-8
Deganoetal_2024,Exp_1,18,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AB-B,a blue ball,a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,1|4|2|8|3|7|6|5,-12.852667808532717,-41.4469108581543,-12.852667808532717,-41.4469108581543,Mistral-7B-Instruct-v0.2,-12.852667808532717,good,2.6191314349487e-6,0.9999999999996184,3.816612157302335e-13
Deganoetal_2024,Exp_1,19,Test,Test,Good,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AC-B,a yellow ball,a blue ball and a green ball,a blue ball,blue,yellow,green,grey,Bad,Good,4|8|3|2|1|6|5|7,-13.32850170135498,-35.264549255371094,-13.32850170135498,-35.264549255371094,Mistral-7B-Instruct-v0.2,-13.32850170135498,good,1.6274410234079966e-6,0.9999999997026311,2.973689315278993e-10
Deganoetal_2024,Exp_1,20,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a yellow ball.',A-CD-C,a grey ball,a green ball and a blue ball,a green ball,grey,yellow,green,blue,Bad,Good,3|4|7|5|6|1|2|8,-21.01689720153809,-26.922348022460938,-21.01689720153809,-26.922348022460938,Mistral-7B-Instruct-v0.2,-21.01689720153809,good,7.475825715239997e-10,0.997282849802088,0.0027171501979119093
Deganoetal_2024,Exp_1,21,Test,Control_4,Good,Mia,`The mystery box does not contain a blue ball or a yellow ball.',C-CD-C,a grey ball and a green ball,a grey ball,a grey ball,blue,yellow,grey,green,Bad,Good,6|8|7|5|2|3|4|1,-13.95188331604004,-23.285755157470703,-13.95188331604004,-23.285755157470703,Mistral-7B-Instruct-v0.2,-13.95188331604004,good,8.725944465246606e-7,0.9999116284273953,8.837157260463379e-5
Deganoetal_2024,Exp_1,22,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a grey ball.',A-AC-A,a blue ball,a blue ball,a blue ball and a green ball,blue,grey,green,yellow,Bad,Good,1|7|8|6|4|3|2|5,-18.178918838500977,-26.73402214050293,-18.178918838500977,-26.73402214050293,Mistral-7B-Instruct-v0.2,-18.178918838500977,good,1.273736168749684e-8,0.9998074771756785,1.925228243214971e-4
Deganoetal_2024,Exp_1,23,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-AB,a blue ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,8|7|6|1|2|4|5|3,-15.355844497680664,-37.68077850341797,-15.355844497680664,-37.68077850341797,Mistral-7B-Instruct-v0.2,-15.355844497680664,good,2.143095230580668e-7,0.99999999979844,2.0156000124509382e-10
