Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_1,19,Test,Test,Good,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AC-B,a yellow ball,a blue ball and a green ball,a blue ball,blue,yellow,green,grey,Bad,Good,4|5|3|8|2|7|6|1,-3.6184401512145996,-3.054637908935547,-10.85531997680664,-9.16391372680664
Deganoetal_2024,Exp_1,20,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a yellow ball.',A-CD-C,a grey ball,a green ball and a blue ball,a green ball,grey,yellow,green,blue,Bad,Good,8|3|4|1|2|5|6|7,-3.046186923980713,-3.854780673980713,-9.13856029510498,-11.56434154510498
Deganoetal_2024,Exp_1,21,Test,Control_4,Good,Mia,`The mystery box does not contain a blue ball or a yellow ball.',C-CD-C,a grey ball and a green ball,a grey ball,a grey ball,blue,yellow,grey,green,Bad,Good,2|1|5|6|3|4|8|7,-3.0048036575317383,-3.8602724075317383,-9.014410972595215,-11.580817222595215
Deganoetal_2024,Exp_1,22,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a grey ball.',A-AC-A,a blue ball,a blue ball,a blue ball and a green ball,blue,grey,green,yellow,Bad,Good,6|7|1|2|8|5|3|4,-3.0519471168518066,-3.8462181091308594,-9.155840873718262,-11.538654327392578
Deganoetal_2024,Exp_1,23,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-AB,a blue ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,5|7|1|3|2|6|8|4,-3.0502431392669678,-3.869253635406494,-9.150729179382324,-11.607760429382324
Deganoetal_2024,Exp_1,24,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,8|3|7|2|4|5|6|1,-3.002653121948242,-3.819059371948242,-9.007959365844727,-11.457178115844727
Deganoetal_2024,Exp_1,25,Test,Control_3,Good,Mia,`The mystery box contains a yellow ball and a blue ball.',AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,green,grey,Bad,Good,7|4|5|2|6|8|1|3,-3.519564628601074,-3.0351901054382324,-10.558693885803223,-9.105569839477539
Deganoetal_2024,Exp_1,26,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a green ball.',A-AB-AB,a blue ball and a green ball,a blue ball,a blue ball and a green ball,blue,green,yellow,grey,Bad,Good,4|8|5|6|1|3|2|7,-3.5510921478271484,-3.040675640106201,-10.653276443481445,-9.122026443481445
Deganoetal_2024,Exp_1,27,Test,Test,Bad,Mia,`The mystery box contains a grey ball or a green ball.',A-CD-C,a blue ball and a yellow ball,a grey ball,a blue ball,grey,green,blue,yellow,Bad,Good,3|1|6|2|4|8|5|7,-3.526822566986084,-3.0281248092651367,-10.580467224121094,-9.08437442779541
Deganoetal_2024,Exp_1,28,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a green ball.',A-CD-C,a grey ball and a blue ball,a yellow ball,a grey ball,yellow,green,grey,blue,Bad,Good,8|5|6|3|4|1|7|2,-3.0347280502319336,-3.8706655502319336,-9.1041841506958,-11.6119966506958
Deganoetal_2024,Exp_1,29,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a green ball,a green ball and a yellow ball,a blue ball,blue,grey,green,yellow,Bad,Good,1|5|4|2|6|7|8|3,-3.6304309368133545,-3.0575146675109863,-10.891292572021484,-9.1725435256958
Deganoetal_2024,Exp_1,30,Test,Control_1,Bad,Mia,`The mystery box contains a green ball.',A-CD-C,a grey ball,a green ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,5|2|7|4|6|3|1|8,-3.082855224609375,-3.8888444900512695,-9.248565673828125,-11.666533470153809
Deganoetal_2024,Exp_1,31,Test,Control_2,Good,Mia,`The mystery box does not contain a yellow ball.',C-CD-C,a grey ball and a blue ball,a grey ball,a grey ball,yellow,green,grey,blue,Bad,Good,3|6|8|5|2|4|7|1,-3.0607242584228516,-3.9240055084228516,-9.182172775268555,-11.772016525268555
Deganoetal_2024,Exp_1,32,Test,Control_1,Bad,Sam,`The mystery box contains a blue ball.',A-CD-C,a green ball and a yellow ball,a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,2|3|8|1|5|6|4|7,-3.0333573818206787,-3.8146073818206787,-9.100071907043457,-11.443821907043457
Deganoetal_2024,Exp_1,33,Test,Test,Good-Excl,Mia,`The mystery box contains a green ball or a yellow ball.',A-AB-B,a green ball and a yellow ball,a green ball,a yellow ball,green,yellow,grey,blue,Bad,Good,3|8|1|6|4|7|2|5,-3.048379898071289,-3.877807140350342,-9.145139694213867,-11.633420944213867
Deganoetal_2024,Exp_1,34,Test,Control_3,Bad,Mia,`The mystery box contains a yellow ball and a green ball.',AB-CD-C,a grey ball,a grey ball and a blue ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,6|2|7|5|4|3|8|1,-3.5259671211242676,-3.023362874984741,-10.577900886535645,-9.070088386535645
Deganoetal_2024,Exp_1,35,Test,Control_1,Bad,Mia,`The mystery box contains a grey ball.',A-CD-C,a blue ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,3|8|5|6|2|4|1|7,-3.586824417114258,-3.079011917114258,-10.760473251342773,-9.237035751342773
Deganoetal_2024,Exp_1,36,Test,Test,Target_1,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-AB,a yellow ball and a grey ball,a yellow ball,a yellow ball and a grey ball,yellow,grey,green,blue,Bad,Good,3|2|8|4|5|6|1|7,-3.544651985168457,-3.056370735168457,-10.633955955505371,-9.169112205505371
Deganoetal_2024,Exp_1,37,Test,Control_3,Good,Sam,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,2|5|7|4|1|8|6|3,-3.5752620697021484,-3.0088558197021484,-10.725786209106445,-9.026567459106445
Deganoetal_2024,Exp_1,38,Test,Control_4,Bad,Mia,`The mystery box does not contain a yellow ball or a green ball.',A-CD-A,a blue ball and a grey ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,5|4|1|8|2|7|3|6,-2.9991588592529297,-3.8637423515319824,-8.997476577758789,-11.591226577758789
Deganoetal_2024,Exp_1,39,Test,Control_4,Bad,Sam,`The mystery box does not contain a green ball or a grey ball.',A-CD-A,a green ball,a green ball,a yellow ball and a blue ball,green,grey,yellow,blue,Bad,Good,7|5|1|8|3|6|4|2,-3.0256850719451904,-3.852508068084717,-9.077054977416992,-11.557523727416992
Deganoetal_2024,Exp_1,40,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,4|3|8|1|2|7|5|6,-3.584475517272949,-3.014163017272949,-10.753426551818848,-9.042489051818848
Deganoetal_2024,Exp_1,41,Test,Test,Good,Sam,`The mystery box contains a green ball or a yellow ball.',A-AC-B,a yellow ball,a green ball,a green ball and a grey ball,green,yellow,grey,blue,Bad,Good,2|5|4|3|8|1|7|6,-3.612950325012207,-3.062169075012207,-10.838850975036621,-9.186507225036621
Deganoetal_2024,Exp_1,42,Test,Control_4,Good,Sam,`The mystery box does not contain a blue ball or a green ball.',C-CD-C,a grey ball,a grey ball and a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,2|5|4|6|8|1|7|3,-3.5777134895324707,-3.0230259895324707,-10.733139991760254,-9.069077491760254
Deganoetal_2024,Exp_1,43,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a yellow ball,a yellow and a green ball,a blue ball,blue,grey,yellow,green,Bad,Good,1|2|4|8|3|5|7|6,-3.0461039543151855,-3.8195414543151855,-9.138311386108398,-11.458623886108398
Deganoetal_2024,Exp_1,44,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a green ball.',A-AC-AC,a yellow ball and a blue ball,a yellow ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,1|3|2|5|4|7|8|6,-3.582263708114624,-3.0301804542541504,-10.746790885925293,-9.090540885925293
Deganoetal_2024,Exp_1,45,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-A,a grey ball,a grey ball,a grey ball and a blue ball,grey,blue,yellow,green,Bad,Good,1|5|3|6|8|7|2|4,-3.5955846309661865,-3.0565221309661865,-10.78675365447998,-9.16956615447998
Deganoetal_2024,Exp_1,46,Test,Control_4,Good,Mia,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a yellow ball,a yellow and a green ball,a yellow ball,grey,blue,yellow,green,Bad,Good,7|5|2|6|1|8|3|4,-3.0057637691497803,-3.858628749847412,-9.017291069030762,-11.575885772705078
Deganoetal_2024,Exp_1,47,Test,Test,Bad,Sam,`The mystery box contains a yellow ball or a grey ball.',A-CD-C,a green ball,a green ball and a blue ball,a yellow ball,yellow,grey,green,blue,Bad,Good,1|4|6|7|3|8|5|2,-3.6077961921691895,-3.054410696029663,-10.82338809967041,-9.16323184967041
Deganoetal_2024,Exp_1,48,Test,Test,Target_1,Mia,`The mystery box contains a green ball or a yellow ball.',A-AB-A,a green ball,a green ball and a yellow ball,a green ball,green,yellow,blue,grey,Bad,Good,7|2|5|4|6|1|8|3,-3.564969778060913,-3.0636677742004395,-10.69490909576416,-9.19100284576416
Deganoetal_2024,Exp_1,49,Test,Test,Good,Sam,`The mystery box contains a yellow ball or a grey ball.',A-AC-B,a yellow ball,a grey ball,a yellow and a green ball,yellow,grey,green,blue,Bad,Good,6|3|8|2|5|7|1|4,-3.588596820831299,-3.044325828552246,-10.765789985656738,-9.132977485656738
Deganoetal_2024,Exp_1,50,Test,Control_3,Good,Sam,`The mystery box contains a green ball and a yellow ball.',AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,5|1|3|8|2|4|6|7,-3.020446300506592,-3.8225293159484863,-9.061338424682617,-11.4675874710083
Deganoetal_2024,Exp_1,51,Test,Test,Good-Excl,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-B,a yellow ball,a grey ball,a yellow ball and a grey ball,yellow,grey,blue,green,Bad,Good,2|3|1|5|4|6|8|7,-3.556802272796631,-3.067218780517578,-10.670406341552734,-9.201656341552734
Deganoetal_2024,Exp_1,52,Test,Control_2,Good,Sam,`The mystery box does not contain a blue ball.',C-CD-C,a grey ball,a grey ball and a green ball,a grey ball,blue,yellow,grey,green,Bad,Good,7|3|2|5|4|6|1|8,-3.5920190811157227,-3.0308215618133545,-10.776057243347168,-9.092464447021484
Deganoetal_2024,Exp_1,53,Test,Control_2,Good,Mia,`The mystery box does not contain a green ball.',C-CD-C,a grey ball and a blue ball,a grey ball,a grey ball,green,yellow,grey,blue,Bad,Good,8|2|5|7|3|6|4|1,-3.563511610031128,-3.0622096061706543,-10.690534591674805,-9.186628341674805
Deganoetal_2024,Exp_1,54,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,5|6|1|7|8|4|2|3,-3.046196937561035,-3.839165687561035,-9.138590812683105,-11.517497062683105
Deganoetal_2024,Exp_1,55,Test,Control_3,Bad,Sam,`The mystery box contains a yellow ball and a green ball.',AB-CD-C,a grey ball and a blue ball,a yellow and a green ball,a grey ball,yellow,green,grey,blue,Bad,Good,5|4|1|2|8|6|7|3,-3.5799720287323,-3.0135657787323,-10.73991584777832,-9.04069709777832
Deganoetal_2024,Exp_1,56,Test,Control_3,Bad,Sam,`The mystery box contains a yellow ball and a grey ball.',AB-CD-C,a green ball,a yellow ball and a grey ball,a green ball and a blue ball,yellow,grey,green,blue,Bad,Good,6|3|5|8|4|1|2|7,-3.602346181869507,-3.034637928009033,-10.807038307189941,-9.103913307189941
