Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_1,Epistemic,21,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball and a grey ball,a blue ball,green,yellow,blue,grey,Bad,Good,59|1|4|60|61|6|62|64|5|7|63|3|2|58|8|57,-2.0192893,-0.17383038,-2.0192893,-0.17383038
Martyetal_2023,Exp_1,Epistemic,22,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a green ball or a yellow ball.,A-AB-A,a green ball,a green ball,a green ball and a yellow ball,green,yellow,grey,blue,Bad,Good,57|4|63|2|61|64|59|6|62|1|60|3|7|58|5|8,-8.841341,-0.021436894,-8.841341,-0.021436894
Martyetal_2023,Exp_1,Epistemic,23,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a grey ball or a blue ball.,A-CD-A,a grey ball,a green ball and a yellow ball,a grey ball,grey,blue,green,yellow,Bad,Good,4|3|7|57|63|59|61|1|58|6|2|8|60|62|64|5,-0.04353928,-6.505891,-0.04353928,-6.505891
Martyetal_2023,Exp_1,Epistemic,24,Test,Block_A,Nominal,Control_2,Bad,Mia,Every visible box contains a green ball and a blue ball.,AB-CD-C,a yellow ball,a yellow ball and a grey ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,6|5|8|61|3|7|2|62|1|57|60|64|58|63|59|4,-14.396551,-0.042070977,-14.396551,-0.042070977
Martyetal_2023,Exp_1,Epistemic,25,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a yellow ball or a green ball.,A-AC-A,a yellow ball,a yellow ball and a blue ball,a yellow ball,yellow,green,blue,grey,Bad,Good,3|58|4|7|1|8|61|63|2|59|64|57|5|6|60|62,-8.960515,-0.03044487,-8.960515,-0.03044487
Martyetal_2023,Exp_1,Epistemic,26,Test,Block_A,Nominal,Control_3,Bad,Mia,No visible box contains a grey ball.,A-CD-A,a grey ball,a grey ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,59|61|6|1|3|5|2|60|64|62|8|7|57|58|63|4,-13.583101,-0.18747996,-13.583101,-0.18747996
Martyetal_2023,Exp_1,Epistemic,27,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a blue ball or a grey ball.,A-AB-AB,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,7|58|60|59|8|1|63|62|5|3|4|61|2|64|57|6,-0.041882236,-11.182796,-0.041882236,-11.182796
Martyetal_2023,Exp_1,Epistemic,28,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a grey ball or a green ball.,A-CD-A,a grey ball,a grey ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,5|57|62|60|8|64|63|4|2|3|61|6|1|59|58|7,-3.0321436,-0.18332607,-3.0321436,-0.18332607
Martyetal_2023,Exp_1,Epistemic,29,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a green ball or a grey ball.,A-CD-C,a blue ball,a blue ball and a yellow ball,a green ball,green,grey,blue,yellow,Bad,Good,1|63|58|64|60|5|2|62|59|61|3|7|6|8|57|4,-15.537308,-0.15104377,-15.537308,-0.15104377
Martyetal_2023,Exp_1,Epistemic,30,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a green ball or a blue ball.,A-AC-A,a green ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,8|61|62|3|59|60|5|1|6|4|7|64|63|57|2|58,-11.97174,-0.0327092,-11.97174,-0.0327092
Martyetal_2023,Exp_1,Epistemic,31,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a blue ball or a grey ball.,A-AB-B,a blue ball and a grey ball,a grey ball,a blue ball,blue,grey,yellow,green,Bad,Good,1|59|7|8|6|2|3|60|58|4|61|63|64|5|62|57,-0.14197414,-10.449471,-0.14197414,-10.449471
Martyetal_2023,Exp_1,Epistemic,32,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a grey ball or a blue ball.,A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,5|6|4|64|3|60|57|59|7|2|63|61|62|1|8|58,-7.7999687,-0.02847625,-7.7999687,-0.02847625
Martyetal_2023,Exp_1,Epistemic,33,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a yellow ball or a green ball.,A-AB-B,a green ball,a yellow and a green ball,a yellow ball,yellow,green,blue,grey,Bad,Good,59|6|58|63|1|8|61|60|4|2|57|3|64|62|7|5,-0.059240103,-11.394718,-0.059240103,-11.394718
Martyetal_2023,Exp_1,Epistemic,34,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a blue ball or a green ball.,A-AC-AC,a blue ball,a blue ball and a yellow ball,a blue ball and a yellow ball,blue,green,yellow,grey,Bad,Good,58|8|6|7|62|60|1|5|64|63|61|2|59|3|4|57,-13.750565,-0.017574057,-13.750565,-0.017574057
Martyetal_2023,Exp_1,Epistemic,35,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a grey ball or a blue ball.,A-CD-C,a yellow and a green ball,a grey ball,a yellow ball,grey,blue,yellow,green,Bad,Good,61|57|1|58|59|5|7|62|8|64|3|63|6|2|60|4,-13.533092,-0.010922022,-13.533092,-0.010922022
Martyetal_2023,Exp_1,Epistemic,36,Test,Block_A,Nominal,Control_3,Good,Sam,No visible box contains a green ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,7|62|1|63|3|2|5|6|64|61|58|59|8|60|57|4,-0.15121216,-9.671865,-0.15121216,-9.671865
Martyetal_2023,Exp_1,Epistemic,37,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a green ball or a blue ball.,A-AB-B,a green ball,a green ball and a blue ball,a blue ball,green,blue,grey,yellow,Bad,Good,57|3|60|59|1|4|6|58|8|2|62|64|5|63|7|61,-0.12355835,-10.619489,-0.12355835,-10.619489
Martyetal_2023,Exp_1,Epistemic,38,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a blue ball or a yellow ball.,A-AC-AC,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,yellow,grey,green,Bad,Good,5|2|59|60|8|3|57|1|63|7|62|6|64|4|61|58,-2.9486222,-0.083676316,-2.9486222,-0.083676316
Martyetal_2023,Exp_1,Epistemic,39,Test,Block_A,Nominal,Control_2,Good,Sam,Every visible box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,grey,yellow,Bad,Good,60|3|57|59|7|5|1|4|8|64|61|58|62|2|63|6,-0.22077951,-13.471854,-0.22077951,-13.471854
Martyetal_2023,Exp_1,Epistemic,40,Test,Block_A,Nominal,Control_1,Good,Sam,Every visible box contains a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,green,grey,Bad,Good,59|2|62|5|3|8|6|4|58|1|64|7|60|63|57|61,-0.11095492,-13.4038105,-0.11095492,-13.4038105
Martyetal_2023,Exp_1,Epistemic,41,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a blue ball or a green ball.,A-CD-A,a blue ball,a grey ball and a yellow ball,a blue ball,blue,green,grey,yellow,Bad,Good,1|64|8|5|6|59|4|61|60|63|62|58|2|57|3|7,-1.0485497,-0.6109164,-1.0485497,-0.6109164
Martyetal_2023,Exp_1,Epistemic,42,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a blue ball or a grey ball.,A-AC-AD,a blue ball and a yellow ball,a blue ball and a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,57|62|6|4|5|58|64|8|7|2|63|60|59|1|61|3,-12.872482,-0.014553161,-12.872482,-0.014553161
Martyetal_2023,Exp_1,Epistemic,43,Test,Block_A,Nominal,Test,Good,Sam,Every visible box contains a blue ball or a yellow ball.,A-AB-B,a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,8|4|61|3|64|59|62|6|60|5|57|58|7|1|2|63,-0.14769624,-11.342489,-0.14769624,-11.342489
Martyetal_2023,Exp_1,Epistemic,44,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a yellow ball or a blue ball.,A-CD-C,a green ball and a grey ball,a yellow ball,a green ball,yellow,blue,green,grey,Bad,Good,4|6|5|1|3|7|59|57|63|2|58|60|8|64|62|61,-13.559044,-0.018566487,-13.559044,-0.018566487
Martyetal_2023,Exp_1,Epistemic,45,Test,Block_A,Nominal,Control_3,Good,Mia,No visible box contains a grey ball.,C-CD-C,a yellow ball,a yellow ball and a blue ball,a yellow ball,grey,green,yellow,blue,Bad,Good,8|62|1|4|57|58|6|59|61|2|63|7|5|60|64|3,-0.097920604,-11.324129,-0.097920604,-11.324129
Martyetal_2023,Exp_1,Epistemic,46,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a green ball or a yellow ball.,A-CD-C,a green ball,a grey ball and a blue ball,a grey ball,green,yellow,grey,blue,Bad,Good,5|63|8|3|59|4|61|57|7|60|58|64|1|62|2|6,-6.427457,-0.019866982,-6.427457,-0.019866982
Martyetal_2023,Exp_1,Epistemic,47,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a grey ball or a green ball.,A-AB-A,a grey ball,a grey ball and a green ball,a grey ball,grey,green,blue,yellow,Bad,Good,6|7|58|57|63|8|64|2|60|59|4|62|61|3|5|1,-0.03832077,-10.138323,-0.03832077,-10.138323
Martyetal_2023,Exp_1,Epistemic,48,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a blue ball or a yellow ball.,A-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,8|62|7|59|6|61|64|5|63|4|57|1|58|3|60|2,-0.18266779,-12.415656,-0.18266779,-12.415656
Martyetal_2023,Exp_1,Epistemic,49,Test,Block_A,Nominal,Control_2,Good,Mia,Every visible box contains a blue ball and a grey ball.,AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,7|58|60|63|8|61|5|59|62|4|57|64|6|2|1|3,-0.19482443,-12.655356,-0.19482443,-12.655356
Martyetal_2023,Exp_1,Epistemic,50,Test,Block_A,Nominal,Control_1,Bad,Sam,Every visible box contains a green ball.,A-CD-C,a green ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,1|61|6|4|63|59|64|2|62|5|8|57|3|58|7|60,-0.30084732,-5.965636,-0.30084732,-5.965636
Martyetal_2023,Exp_1,Epistemic,51,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a grey ball,green,yellow,blue,grey,Bad,Good,3|61|8|63|60|64|58|2|57|6|59|5|7|4|1|62,-1.7004893,-0.26317716,-1.7004893,-0.26317716
Martyetal_2023,Exp_1,Epistemic,52,Test,Block_A,Nominal,Control_1,Bad,Sam,Every visible box contains a green ball.,A-CD-C,a yellow ball and a blue ball,a yellow ball,a green ball,green,grey,yellow,blue,Bad,Good,1|5|8|64|6|63|57|2|58|60|62|4|61|7|59|3,-13.839612,-0.060877573,-13.839612,-0.060877573
Martyetal_2023,Exp_1,Epistemic,53,Test,Block_A,Nominal,Control_2,Bad,Sam,Every visible box contains a green ball and a yellow ball.,AB-CD-C,a blue ball and a grey ball,a blue ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,4|59|5|1|6|61|64|3|8|57|2|58|7|63|60|62,-15.206228,-0.060836636,-15.206228,-0.060836636
Martyetal_2023,Exp_1,Epistemic,54,Test,Block_A,Nominal,Control_3,Bad,Sam,No visible box contains a green ball.,A-CD-A,a green ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,1|60|2|3|62|59|7|6|5|57|58|63|4|8|64|61,-14.595311,-0.3313731,-14.595311,-0.3313731
Martyetal_2023,Exp_1,Epistemic,55,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a blue ball or a yellow ball.,A-CD-C,a grey ball and a green ball,a blue ball,a grey ball,blue,yellow,grey,green,Bad,Good,6|57|1|64|62|5|4|58|3|63|7|59|61|2|60|8,-14.232901,-0.010149606,-14.232901,-0.010149606
Martyetal_2023,Exp_1,Epistemic,56,Test,Block_A,Nominal,Control_2,Bad,Mia,Every visible box contains a yellow ball and a blue ball.,AB-CD-C,a green ball,a yellow ball and a blue ball,a green ball and a grey ball,yellow,blue,green,grey,Bad,Good,8|62|59|2|60|6|5|58|7|63|1|3|57|64|61|4,-0.14830816,-3.0682626,-0.14830816,-3.0682626
Martyetal_2023,Exp_1,Epistemic,65,Test,Block_B,Modal,Test,Target_1,Sam,The mystery box must contain a blue ball or a grey ball.,A-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,5|4|62|61|8|7|64|2|59|60|1|3|6|58|57|63,-0.15499364,-11.443612,-0.15499364,-11.443612
Martyetal_2023,Exp_1,Epistemic,66,Test,Block_B,Modal,Test,Bad,Sam,The mystery box must contain a green ball or a yellow ball.,A-CD-C,a grey ball,a green ball,a grey ball and a blue ball,green,yellow,grey,blue,Bad,Good,63|62|2|7|5|4|1|60|57|58|59|6|61|64|3|8,-6.104037,-0.009095132,-6.104037,-0.009095132
Martyetal_2023,Exp_1,Epistemic,67,Test,Block_B,Modal,Test,Target_2,Sam,The mystery box must contain a yellow ball or a blue ball.,A-AC-AC,a yellow ball,a yellow ball and a grey ball,a yellow ball and a grey ball,yellow,blue,grey,green,Bad,Good,3|59|4|58|6|8|57|64|5|7|63|1|61|2|60|62,-0.04867139,-10.700852,-0.04867139,-10.700852
Martyetal_2023,Exp_1,Epistemic,68,Test,Block_B,Modal,Test,Good,Mia,The mystery box must contain a grey ball or a blue ball.,A-AB-B,a blue ball,a grey ball and a blue ball,a grey ball,grey,blue,yellow,green,Bad,Good,3|60|59|62|57|8|2|7|1|63|6|4|64|5|58|61,-0.29314473,-13.611542,-0.29314473,-13.611542
Martyetal_2023,Exp_1,Epistemic,69,Test,Block_B,Modal,Test,Target_2,Sam,The mystery box must contain a green ball or a yellow ball.,A-AC-AD,a green ball,a green ball and a grey ball,a green ball and a blue ball,green,yellow,grey,blue,Bad,Good,2|61|60|63|6|57|8|1|59|5|4|7|3|64|58|62,-0.114763565,-2.7238748,-0.114763565,-2.7238748
Martyetal_2023,Exp_1,Epistemic,70,Test,Block_B,Modal,Test,Target_1,Sam,The mystery box must contain a green ball or a grey ball.,A-AB-A,a green ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,8|57|64|4|62|63|60|58|6|3|2|5|59|7|61|1,-0.0855272,-11.909096,-0.0855272,-11.909096
Martyetal_2023,Exp_1,Epistemic,71,Test,Block_B,Modal,Test,Good,Mia,The mystery box must contain a grey ball or a yellow ball.,A-AB-B,a yellow ball,a grey ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,60|4|2|8|7|1|63|59|61|6|3|64|62|5|57|58,-0.096849926,-11.022551,-0.096849926,-11.022551
Martyetal_2023,Exp_1,Epistemic,72,Test,Block_B,Modal,Test,Good,Sam,The mystery box must contain a yellow ball or a green ball.,A-AB-B,a yellow and a green ball,a yellow ball,a green ball,yellow,green,grey,blue,Bad,Good,57|62|4|61|8|59|3|1|64|6|5|7|58|60|63|2,-0.059563722,-12.342177,-0.059563722,-12.342177
Martyetal_2023,Exp_1,Epistemic,73,Test,Block_B,Modal,Test,Target_2,Mia,The mystery box must contain a blue ball or a green ball.,A-AC-A,a blue ball,a blue ball and a yellow ball,a blue ball,blue,green,yellow,grey,Bad,Good,5|1|59|4|62|61|7|60|58|8|57|6|64|2|63|3,-0.13514596,-3.9136357,-0.13514596,-3.9136357
Martyetal_2023,Exp_1,Epistemic,74,Test,Block_B,Modal,Control_3,Bad,Mia,The mystery box cannot contain a yellow ball.,A-CD-A,a grey ball and a blue ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,59|6|4|61|2|57|64|3|7|8|1|5|63|62|60|58,-0.071478106,-6.4494724,-0.071478106,-6.4494724
Martyetal_2023,Exp_1,Epistemic,75,Test,Block_B,Modal,Test,Bad,Sam,The mystery box must contain a yellow ball or a grey ball.,A-CD-C,a green ball and a blue ball,a green ball,a yellow ball,yellow,grey,green,blue,Bad,Good,3|1|64|63|8|57|61|62|59|7|60|4|58|2|6|5,-13.675246,-0.015674518,-13.675246,-0.015674518
Martyetal_2023,Exp_1,Epistemic,76,Test,Block_B,Modal,Control_3,Good,Sam,The mystery box cannot contain a yellow ball.,C-CD-C,a green ball and a grey ball,a green ball,a green ball,yellow,blue,green,grey,Bad,Good,61|2|7|57|58|63|4|59|8|6|62|60|64|5|1|3,-0.43787688,-10.3250065,-0.43787688,-10.3250065
Martyetal_2023,Exp_1,Epistemic,77,Test,Block_B,Modal,Control_4,Bad,Mia,The mystery box cannot contain a grey ball or a yellow ball.,A-CD-A,a grey ball,a blue ball and a green ball,a grey ball,grey,yellow,blue,green,Bad,Good,7|60|2|58|1|4|61|6|62|64|3|63|8|5|57|59,-0.08214719,-8.984613,-0.08214719,-8.984613
Martyetal_2023,Exp_1,Epistemic,78,Test,Block_B,Modal,Control_4,Good,Sam,The mystery box cannot contain a grey ball or a yellow ball.,C-CD-C,a green ball,a green ball and a blue ball,a green ball,grey,yellow,green,blue,Bad,Good,63|58|60|7|64|59|5|62|4|1|3|2|8|57|6|61,-0.12122659,-9.706271,-0.12122659,-9.706271
Martyetal_2023,Exp_1,Epistemic,79,Test,Block_B,Modal,Control_4,Bad,Sam,The mystery box cannot contain a green ball or a grey ball.,A-CD-A,a green ball,a green ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,2|61|64|62|58|6|4|5|57|7|59|3|63|1|60|8,-0.23494363,-6.7972317,-0.23494363,-6.7972317
Martyetal_2023,Exp_1,Epistemic,80,Test,Block_B,Modal,Test,Good,Sam,The mystery box must contain a blue ball or a green ball.,A-AB-B,a green ball,a blue ball and a green ball,a blue ball,blue,green,grey,yellow,Bad,Good,63|61|57|5|1|4|64|62|3|7|2|8|59|58|6|60,-0.12875038,-11.470899,-0.12875038,-11.470899
Martyetal_2023,Exp_1,Epistemic,81,Test,Block_B,Modal,Control_1,Bad,Sam,The mystery box must contain a yellow ball.,A-CD-C,a blue ball,a yellow ball,a blue ball and a grey ball,yellow,green,blue,grey,Bad,Good,64|59|8|62|4|63|5|57|61|7|1|6|60|58|3|2,-0.16514207,-5.102441,-0.16514207,-5.102441
Martyetal_2023,Exp_1,Epistemic,82,Test,Block_B,Modal,Test,Bad,Mia,The mystery box must contain a blue ball or a green ball.,A-CD-C,a yellow ball,a yellow ball and a grey ball,a blue ball,blue,green,yellow,grey,Bad,Good,58|61|59|8|64|63|57|3|62|4|60|7|5|6|2|1,-12.22592,-0.02200895,-12.22592,-0.02200895
Martyetal_2023,Exp_1,Epistemic,83,Test,Block_B,Modal,Control_3,Good,Mia,The mystery box cannot contain a yellow ball.,C-CD-C,a grey ball,a grey ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,61|58|60|8|3|7|6|57|59|63|64|5|62|2|4|1,-0.30028015,-3.730564,-0.30028015,-3.730564
Martyetal_2023,Exp_1,Epistemic,84,Test,Block_B,Modal,Test,Target_1,Sam,The mystery box must contain a blue ball or a green ball.,A-AB-A,a blue ball,a blue ball,a blue ball and a green ball,blue,green,yellow,grey,Bad,Good,61|59|7|4|8|3|6|58|63|2|62|57|5|1|64|60,-0.5054706,-1.0847943,-0.5054706,-1.0847943
Martyetal_2023,Exp_1,Epistemic,85,Test,Block_B,Modal,Test,Bad,Mia,The mystery box must contain a blue ball or a grey ball.,A-CD-C,a yellow ball,a blue ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,58|2|1|60|6|3|5|59|63|61|7|4|62|64|57|8,-3.5220716,-0.05440969,-3.5220716,-0.05440969
Martyetal_2023,Exp_1,Epistemic,86,Test,Block_B,Modal,Test,Target_2,Sam,The mystery box must contain a grey ball or a blue ball.,A-AC-AC,a grey ball and a green ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,58|7|63|64|61|8|59|4|1|5|57|3|62|6|2|60,-0.28113452,-5.8841467,-0.28113452,-5.8841467
Martyetal_2023,Exp_1,Epistemic,87,Test,Block_B,Modal,Control_1,Bad,Sam,The mystery box must contain a yellow ball.,A-CD-C,a grey ball,a grey ball and a blue ball,a yellow ball,yellow,green,grey,blue,Bad,Good,59|4|62|63|64|8|5|1|57|6|60|61|7|2|58|3,-15.499562,-0.018866824,-15.499562,-0.018866824
Martyetal_2023,Exp_1,Epistemic,88,Test,Block_B,Modal,Control_4,Good,Sam,The mystery box cannot contain a grey ball or a blue ball.,C-CD-C,a green ball,a green ball,a green ball and a yellow ball,grey,blue,green,yellow,Bad,Good,64|61|8|1|63|3|7|60|57|6|4|58|59|62|2|5,-0.19125499,-7.1468825,-0.19125499,-7.1468825
Martyetal_2023,Exp_1,Epistemic,89,Test,Block_B,Modal,Test,Target_1,Mia,The mystery box must contain a green ball or a yellow ball.,A-AB-A,a green ball and a yellow ball,a green ball,a green ball,green,yellow,blue,grey,Bad,Good,59|64|1|62|5|3|2|60|8|6|7|57|61|58|63|4,-0.19942743,-13.700024,-0.19942743,-13.700024
Martyetal_2023,Exp_1,Epistemic,90,Test,Block_B,Modal,Test,Target_1,Mia,The mystery box must contain a yellow ball or a grey ball.,A-AB-AB,a yellow ball and a grey ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,green,blue,Bad,Good,64|62|1|63|8|60|4|61|7|3|2|58|6|59|57|5,-0.15794195,-11.088122,-0.15794195,-11.088122
Martyetal_2023,Exp_1,Epistemic,91,Test,Block_B,Modal,Control_2,Good,Sam,The mystery box must contain a grey ball and a blue ball.,AB-AB-AB,a grey ball and a blue ball,a grey ball and a blue ball,a grey ball and a blue ball,grey,blue,green,yellow,Bad,Good,5|63|1|2|6|59|4|61|3|64|58|60|8|57|7|62,-0.32714462,-14.866348,-0.32714462,-14.866348
Martyetal_2023,Exp_1,Epistemic,92,Test,Block_B,Modal,Control_2,Bad,Sam,The mystery box must contain a yellow ball and a blue ball.,AB-CD-C,a grey ball and a green ball,a yellow ball and a blue ball,a grey ball,yellow,blue,grey,green,Bad,Good,58|61|6|60|2|57|4|8|7|64|62|3|59|63|5|1,-0.20449154,-2.6995685,-0.20449154,-2.6995685
