Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_1,28,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a green ball.',A-CD-C,a grey ball and a blue ball,a yellow ball,a grey ball,yellow,green,grey,blue,Bad,Good,2|6|5|1|4|3|8|7,-1.2441956996917725,-0.3691956698894501,-1.2441956996917725,-0.3691956698894501
Deganoetal_2024,Exp_1,29,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a green ball,a green ball and a yellow ball,a blue ball,blue,grey,green,yellow,Bad,Good,4|6|8|3|2|1|7|5,-0.8820489645004272,-0.5539239645004272,-0.8820489645004272,-0.5539239645004272
Deganoetal_2024,Exp_1,30,Test,Control_1,Bad,Mia,`The mystery box contains a green ball.',A-CD-C,a grey ball,a green ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,1|2|7|4|8|5|3|6,-1.2341853380203247,-0.3904353678226471,-1.2341853380203247,-0.3904353678226471
Deganoetal_2024,Exp_1,31,Test,Control_2,Good,Mia,`The mystery box does not contain a yellow ball.',C-CD-C,a grey ball and a blue ball,a grey ball,a grey ball,yellow,green,grey,blue,Bad,Good,6|1|7|5|3|2|8|4,-1.0256413221359253,-0.5100163221359253,-1.0256413221359253,-0.5100163221359253
Deganoetal_2024,Exp_1,32,Test,Control_1,Bad,Sam,`The mystery box contains a blue ball.',A-CD-C,a green ball and a yellow ball,a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,4|3|6|2|7|5|1|8,-0.95909583568573,-0.53722083568573,-0.95909583568573,-0.53722083568573
Deganoetal_2024,Exp_1,33,Test,Test,Good-Excl,Mia,`The mystery box contains a green ball or a yellow ball.',A-AB-B,a green ball and a yellow ball,a green ball,a yellow ball,green,yellow,grey,blue,Bad,Good,2|6|5|4|8|3|7|1,-1.126548171043396,-0.423423171043396,-1.126548171043396,-0.423423171043396
Deganoetal_2024,Exp_1,34,Test,Control_3,Bad,Mia,`The mystery box contains a yellow ball and a green ball.',AB-CD-C,a grey ball,a grey ball and a blue ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,1|7|6|5|4|3|8|2,-1.0319912433624268,-0.46949121356010437,-1.0319912433624268,-0.46949121356010437
Deganoetal_2024,Exp_1,35,Test,Control_1,Bad,Mia,`The mystery box contains a grey ball.',A-CD-C,a blue ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,1|8|6|2|4|7|5|3,-1.1282740831375122,-0.4407741129398346,-1.1282740831375122,-0.4407741129398346
Deganoetal_2024,Exp_1,36,Test,Test,Target_1,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-AB,a yellow ball and a grey ball,a yellow ball,a yellow ball and a grey ball,yellow,grey,green,blue,Bad,Good,7|2|4|1|3|6|8|5,-0.8936827182769775,-0.5499327182769775,-0.8936827182769775,-0.5499327182769775
Deganoetal_2024,Exp_1,37,Test,Control_3,Good,Sam,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,6|4|1|8|2|5|3|7,-0.5045328140258789,-1.004532814025879,-0.5045328140258789,-1.004532814025879
Deganoetal_2024,Exp_1,38,Test,Control_4,Bad,Mia,`The mystery box does not contain a yellow ball or a green ball.',A-CD-A,a blue ball and a grey ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,4|6|7|3|5|1|8|2,-0.955144464969635,-0.548894464969635,-0.955144464969635,-0.548894464969635
Deganoetal_2024,Exp_1,39,Test,Control_4,Bad,Sam,`The mystery box does not contain a green ball or a grey ball.',A-CD-A,a green ball,a green ball,a yellow ball and a blue ball,green,grey,yellow,blue,Bad,Good,4|2|3|7|5|8|6|1,-0.8978626132011414,-0.6166126132011414,-0.8978626132011414,-0.6166126132011414
Deganoetal_2024,Exp_1,40,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,4|7|8|5|2|1|6|3,-0.7929649949073792,-0.6367149949073792,-0.7929649949073792,-0.6367149949073792
Deganoetal_2024,Exp_1,41,Test,Test,Good,Sam,`The mystery box contains a green ball or a yellow ball.',A-AC-B,a yellow ball,a green ball,a green ball and a grey ball,green,yellow,grey,blue,Bad,Good,8|3|1|4|5|7|2|6,-1.111771821975708,-0.4242718517780304,-1.111771821975708,-0.4242718517780304
Deganoetal_2024,Exp_1,42,Test,Control_4,Good,Sam,`The mystery box does not contain a blue ball or a green ball.',C-CD-C,a grey ball,a grey ball and a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,8|5|7|2|1|6|4|3,-0.9855762720108032,-0.5324512720108032,-0.9855762720108032,-0.5324512720108032
Deganoetal_2024,Exp_1,43,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a yellow ball,a yellow and a green ball,a blue ball,blue,grey,yellow,green,Bad,Good,5|2|1|6|3|4|8|7,-0.9834686517715454,-0.5147186517715454,-0.9834686517715454,-0.5147186517715454
Deganoetal_2024,Exp_1,44,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a green ball.',A-AC-AC,a yellow ball and a blue ball,a yellow ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,6|3|8|4|7|5|1|2,-0.9970167279243469,-0.4813917279243469,-0.9970167279243469,-0.4813917279243469
Deganoetal_2024,Exp_1,45,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-A,a grey ball,a grey ball,a grey ball and a blue ball,grey,blue,yellow,green,Bad,Good,2|4|7|1|3|6|5|8,-0.8382868766784668,-0.5882868766784668,-0.8382868766784668,-0.5882868766784668
Deganoetal_2024,Exp_1,46,Test,Control_4,Good,Mia,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a yellow ball,a yellow and a green ball,a yellow ball,grey,blue,yellow,green,Bad,Good,5|7|2|3|1|4|8|6,-0.9062427878379822,-0.5781177878379822,-0.9062427878379822,-0.5781177878379822
Deganoetal_2024,Exp_1,47,Test,Test,Bad,Sam,`The mystery box contains a yellow ball or a grey ball.',A-CD-C,a green ball,a green ball and a blue ball,a yellow ball,yellow,grey,green,blue,Bad,Good,4|5|3|1|8|7|6|2,-1.0398445129394531,-0.4617195427417755,-1.0398445129394531,-0.4617195427417755
Deganoetal_2024,Exp_1,48,Test,Test,Target_1,Mia,`The mystery box contains a green ball or a yellow ball.',A-AB-A,a green ball,a green ball and a yellow ball,a green ball,green,yellow,blue,grey,Bad,Good,6|5|3|8|2|4|7|1,-0.9673291444778442,-0.49857914447784424,-0.9673291444778442,-0.49857914447784424
Deganoetal_2024,Exp_1,49,Test,Test,Good,Sam,`The mystery box contains a yellow ball or a grey ball.',A-AC-B,a yellow ball,a grey ball,a yellow and a green ball,yellow,grey,green,blue,Bad,Good,4|3|2|1|5|8|6|7,-0.9287081360816956,-0.5224581360816956,-0.9287081360816956,-0.5224581360816956
Deganoetal_2024,Exp_1,50,Test,Control_3,Good,Sam,`The mystery box contains a green ball and a yellow ball.',AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,6|4|3|8|7|2|1|5,-0.4897090196609497,-1.0678340196609497,-0.4897090196609497,-1.0678340196609497
Deganoetal_2024,Exp_1,51,Test,Test,Good-Excl,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-B,a yellow ball,a grey ball,a yellow ball and a grey ball,yellow,grey,blue,green,Bad,Good,2|7|1|6|5|4|8|3,-0.9866539835929871,-0.5022789835929871,-0.9866539835929871,-0.5022789835929871
Deganoetal_2024,Exp_1,52,Test,Control_2,Good,Sam,`The mystery box does not contain a blue ball.',C-CD-C,a grey ball,a grey ball and a green ball,a grey ball,blue,yellow,grey,green,Bad,Good,7|3|5|2|4|1|8|6,-0.9307822585105896,-0.5401572585105896,-0.9307822585105896,-0.5401572585105896
Deganoetal_2024,Exp_1,53,Test,Control_2,Good,Mia,`The mystery box does not contain a green ball.',C-CD-C,a grey ball and a blue ball,a grey ball,a grey ball,green,yellow,grey,blue,Bad,Good,3|6|5|8|2|4|7|1,-0.6678062081336975,-0.7771812081336975,-0.6678062081336975,-0.7771812081336975
Deganoetal_2024,Exp_1,54,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,1|4|3|7|5|6|8|2,-0.3841184079647064,-1.2591184377670288,-0.3841184079647064,-1.2591184377670288
Deganoetal_2024,Exp_1,55,Test,Control_3,Bad,Sam,`The mystery box contains a yellow ball and a green ball.',AB-CD-C,a grey ball and a blue ball,a yellow and a green ball,a grey ball,yellow,green,grey,blue,Bad,Good,5|8|3|1|7|4|2|6,-1.0789827108383179,-0.46960771083831787,-1.0789827108383179,-0.46960771083831787
Deganoetal_2024,Exp_1,56,Test,Control_3,Bad,Sam,`The mystery box contains a yellow ball and a grey ball.',AB-CD-C,a green ball,a yellow ball and a grey ball,a green ball and a blue ball,yellow,grey,green,blue,Bad,Good,8|3|2|5|4|6|7|1,-0.9822983145713806,-0.5135483145713806,-0.9822983145713806,-0.5135483145713806
