Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_1,Epistemic,25,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a yellow ball or a green ball.,A-AC-A,a yellow ball,a yellow ball and a blue ball,a yellow ball,yellow,green,blue,grey,Bad,Good,4|3|58|7|57|61|2|63|64|8|62|59|60|1|5|6,-22.747421264648438,-21.447128295898438,-22.747421264648438,-21.447128295898438
Martyetal_2023,Exp_1,Epistemic,26,Test,Block_A,Nominal,Control_3,Bad,Mia,No visible box contains a grey ball.,A-CD-A,a grey ball,a grey ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,57|62|59|61|63|64|1|60|8|4|6|7|3|2|5|58,-21.9392147064209,-20.5134334564209,-21.9392147064209,-20.5134334564209
Martyetal_2023,Exp_1,Epistemic,27,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a blue ball or a grey ball.,A-AB-AB,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,58|64|57|5|60|3|62|7|1|61|8|59|6|2|4|63,-22.56526756286621,-21.48909568786621,-22.56526756286621,-21.48909568786621
Martyetal_2023,Exp_1,Epistemic,28,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a grey ball or a green ball.,A-CD-A,a grey ball,a grey ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,62|8|5|7|1|63|60|61|57|3|64|58|59|4|6|2,-22.552288055419922,-21.325725555419922,-22.552288055419922,-21.325725555419922
Martyetal_2023,Exp_1,Epistemic,29,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a green ball or a grey ball.,A-CD-C,a blue ball,a blue ball and a yellow ball,a green ball,green,grey,blue,yellow,Bad,Good,57|7|64|6|8|61|4|1|58|5|3|2|59|62|60|63,-22.226381301879883,-20.970033645629883,-22.226381301879883,-20.970033645629883
Martyetal_2023,Exp_1,Epistemic,30,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a green ball or a blue ball.,A-AC-A,a green ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,6|57|3|1|62|8|7|5|59|60|63|2|64|58|4|61,-22.214847564697266,-21.673343658447266,-22.214847564697266,-21.673343658447266
Martyetal_2023,Exp_1,Epistemic,31,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a blue ball or a grey ball.,A-AB-B,a blue ball and a grey ball,a grey ball,a blue ball,blue,grey,yellow,green,Bad,Good,58|4|1|2|6|3|8|57|5|61|62|59|64|7|63|60,-22.61141014099121,-20.96932029724121,-22.61141014099121,-20.96932029724121
Martyetal_2023,Exp_1,Epistemic,32,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a grey ball or a blue ball.,A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,60|8|64|61|57|5|58|6|2|1|63|62|4|3|59|7,-22.51307487487793,-20.76991081237793,-22.51307487487793,-20.76991081237793
Martyetal_2023,Exp_1,Epistemic,33,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a yellow ball or a green ball.,A-AB-B,a green ball,a yellow and a green ball,a yellow ball,yellow,green,blue,grey,Bad,Good,59|3|1|64|58|2|62|57|6|60|61|8|63|4|5|7,-22.33631706237793,-21.67518424987793,-22.33631706237793,-21.67518424987793
Martyetal_2023,Exp_1,Epistemic,34,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a blue ball or a green ball.,A-AC-AC,a blue ball,a blue ball and a yellow ball,a blue ball and a yellow ball,blue,green,yellow,grey,Bad,Good,60|5|8|59|61|63|7|57|58|64|6|2|4|62|3|1,-22.401641845703125,-21.194610595703125,-22.401641845703125,-21.194610595703125
Martyetal_2023,Exp_1,Epistemic,35,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a grey ball or a blue ball.,A-CD-C,a yellow and a green ball,a grey ball,a yellow ball,grey,blue,yellow,green,Bad,Good,3|63|1|57|4|6|7|5|62|64|2|60|61|58|59|8,-22.18385124206543,-21.32252311706543,-22.18385124206543,-21.32252311706543
Martyetal_2023,Exp_1,Epistemic,36,Test,Block_A,Nominal,Control_3,Good,Sam,No visible box contains a green ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,8|63|5|57|64|59|3|60|4|58|62|6|7|2|1|61,-22.457073211669922,-21.779827117919922,-22.457073211669922,-21.779827117919922
Martyetal_2023,Exp_1,Epistemic,37,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a green ball or a blue ball.,A-AB-B,a green ball,a green ball and a blue ball,a blue ball,green,blue,grey,yellow,Bad,Good,4|63|59|7|57|5|62|61|8|2|64|1|3|60|58|6,-22.583803176879883,-21.419252395629883,-22.583803176879883,-21.419252395629883
Martyetal_2023,Exp_1,Epistemic,38,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a blue ball or a yellow ball.,A-AC-AC,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,yellow,grey,green,Bad,Good,7|60|63|59|1|58|62|64|61|8|57|3|2|4|5|6,-22.756940841674805,-21.796003341674805,-22.756940841674805,-21.796003341674805
Martyetal_2023,Exp_1,Epistemic,39,Test,Block_A,Nominal,Control_2,Good,Sam,Every visible box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,grey,yellow,Bad,Good,62|64|8|58|59|57|63|5|4|6|7|1|2|61|60|3,-22.5855712890625,-21.5894775390625,-22.5855712890625,-21.5894775390625
Martyetal_2023,Exp_1,Epistemic,40,Test,Block_A,Nominal,Control_1,Good,Sam,Every visible box contains a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,green,grey,Bad,Good,2|7|64|61|58|57|63|59|4|6|60|8|3|5|1|62,-21.91402816772461,-20.52779769897461,-21.91402816772461,-20.52779769897461
Martyetal_2023,Exp_1,Epistemic,41,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a blue ball or a green ball.,A-CD-A,a blue ball,a grey ball and a yellow ball,a blue ball,blue,green,grey,yellow,Bad,Good,6|8|7|5|58|1|59|62|61|64|63|60|4|2|57|3,-22.522464752197266,-21.955570220947266,-22.522464752197266,-21.955570220947266
Martyetal_2023,Exp_1,Epistemic,42,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a blue ball or a grey ball.,A-AC-AD,a blue ball and a yellow ball,a blue ball and a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,61|1|6|57|58|60|59|64|63|2|8|5|7|4|62|3,-22.647747039794922,-21.227336883544922,-22.647747039794922,-21.227336883544922
Martyetal_2023,Exp_1,Epistemic,43,Test,Block_A,Nominal,Test,Good,Sam,Every visible box contains a blue ball or a yellow ball.,A-AB-B,a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,64|57|4|1|6|5|63|58|2|59|62|60|3|61|7|8,-22.308032989501953,-20.782154083251953,-22.308032989501953,-20.782154083251953
Martyetal_2023,Exp_1,Epistemic,44,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a yellow ball or a blue ball.,A-CD-C,a green ball and a grey ball,a yellow ball,a green ball,yellow,blue,green,grey,Bad,Good,6|62|58|63|59|61|1|7|57|8|60|64|4|2|5|3,-22.701932907104492,-21.765897750854492,-22.701932907104492,-21.765897750854492
Martyetal_2023,Exp_1,Epistemic,45,Test,Block_A,Nominal,Control_3,Good,Mia,No visible box contains a grey ball.,C-CD-C,a yellow ball,a yellow ball and a blue ball,a yellow ball,grey,green,yellow,blue,Bad,Good,64|62|2|3|8|58|7|63|59|60|57|4|5|61|1|6,-22.515626907348633,-21.733888626098633,-22.515626907348633,-21.733888626098633
Martyetal_2023,Exp_1,Epistemic,46,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a green ball or a yellow ball.,A-CD-C,a green ball,a grey ball and a blue ball,a grey ball,green,yellow,grey,blue,Bad,Good,6|58|60|57|1|64|3|63|59|5|4|62|7|8|61|2,-22.418785095214844,-20.850425720214844,-22.418785095214844,-20.850425720214844
Martyetal_2023,Exp_1,Epistemic,47,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a grey ball or a green ball.,A-AB-A,a grey ball,a grey ball and a green ball,a grey ball,grey,green,blue,yellow,Bad,Good,63|59|5|61|57|6|2|1|4|8|58|3|7|62|60|64,-22.464771270751953,-21.694751739501953,-22.464771270751953,-21.694751739501953
Martyetal_2023,Exp_1,Epistemic,48,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a blue ball or a yellow ball.,A-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,2|5|7|8|59|4|60|62|58|1|57|64|6|63|3|61,-22.621891021728516,-21.347965240478516,-22.621891021728516,-21.347965240478516
Martyetal_2023,Exp_1,Epistemic,49,Test,Block_A,Nominal,Control_2,Good,Mia,Every visible box contains a blue ball and a grey ball.,AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,3|4|59|60|1|6|8|64|5|62|63|61|58|7|57|2,-22.617326736450195,-21.551897048950195,-22.617326736450195,-21.551897048950195
Martyetal_2023,Exp_1,Epistemic,50,Test,Block_A,Nominal,Control_1,Bad,Sam,Every visible box contains a green ball.,A-CD-C,a green ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,61|6|63|1|7|57|62|59|3|4|60|8|64|5|58|2,-22.313318252563477,-20.614099502563477,-22.313318252563477,-20.614099502563477
Martyetal_2023,Exp_1,Epistemic,51,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a grey ball,green,yellow,blue,grey,Bad,Good,1|64|59|63|3|57|7|5|62|4|2|6|60|58|61|8,-22.408376693725586,-21.245290756225586,-22.408376693725586,-21.245290756225586
Martyetal_2023,Exp_1,Epistemic,52,Test,Block_A,Nominal,Control_1,Bad,Sam,Every visible box contains a green ball.,A-CD-C,a yellow ball and a blue ball,a yellow ball,a green ball,green,grey,yellow,blue,Bad,Good,57|6|2|5|7|1|3|4|64|63|62|59|58|8|61|60,-22.356937408447266,-21.451663970947266,-22.356937408447266,-21.451663970947266
Martyetal_2023,Exp_1,Epistemic,53,Test,Block_A,Nominal,Control_2,Bad,Sam,Every visible box contains a green ball and a yellow ball.,AB-CD-C,a blue ball and a grey ball,a blue ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,64|58|57|2|62|6|63|60|7|4|59|3|5|8|1|61,-22.564655303955078,-21.385456085205078,-22.564655303955078,-21.385456085205078
Martyetal_2023,Exp_1,Epistemic,54,Test,Block_A,Nominal,Control_3,Bad,Sam,No visible box contains a green ball.,A-CD-A,a green ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,58|4|1|61|3|60|62|6|63|5|2|57|64|59|7|8,-21.8896541595459,-20.2153377532959,-21.8896541595459,-20.2153377532959
Martyetal_2023,Exp_1,Epistemic,55,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a blue ball or a yellow ball.,A-CD-C,a grey ball and a green ball,a blue ball,a grey ball,blue,yellow,grey,green,Bad,Good,57|64|7|59|6|60|1|63|5|4|2|61|3|62|58|8,-22.45895004272461,-21.71334457397461,-22.45895004272461,-21.71334457397461
Martyetal_2023,Exp_1,Epistemic,56,Test,Block_A,Nominal,Control_2,Bad,Mia,Every visible box contains a yellow ball and a blue ball.,AB-CD-C,a green ball,a yellow ball and a blue ball,a green ball and a grey ball,yellow,blue,green,grey,Bad,Good,58|59|6|63|60|8|57|1|5|2|62|4|7|64|61|3,-22.623018264770508,-21.383760452270508,-22.623018264770508,-21.383760452270508
Martyetal_2023,Exp_1,Epistemic,65,Test,Block_B,Modal,Test,Target_1,Sam,The mystery box must contain a blue ball or a grey ball.,A-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,57|3|1|58|5|8|64|7|6|4|2|60|59|61|63|62,-22.456619262695312,-21.798904418945312,-22.456619262695312,-21.798904418945312
Martyetal_2023,Exp_1,Epistemic,66,Test,Block_B,Modal,Test,Bad,Sam,The mystery box must contain a green ball or a yellow ball.,A-CD-C,a grey ball,a green ball,a grey ball and a blue ball,green,yellow,grey,blue,Bad,Good,1|62|59|7|60|57|64|61|63|5|4|2|6|58|8|3,-22.55426597595215,-21.31012535095215,-22.55426597595215,-21.31012535095215
Martyetal_2023,Exp_1,Epistemic,67,Test,Block_B,Modal,Test,Target_2,Sam,The mystery box must contain a yellow ball or a blue ball.,A-AC-AC,a yellow ball,a yellow ball and a grey ball,a yellow ball and a grey ball,yellow,blue,grey,green,Bad,Good,5|3|7|64|59|2|4|63|62|58|60|8|61|57|6|1,-22.20163345336914,-20.78610610961914,-22.20163345336914,-20.78610610961914
Martyetal_2023,Exp_1,Epistemic,68,Test,Block_B,Modal,Test,Good,Mia,The mystery box must contain a grey ball or a blue ball.,A-AB-B,a blue ball,a grey ball and a blue ball,a grey ball,grey,blue,yellow,green,Bad,Good,7|3|57|6|60|5|61|63|2|1|4|62|8|58|59|64,-22.409828186035156,-20.701820373535156,-22.409828186035156,-20.701820373535156
Martyetal_2023,Exp_1,Epistemic,69,Test,Block_B,Modal,Test,Target_2,Sam,The mystery box must contain a green ball or a yellow ball.,A-AC-AD,a green ball,a green ball and a grey ball,a green ball and a blue ball,green,yellow,grey,blue,Bad,Good,64|1|61|2|3|8|58|5|7|62|60|59|6|4|63|57,-22.535083770751953,-21.711353302001953,-22.535083770751953,-21.711353302001953
Martyetal_2023,Exp_1,Epistemic,70,Test,Block_B,Modal,Test,Target_1,Sam,The mystery box must contain a green ball or a grey ball.,A-AB-A,a green ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,57|6|61|7|64|63|62|8|5|59|1|3|4|2|58|60,-22.250244140625,-21.073974609375,-22.250244140625,-21.073974609375
Martyetal_2023,Exp_1,Epistemic,71,Test,Block_B,Modal,Test,Good,Mia,The mystery box must contain a grey ball or a yellow ball.,A-AB-B,a yellow ball,a grey ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,64|59|6|63|57|1|4|5|8|60|3|62|2|61|7|58,-22.72330093383789,-21.44351577758789,-22.72330093383789,-21.44351577758789
Martyetal_2023,Exp_1,Epistemic,72,Test,Block_B,Modal,Test,Good,Sam,The mystery box must contain a yellow ball or a green ball.,A-AB-B,a yellow and a green ball,a yellow ball,a green ball,yellow,green,grey,blue,Bad,Good,1|6|59|7|62|63|58|8|3|61|2|60|64|4|57|5,-22.67194938659668,-21.65632438659668,-22.67194938659668,-21.65632438659668
Martyetal_2023,Exp_1,Epistemic,73,Test,Block_B,Modal,Test,Target_2,Mia,The mystery box must contain a blue ball or a green ball.,A-AC-A,a blue ball,a blue ball and a yellow ball,a blue ball,blue,green,yellow,grey,Bad,Good,1|5|60|7|6|57|61|58|4|63|62|59|3|2|8|64,-22.74403190612793,-21.53651237487793,-22.74403190612793,-21.53651237487793
Martyetal_2023,Exp_1,Epistemic,74,Test,Block_B,Modal,Control_3,Bad,Mia,The mystery box cannot contain a yellow ball.,A-CD-A,a grey ball and a blue ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,1|7|63|61|5|2|62|60|59|8|58|3|6|64|57|4,-22.264760971069336,-20.708120346069336,-22.264760971069336,-20.708120346069336
Martyetal_2023,Exp_1,Epistemic,75,Test,Block_B,Modal,Test,Bad,Sam,The mystery box must contain a yellow ball or a grey ball.,A-CD-C,a green ball and a blue ball,a green ball,a yellow ball,yellow,grey,green,blue,Bad,Good,61|7|6|4|57|3|59|63|8|60|2|5|62|58|64|1,-22.73228645324707,-21.39439582824707,-22.73228645324707,-21.39439582824707
Martyetal_2023,Exp_1,Epistemic,76,Test,Block_B,Modal,Control_3,Good,Sam,The mystery box cannot contain a yellow ball.,C-CD-C,a green ball and a grey ball,a green ball,a green ball,yellow,blue,green,grey,Bad,Good,5|60|59|1|8|61|2|6|64|7|57|62|3|63|4|58,-22.65479850769043,-22.04884147644043,-22.65479850769043,-22.04884147644043
Martyetal_2023,Exp_1,Epistemic,77,Test,Block_B,Modal,Control_4,Bad,Mia,The mystery box cannot contain a grey ball or a yellow ball.,A-CD-A,a grey ball,a blue ball and a green ball,a grey ball,grey,yellow,blue,green,Bad,Good,62|5|6|1|63|61|64|2|57|58|59|4|8|60|3|7,-22.235679626464844,-20.901206970214844,-22.235679626464844,-20.901206970214844
Martyetal_2023,Exp_1,Epistemic,78,Test,Block_B,Modal,Control_4,Good,Sam,The mystery box cannot contain a grey ball or a yellow ball.,C-CD-C,a green ball,a green ball and a blue ball,a green ball,grey,yellow,green,blue,Bad,Good,59|6|7|60|64|1|61|3|63|58|57|2|62|8|4|5,-22.14229965209961,-20.87618637084961,-22.14229965209961,-20.87618637084961
Martyetal_2023,Exp_1,Epistemic,79,Test,Block_B,Modal,Control_4,Bad,Sam,The mystery box cannot contain a green ball or a grey ball.,A-CD-A,a green ball,a green ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,3|57|63|62|7|1|58|6|4|5|61|59|8|2|60|64,-22.124555587768555,-21.285688400268555,-22.124555587768555,-21.285688400268555
Martyetal_2023,Exp_1,Epistemic,80,Test,Block_B,Modal,Test,Good,Sam,The mystery box must contain a blue ball or a green ball.,A-AB-B,a green ball,a blue ball and a green ball,a blue ball,blue,green,grey,yellow,Bad,Good,62|59|5|57|63|6|8|1|61|64|4|60|58|7|2|3,-22.80953598022461,-21.43990707397461,-22.80953598022461,-21.43990707397461
Martyetal_2023,Exp_1,Epistemic,81,Test,Block_B,Modal,Control_1,Bad,Sam,The mystery box must contain a yellow ball.,A-CD-C,a blue ball,a yellow ball,a blue ball and a grey ball,yellow,green,blue,grey,Bad,Good,5|3|8|62|4|64|2|59|58|60|61|63|57|1|6|7,-22.304075241088867,-21.036008834838867,-22.304075241088867,-21.036008834838867
Martyetal_2023,Exp_1,Epistemic,82,Test,Block_B,Modal,Test,Bad,Mia,The mystery box must contain a blue ball or a green ball.,A-CD-C,a yellow ball,a yellow ball and a grey ball,a blue ball,blue,green,yellow,grey,Bad,Good,1|58|3|60|2|4|63|62|61|8|64|5|7|6|57|59,-22.535358428955078,-20.918659210205078,-22.535358428955078,-20.918659210205078
Martyetal_2023,Exp_1,Epistemic,83,Test,Block_B,Modal,Control_3,Good,Mia,The mystery box cannot contain a yellow ball.,C-CD-C,a grey ball,a grey ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,4|62|64|63|3|7|59|5|6|2|60|58|57|61|1|8,-22.03963279724121,-20.96834373474121,-22.03963279724121,-20.96834373474121
Martyetal_2023,Exp_1,Epistemic,84,Test,Block_B,Modal,Test,Target_1,Sam,The mystery box must contain a blue ball or a green ball.,A-AB-A,a blue ball,a blue ball,a blue ball and a green ball,blue,green,yellow,grey,Bad,Good,7|4|59|61|58|5|63|3|57|1|2|8|6|62|64|60,-22.58333396911621,-21.53890037536621,-22.58333396911621,-21.53890037536621
Martyetal_2023,Exp_1,Epistemic,85,Test,Block_B,Modal,Test,Bad,Mia,The mystery box must contain a blue ball or a grey ball.,A-CD-C,a yellow ball,a blue ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,64|3|6|8|63|60|2|59|1|58|7|57|5|61|62|4,-22.457237243652344,-21.071495056152344,-22.457237243652344,-21.071495056152344
Martyetal_2023,Exp_1,Epistemic,86,Test,Block_B,Modal,Test,Target_2,Sam,The mystery box must contain a grey ball or a blue ball.,A-AC-AC,a grey ball and a green ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,62|60|7|58|59|6|63|5|8|2|64|4|61|1|3|57,-22.810163497924805,-21.623151779174805,-22.810163497924805,-21.623151779174805
Martyetal_2023,Exp_1,Epistemic,87,Test,Block_B,Modal,Control_1,Bad,Sam,The mystery box must contain a yellow ball.,A-CD-C,a grey ball,a grey ball and a blue ball,a yellow ball,yellow,green,grey,blue,Bad,Good,60|3|58|1|2|4|61|7|5|57|59|6|8|64|62|63,-22.16368865966797,-19.97570037841797,-22.16368865966797,-19.97570037841797
Martyetal_2023,Exp_1,Epistemic,88,Test,Block_B,Modal,Control_4,Good,Sam,The mystery box cannot contain a grey ball or a blue ball.,C-CD-C,a green ball,a green ball,a green ball and a yellow ball,grey,blue,green,yellow,Bad,Good,62|63|3|59|60|8|64|57|61|6|7|58|5|2|4|1,-22.560470581054688,-21.261642456054688,-22.560470581054688,-21.261642456054688
Martyetal_2023,Exp_1,Epistemic,89,Test,Block_B,Modal,Test,Target_1,Mia,The mystery box must contain a green ball or a yellow ball.,A-AB-A,a green ball and a yellow ball,a green ball,a green ball,green,yellow,blue,grey,Bad,Good,5|2|57|61|7|58|6|59|8|62|63|64|3|4|60|1,-22.519123077392578,-21.622638702392578,-22.519123077392578,-21.622638702392578
