Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_6,64,Test,Low,Positive,FC,Target,Mia,It is possible that either the mystery box contains a yellow ball or it contains a green ball.,A-C-A,a yellow ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,12|24|21|22|3|15|11|8|5|1|6|23|10|17|7|18|20|4|19|9|14|16|13|2,-0.111153886,-7.8240714,-0.111153886,-7.8240714
Martyetal_2022,Exp_6,65,Test,Low,Positive,II,Bad,Sam,Either the mystery box contains a yellow ball or it contains a green ball.,D-C-D,a blue ball,a grey ball,a blue ball,yellow,green,grey,blue,Bad,Good,3|1|17|5|4|8|20|12|23|21|11|16|24|10|9|2|7|15|13|22|6|18|19|14,-12.577887,-0.004315703,-12.577887,-0.004315703
Martyetal_2022,Exp_6,66,Test,Low,Negative,II,Good,Mia,Either the mystery box does not contain a green ball or it does not contain a yellow ball.,A-B-A,a green ball,a yellow ball,a green ball,green,yellow,grey,blue,Bad,Good,9|21|5|6|20|7|13|16|22|1|23|19|15|12|24|14|3|17|10|11|2|18|8|4,-0.15460785,-5.407332,-0.15460785,-5.407332
Martyetal_2022,Exp_6,67,Test,Low,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a grey ball.,A-D-A,a grey ball,a green ball,a grey ball,grey,blue,yellow,green,Bad,Good,23|17|16|22|18|14|21|8|19|9|5|6|7|2|3|12|11|24|10|4|1|20|15|13,-11.563995,-0.034809083,-11.563995,-0.034809083
Martyetal_2022,Exp_6,68,Test,Low,Negative,II,Target,Sam,Either the mystery box does not contain a blue ball or it does not contain a green ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,green,grey,yellow,Bad,Good,3|7|6|10|19|18|5|23|21|24|8|2|9|13|12|14|17|1|20|4|22|16|11|15,-0.48892915,-1.2324574,-0.48892915,-1.2324574
Martyetal_2022,Exp_6,69,Test,Low,Positive,SI,Target,Mia,It is possible that the mystery box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,blue,green,grey,Bad,Good,1|21|5|13|6|19|20|24|17|11|18|4|2|14|3|10|23|15|7|8|12|22|9|16,-1.0393918,-8.363043,-1.0393918,-8.363043
Martyetal_2022,Exp_6,70,Test,Low,Negative,SI,Target,Mia,It is possible that the mystery box does not contain a blue ball.,D-D-D,a green ball,a green ball,a green ball,blue,grey,yellow,green,Bad,Good,23|6|14|19|21|1|7|2|10|17|9|24|4|18|12|11|5|15|16|3|8|20|13|22,-0.44057977,-8.387961,-0.44057977,-8.387961
Martyetal_2022,Exp_6,71,Test,Low,Negative,FC,Bad,Sam,It is possible that either the mystery box does not contain a grey ball or it does not contain a yellow ball.,AB-AB-AB,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,12|13|6|18|8|14|3|4|2|5|7|11|16|15|10|9|17|20|23|1|19|22|21|24,-4.3377547,-0.021953788,-4.3377547,-0.021953788
Martyetal_2022,Exp_6,72,Test,Low,Negative,FC,Bad,Sam,It is possible that either the mystery box does not contain a blue ball or it does not contain a grey ball.,AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,15|9|21|14|7|19|5|20|8|23|16|22|6|2|3|12|24|11|13|10|4|1|17|18,-2.7459307,-0.071923606,-2.7459307,-0.071923606
Martyetal_2022,Exp_6,73,Test,Low,Positive,SI,Bad,Mia,It is possible that the mystery box contains a grey ball.,D-D-D,a yellow ball,a yellow ball,a yellow ball,grey,blue,green,yellow,Bad,Good,19|11|21|18|5|22|7|20|12|13|15|3|4|2|24|6|14|1|8|17|16|23|9|10,-12.277421,-0.052408837,-12.277421,-0.052408837
Martyetal_2022,Exp_6,74,Test,Low,Negative,DIST,Target,Sam,It is certain that either the mystery box does not contain a blue ball or it does not contain a grey ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,grey,yellow,green,Bad,Good,7|14|4|11|5|3|21|23|6|15|8|1|2|20|16|19|22|12|24|17|13|10|9|18,-1.8669958,-0.2456421,-1.8669958,-0.2456421
Martyetal_2022,Exp_6,75,Test,Low,Negative,DIST,Good,Sam,It is certain that either the mystery box does not contain a grey ball or it does not contain a yellow ball.,A-B-A,a grey ball,a yellow ball,a grey ball,grey,yellow,green,blue,Bad,Good,5|14|18|8|16|7|1|21|23|22|2|6|24|9|17|20|3|11|19|4|12|15|13|10,-0.5321022,-1.1472939,-0.5321022,-1.1472939
Martyetal_2022,Exp_6,76,Test,Low,Positive,SI,Good,Mia,It is possible that the mystery box contains a grey ball.,A-D-C,a grey ball,a green ball,a yellow ball,grey,blue,yellow,green,Bad,Good,1|12|21|8|9|10|7|15|20|4|23|14|6|19|17|3|11|5|22|24|2|16|13|18,-0.25899947,-7.982888,-0.25899947,-7.982888
Martyetal_2022,Exp_6,77,Test,Low,Positive,FC,Good,Sam,It is possible that either the mystery box contains a yellow ball or it contains a grey ball.,A-C-B,a yellow ball,a green ball,a grey ball,yellow,grey,green,blue,Bad,Good,8|16|14|4|24|7|20|6|13|9|19|21|3|23|17|12|18|10|15|2|5|1|22|11,-0.04626351,-10.082135,-0.04626351,-10.082135
Martyetal_2022,Exp_6,78,Test,Low,Negative,II,Good,Sam,Either the mystery box does not contain a grey ball or it does not contain a yellow ball.,A-B-A,a grey ball,a yellow ball,a grey ball,grey,yellow,blue,green,Bad,Good,23|3|17|5|10|19|20|16|18|21|6|14|1|2|13|8|11|12|9|4|15|24|7|22,-0.14420864,-5.1865535,-0.14420864,-5.1865535
Martyetal_2022,Exp_6,79,Test,Low,Positive,DIST,Good,Mia,It is certain that either the mystery box contains a blue ball or it contains a grey ball.,A-AB-B,a blue ball,a blue ball and a grey ball,a grey ball,blue,grey,green,yellow,Bad,Good,5|20|19|9|13|4|2|11|15|21|23|17|6|8|18|24|3|22|14|16|12|1|7|10,-0.12970869,-9.679817,-0.12970869,-9.679817
Martyetal_2022,Exp_6,80,Test,Low,Positive,SI,Good,Sam,It is possible that the mystery box contains a yellow ball.,A-D-C,a yellow ball,a blue ball,a grey ball,yellow,green,grey,blue,Bad,Good,9|8|5|15|10|3|6|1|21|19|14|20|23|17|22|24|2|12|16|4|13|11|7|18,-1.0005399,-13.032544,-1.0005399,-13.032544
Martyetal_2022,Exp_6,81,Test,Low,Negative,FC,Target,Mia,It is possible that either the mystery box does not contain a blue ball or it does not contain a grey ball.,A-AB-A,a blue ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,11|13|22|7|23|17|24|15|5|14|20|9|18|1|10|19|8|12|3|6|4|21|16|2,-0.15494189,-2.5409815,-0.15494189,-2.5409815
Martyetal_2022,Exp_6,82,Test,Low,Positive,DIST,Good,Mia,It is certain that either the mystery box contains a blue ball or it contains a grey ball.,A-AB-B,a blue ball,a blue ball and a grey ball,a grey ball,blue,grey,green,yellow,Bad,Good,1|22|20|16|11|10|7|17|18|12|4|5|21|23|15|9|19|24|8|3|6|13|14|2,-0.08070139,-10.514772,-0.08070139,-10.514772
Martyetal_2022,Exp_6,83,Test,Low,Negative,FC,Bad,Sam,It is possible that either the mystery box does not contain a grey ball or it does not contain a blue ball.,AB-AB-AB,a grey ball and a blue ball,a grey ball and a blue ball,a grey ball and a blue ball,grey,blue,yellow,green,Bad,Good,24|8|5|22|13|15|19|18|4|14|6|17|12|9|23|1|2|10|3|21|20|11|16|7,-0.271435,-1.4667696,-0.271435,-1.4667696
Martyetal_2022,Exp_6,84,Test,Low,Positive,II,Good,Mia,Either the mystery box contains a blue ball or it contains a green ball.,A-B-A,a blue ball,a green ball,a blue ball,blue,green,yellow,grey,Bad,Good,5|18|11|8|2|1|6|3|20|9|7|19|17|22|14|13|10|21|12|15|24|16|4|23,-0.12347195,-9.777148,-0.12347195,-9.777148
Martyetal_2022,Exp_6,85,Test,Low,Positive,FC,Target,Sam,It is possible that either the mystery box contains a green ball or it contains a blue ball.,A-C-A,a green ball,a grey ball,a green ball,green,blue,grey,yellow,Bad,Good,16|11|13|5|7|10|20|2|22|14|21|6|12|4|9|17|1|19|24|23|8|15|18|3,-0.2728703,-1.7171953,-0.2728703,-1.7171953
Martyetal_2022,Exp_6,86,Test,Low,Negative,DIST,Good,Sam,It is certain that either the mystery box does not contain a green ball or it does not contain a blue ball.,A-B-A,a green ball,a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,21|2|4|16|17|1|23|3|5|7|18|13|6|11|24|15|19|8|12|22|20|9|14|10,-0.11453386,-3.5432205,-0.11453386,-3.5432205
Martyetal_2022,Exp_6,87,Test,Low,Positive,II,Bad,Sam,Either the mystery box contains a blue ball or it contains a grey ball.,D-C-D,a green ball,a yellow ball,a green ball,blue,grey,yellow,green,Bad,Good,19|7|11|13|20|10|21|2|22|15|18|4|24|9|8|17|6|3|5|16|1|12|14|23,-10.099609,-0.02624085,-10.099609,-0.02624085
Martyetal_2022,Exp_6,88,Test,Low,Negative,FC,Target,Sam,It is possible that either the mystery box does not contain a blue ball or it does not contain a green ball.,A-AB-A,a blue ball,a blue ball and a green ball,a blue ball,blue,green,yellow,grey,Bad,Good,14|21|1|5|20|16|17|12|3|15|2|11|8|18|22|19|23|4|7|24|13|6|10|9,-0.078352705,-5.6110106,-0.078352705,-5.6110106
Martyetal_2022,Exp_6,89,Test,Low,Positive,DIST,Bad,Sam,It is certain that either the mystery box contains a blue ball or it contains a grey ball.,A-C-B,a blue ball,a green ball,a grey ball,blue,grey,green,yellow,Bad,Good,6|16|24|17|3|11|13|8|23|10|4|21|18|14|1|12|7|5|22|20|9|2|19|15,-1.0698998,-0.5095968,-1.0698998,-0.5095968
Martyetal_2022,Exp_6,90,Test,Low,Negative,FC,Good,Mia,It is possible that either the mystery box does not contain a grey ball or it does not contain a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,yellow,green,Bad,Good,23|5|6|13|10|12|1|18|9|17|24|14|2|19|4|3|15|16|8|21|22|7|11|20,-0.09052014,-3.875423,-0.09052014,-3.875423
Martyetal_2022,Exp_6,91,Test,Low,Negative,II,Target,Sam,Either the mystery box does not contain a green ball or it does not contain a blue ball.,A-A-A,a green ball,a green ball,a green ball,green,blue,grey,yellow,Bad,Good,16|10|13|5|20|8|23|7|22|4|9|18|19|1|15|3|12|11|6|14|21|2|24|17,-0.0751586,-3.826818,-0.0751586,-3.826818
Martyetal_2022,Exp_6,92,Test,Low,Negative,FC,Good,Sam,It is possible that either the mystery box does not contain a grey ball or it does not contain a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,yellow,green,Bad,Good,16|4|11|12|14|22|5|1|6|19|18|7|10|8|24|3|20|21|9|17|2|23|13|15,-0.37890038,-4.907927,-0.37890038,-4.907927
Martyetal_2022,Exp_6,93,Test,Low,Negative,SI,Target,Mia,It is possible that the mystery box does not contain a blue ball.,D-D-D,a yellow ball,a yellow ball,a yellow ball,blue,grey,green,yellow,Bad,Good,16|19|3|2|20|1|13|7|15|17|5|18|9|23|6|12|8|22|4|24|11|14|21|10,-0.08895844,-9.64605,-0.08895844,-9.64605
Martyetal_2022,Exp_6,94,Test,Low,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a green ball.,A-D-A,a green ball,a grey ball,a green ball,green,yellow,blue,grey,Bad,Good,4|5|1|20|19|15|9|23|10|16|7|12|3|21|24|17|6|13|22|8|18|2|14|11,-1.9382466,-0.24636765,-1.9382466,-0.24636765
Martyetal_2022,Exp_6,95,Test,Low,Negative,DIST,Bad,Mia,It is certain that either the mystery box does not contain a blue ball or it does not contain a green ball.,A-AB-B,a blue ball,a blue ball and a green ball,a green ball,blue,green,yellow,grey,Bad,Good,9|18|14|1|3|7|4|19|20|8|2|21|24|15|10|11|17|13|23|16|6|5|12|22,-0.08766241,-3.9660041,-0.08766241,-3.9660041
Martyetal_2022,Exp_6,96,Test,Low,Negative,FC,Good,Sam,It is possible that either the mystery box does not contain a green ball or it does not contain a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,blue,yellow,Bad,Good,4|15|14|19|23|22|8|6|3|21|20|16|7|9|1|2|11|5|12|13|17|24|10|18,-0.25148827,-3.9269674,-0.25148827,-3.9269674
