Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_6,35,Test,Low,Positive,DIST,Target,Mia,It is certain that either the mystery box contains a yellow ball or it contains a blue ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,blue,green,grey,Bad,Good,8|12|6|22|3|15|19|14|10|17|21|4|20|13|2|18|5|16|11|9|24|7|23|1,-26.990819931030273,-25.632909774780273,-26.990819931030273,-25.632909774780273
Martyetal_2022,Exp_6,36,Test,Low,Negative,DIST,Target,Sam,It is certain that either the mystery box does not contain a yellow ball or it does not contain a green ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,20|6|4|17|11|10|18|23|12|16|9|24|8|7|15|22|3|5|1|2|14|21|13|19,-26.889249801635742,-25.402433395385742,-26.889249801635742,-25.402433395385742
Martyetal_2022,Exp_6,37,Test,Low,Positive,II,Target,Mia,Either the mystery box contains a blue ball or it contains a green ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,green,grey,yellow,Bad,Good,12|23|10|24|22|7|20|5|17|18|1|13|15|4|14|21|11|2|19|16|3|6|9|8,-26.67502212524414,-25.28049087524414,-26.67502212524414,-25.28049087524414
Martyetal_2022,Exp_6,38,Test,Low,Positive,SI,Bad,Sam,It is possible that the mystery box contains a yellow ball.,D-D-D,a blue ball,a blue ball,a blue ball,yellow,green,grey,blue,Bad,Good,23|15|21|20|8|2|24|12|6|7|19|9|13|3|11|5|10|14|16|18|17|22|1|4,-27.41954231262207,-24.93370246887207,-27.41954231262207,-24.93370246887207
Martyetal_2022,Exp_6,39,Test,Low,Negative,II,Bad,Mia,Either the mystery box does not contain a green ball or it does not contain a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,grey,yellow,Bad,Good,6|17|8|7|21|15|18|12|3|10|14|16|13|4|2|5|9|20|1|11|19|22|24|23,-27.392175674438477,-26.413171768188477,-27.392175674438477,-26.413171768188477
Martyetal_2022,Exp_6,40,Test,Low,Positive,SI,Bad,Sam,It is possible that the mystery box contains a blue ball.,D-D-D,a green ball,a green ball,a green ball,blue,grey,yellow,green,Bad,Good,3|8|15|19|22|16|5|20|14|24|18|2|7|10|17|13|6|23|12|21|4|1|11|9,-27.24688148498535,-25.29497718811035,-27.24688148498535,-25.29497718811035
Martyetal_2022,Exp_6,41,Test,Low,Positive,DIST,Target,Mia,It is certain that either the mystery box contains a blue ball or it contains a green ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,green,grey,yellow,Bad,Good,13|24|8|4|2|14|10|20|17|6|7|21|12|16|11|23|5|22|9|3|18|15|19|1,-27.077255249023438,-25.500106811523438,-27.077255249023438,-25.500106811523438
Martyetal_2022,Exp_6,42,Test,Low,Positive,II,Target,Mia,Either the mystery box contains a green ball or it contains a yellow ball.,A-A-A,a green ball,a green ball,a green ball,green,yellow,grey,blue,Bad,Good,14|13|22|4|5|9|8|3|7|18|24|21|11|23|16|20|17|6|12|10|15|19|1|2,-26.774499893188477,-25.659265518188477,-26.774499893188477,-25.659265518188477
Martyetal_2022,Exp_6,43,Test,Low,Positive,II,Good,Mia,Either the mystery box contains a green ball or it contains a grey ball.,A-B-A,a green ball,a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,13|6|15|22|16|4|3|17|18|1|24|23|21|20|2|12|19|5|9|11|7|10|14|8,-27.094348907470703,-25.407337188720703,-27.094348907470703,-25.407337188720703
Martyetal_2022,Exp_6,44,Test,Low,Negative,FC,Target,Sam,It is possible that either the mystery box does not contain a yellow ball or it does not contain a blue ball.,A-AB-A,a yellow ball,a yellow ball and a blue ball,a yellow ball,yellow,blue,green,grey,Bad,Good,1|21|8|17|13|22|15|24|23|14|6|12|2|16|20|10|7|18|4|3|5|9|11|19,-27.343814849853516,-25.459049224853516,-27.343814849853516,-25.459049224853516
Martyetal_2022,Exp_6,45,Test,Low,Positive,DIST,Good,Sam,It is certain that either the mystery box contains a green ball or it contains a yellow ball.,A-AB-B,a green ball,a green ball and a yellow ball,a yellow ball,green,yellow,grey,blue,Bad,Good,16|14|15|19|11|22|7|21|24|4|3|12|2|5|10|6|17|23|9|20|18|1|13|8,-26.757211685180664,-25.291147232055664,-26.757211685180664,-25.291147232055664
Martyetal_2022,Exp_6,46,Test,Low,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,blue,grey,green,Bad,Good,4|5|21|18|17|23|10|13|15|1|16|6|3|2|8|11|19|20|14|12|7|9|22|24,-26.904903411865234,-24.759883880615234,-26.904903411865234,-24.759883880615234
Martyetal_2022,Exp_6,47,Test,Low,Positive,SI,Target,Sam,It is possible that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,yellow,blue,Bad,Good,5|20|23|7|13|21|3|2|16|12|4|24|9|17|1|14|8|22|19|11|18|6|10|15,-26.73756217956543,-25.305830001831055,-26.73756217956543,-25.305830001831055
Martyetal_2022,Exp_6,48,Test,Low,Negative,II,Target,Sam,Either the mystery box does not contain a yellow ball or it does not contain a grey ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,5|18|8|4|17|1|24|19|9|15|14|13|16|7|10|12|20|3|2|22|21|11|6|23,-26.6016788482666,-25.1641788482666,-26.6016788482666,-25.1641788482666
Martyetal_2022,Exp_6,49,Test,Low,Positive,II,Bad,Sam,Either the mystery box contains a green ball or it contains a yellow ball.,D-C-D,a blue ball,a grey ball,a blue ball,green,yellow,grey,blue,Bad,Good,16|22|19|14|12|18|21|8|4|10|3|23|17|7|2|5|20|15|1|6|24|11|9|13,-26.905868530273438,-25.390731811523438,-26.905868530273438,-25.390731811523438
Martyetal_2022,Exp_6,50,Test,Low,Negative,DIST,Bad,Sam,It is certain that either the mystery box does not contain a blue ball or it does not contain a green ball.,A-AB-B,a blue ball,a blue ball and a green ball,a green ball,blue,green,yellow,grey,Bad,Good,14|20|15|23|11|7|24|9|5|22|10|21|17|12|3|16|4|6|13|1|19|2|8|18,-27.211002349853516,-25.451236724853516,-27.211002349853516,-25.451236724853516
Martyetal_2022,Exp_6,51,Test,Low,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,11|15|6|5|17|8|24|3|9|7|19|2|22|4|14|18|23|12|20|16|10|21|13|1,-26.787216186523438,-25.466903686523438,-26.787216186523438,-25.466903686523438
Martyetal_2022,Exp_6,52,Test,Low,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a blue ball.,D-D-D,a green ball,a green ball,a green ball,blue,grey,yellow,green,Bad,Good,10|3|2|16|24|1|4|5|23|21|7|11|19|18|13|14|9|6|22|20|12|17|8|15,-26.943466186523438,-25.354598999023438,-26.943466186523438,-25.354598999023438
Martyetal_2022,Exp_6,53,Test,Low,Positive,FC,Bad,Mia,It is possible that either the mystery box contains a blue ball or it contains a grey ball.,D-C-D,a green ball,a yellow ball,a green ball,blue,grey,yellow,green,Bad,Good,6|14|8|13|12|18|4|19|22|7|10|5|16|15|20|1|17|21|3|2|24|11|23|9,-27.768632888793945,-26.599687576293945,-27.768632888793945,-26.599687576293945
Martyetal_2022,Exp_6,54,Test,Low,Positive,II,Good,Mia,Either the mystery box contains a green ball or it contains a blue ball.,A-B-A,a green ball,a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,8|4|10|16|21|12|3|19|2|6|13|24|11|17|14|18|1|7|15|22|5|23|9|20,-26.927913665771484,-26.117366790771484,-26.927913665771484,-26.117366790771484
Martyetal_2022,Exp_6,55,Test,Low,Positive,FC,Good,Mia,It is possible that either the mystery box contains a grey ball or it contains a green ball.,A-C-B,a grey ball,a yellow ball,a green ball,grey,green,yellow,blue,Bad,Good,23|21|22|17|2|12|20|10|11|16|13|9|4|15|19|1|5|18|8|24|6|7|14|3,-27.047428131103516,-25.328189849853516,-27.047428131103516,-25.328189849853516
Martyetal_2022,Exp_6,56,Test,Low,Positive,DIST,Bad,Mia,It is certain that either the mystery box contains a yellow ball or it contains a green ball.,A-C-B,a yellow ball,a grey ball,a green ball,yellow,green,grey,blue,Bad,Good,15|4|17|2|24|21|23|16|22|6|20|14|19|8|11|13|5|9|3|18|7|12|10|1,-27.337547302246094,-26.348777770996094,-27.337547302246094,-26.348777770996094
Martyetal_2022,Exp_6,57,Test,Low,Positive,FC,Target,Sam,It is possible that either the mystery box contains a green ball or it contains a yellow ball.,A-C-A,a green ball,a blue ball,a green ball,green,yellow,blue,grey,Bad,Good,3|6|20|19|7|18|2|14|22|21|15|9|5|16|10|8|23|4|24|13|11|12|17|1,-26.908815383911133,-25.421022415161133,-26.908815383911133,-25.421022415161133
Martyetal_2022,Exp_6,58,Test,Low,Negative,II,Bad,Mia,Either the mystery box does not contain a yellow ball or it does not contain a blue ball.,AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,green,grey,Bad,Good,15|18|14|6|22|20|17|11|24|5|3|13|16|9|2|10|19|12|21|7|8|23|1|4,-26.96736717224121,-25.45711326599121,-26.96736717224121,-25.45711326599121
Martyetal_2022,Exp_6,59,Test,Low,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a yellow ball.,A-D-A,a yellow ball,a grey ball,a yellow ball,yellow,green,blue,grey,Bad,Good,14|24|23|13|5|4|8|7|20|16|3|9|6|18|15|10|21|17|12|11|1|22|19|2,-26.66961097717285,-25.29119300842285,-26.66961097717285,-25.29119300842285
Martyetal_2022,Exp_6,60,Test,Low,Negative,II,Bad,Mia,Either the mystery box does not contain a yellow ball or it does not contain a grey ball.,AB-AB-AB,a yellow ball and a grey ball,a yellow ball and a grey ball,a yellow ball and a grey ball,yellow,grey,green,blue,Bad,Good,7|17|6|11|15|5|12|18|21|20|16|19|9|8|1|13|2|3|22|23|24|14|10|4,-26.756006240844727,-25.873193740844727,-26.756006240844727,-25.873193740844727
Martyetal_2022,Exp_6,61,Test,Low,Positive,DIST,Target,Mia,It is certain that either the mystery box contains a green ball or it contains a yellow ball.,A-A-A,a green ball,a green ball,a green ball,green,yellow,blue,grey,Bad,Good,8|22|2|16|4|14|18|7|24|9|3|11|23|12|10|15|13|5|21|19|17|6|1|20,-27.530590057373047,-25.995189666748047,-27.530590057373047,-25.995189666748047
Martyetal_2022,Exp_6,62,Test,Low,Negative,DIST,Target,Mia,It is certain that either the mystery box does not contain a yellow ball or it does not contain a grey ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,21|14|7|12|9|20|5|22|3|18|15|2|11|6|19|24|23|10|1|4|13|8|17|16,-27.467479705810547,-25.942455291748047,-27.467479705810547,-25.942455291748047
Martyetal_2022,Exp_6,63,Test,Low,Positive,SI,Target,Mia,It is possible that the mystery box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,18|23|21|20|16|24|17|7|13|8|9|6|1|10|19|14|11|4|12|22|5|2|3|15,-27.126115798950195,-26.016740798950195,-27.126115798950195,-26.016740798950195
Martyetal_2022,Exp_6,64,Test,Low,Positive,FC,Target,Mia,It is possible that either the mystery box contains a yellow ball or it contains a green ball.,A-C-A,a yellow ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,21|3|15|6|5|16|17|2|20|13|1|22|9|14|10|24|23|7|11|4|12|19|8|18,-27.221452713012695,-25.829240798950195,-27.221452713012695,-25.829240798950195
Martyetal_2022,Exp_6,65,Test,Low,Positive,II,Bad,Sam,Either the mystery box contains a yellow ball or it contains a green ball.,D-C-D,a blue ball,a grey ball,a blue ball,yellow,green,grey,blue,Bad,Good,20|14|23|24|5|6|11|18|10|4|21|22|15|16|9|17|2|3|1|19|12|13|8|7,-26.99336814880371,-24.69930076599121,-26.99336814880371,-24.69930076599121
Martyetal_2022,Exp_6,66,Test,Low,Negative,II,Good,Mia,Either the mystery box does not contain a green ball or it does not contain a yellow ball.,A-B-A,a green ball,a yellow ball,a green ball,green,yellow,grey,blue,Bad,Good,21|23|12|18|14|10|16|7|20|24|17|13|1|11|2|5|3|8|4|15|19|22|6|9,-27.4871883392334,-25.52545738220215,-27.4871883392334,-25.52545738220215
Martyetal_2022,Exp_6,67,Test,Low,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a grey ball.,A-D-A,a grey ball,a green ball,a grey ball,grey,blue,yellow,green,Bad,Good,8|1|3|22|11|4|17|6|5|16|21|9|2|20|10|18|15|23|14|7|12|13|19|24,-26.93382453918457,-24.92003059387207,-26.93382453918457,-24.92003059387207
Martyetal_2022,Exp_6,68,Test,Low,Negative,II,Target,Sam,Either the mystery box does not contain a blue ball or it does not contain a green ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,green,grey,yellow,Bad,Good,3|11|8|6|23|12|9|22|21|16|2|13|15|17|18|20|19|14|1|4|5|24|7|10,-26.844327926635742,-25.328214645385742,-26.844327926635742,-25.328214645385742
Martyetal_2022,Exp_6,69,Test,Low,Positive,SI,Target,Mia,It is possible that the mystery box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,blue,green,grey,Bad,Good,18|16|9|11|6|13|10|5|3|12|1|8|15|4|20|14|2|23|22|19|21|17|7|24,-26.499725341796875,-25.369354248046875,-26.499725341796875,-25.369354248046875
Martyetal_2022,Exp_6,70,Test,Low,Negative,SI,Target,Mia,It is possible that the mystery box does not contain a blue ball.,D-D-D,a green ball,a green ball,a green ball,blue,grey,yellow,green,Bad,Good,20|12|15|16|22|10|17|21|23|11|19|18|7|13|2|9|14|24|1|3|4|8|6|5,-27.2952938079834,-26.2677059173584,-27.2952938079834,-26.2677059173584
Martyetal_2022,Exp_6,71,Test,Low,Negative,FC,Bad,Sam,It is possible that either the mystery box does not contain a grey ball or it does not contain a yellow ball.,AB-AB-AB,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,6|9|10|18|16|22|24|23|3|14|20|13|12|11|4|5|8|7|21|17|2|15|1|19,-27.213956832885742,-25.545011520385742,-27.213956832885742,-25.545011520385742
Martyetal_2022,Exp_6,72,Test,Low,Negative,FC,Bad,Sam,It is possible that either the mystery box does not contain a blue ball or it does not contain a grey ball.,AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,19|24|23|1|15|21|13|16|2|18|9|6|12|8|22|14|11|17|3|20|5|4|10|7,-27.223203659057617,-25.794981002807617,-27.223203659057617,-25.794981002807617
Martyetal_2022,Exp_6,73,Test,Low,Positive,SI,Bad,Mia,It is possible that the mystery box contains a grey ball.,D-D-D,a yellow ball,a yellow ball,a yellow ball,grey,blue,green,yellow,Bad,Good,9|4|10|1|24|17|11|19|18|3|20|15|23|22|2|13|12|5|14|16|21|6|8|7,-27.36216163635254,-25.70615577697754,-27.36216163635254,-25.70615577697754
Martyetal_2022,Exp_6,74,Test,Low,Negative,DIST,Target,Sam,It is certain that either the mystery box does not contain a blue ball or it does not contain a grey ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,grey,yellow,green,Bad,Good,15|6|16|3|4|19|14|12|22|24|10|1|21|2|13|20|17|5|8|23|7|9|11|18,-27.026424407958984,-25.842830657958984,-27.026424407958984,-25.842830657958984
Martyetal_2022,Exp_6,75,Test,Low,Negative,DIST,Good,Sam,It is certain that either the mystery box does not contain a grey ball or it does not contain a yellow ball.,A-B-A,a grey ball,a yellow ball,a grey ball,grey,yellow,green,blue,Bad,Good,18|15|24|3|16|4|14|7|6|10|5|13|22|21|11|12|19|2|20|9|1|8|23|17,-26.875076293945312,-25.269607543945312,-26.875076293945312,-25.269607543945312
Martyetal_2022,Exp_6,76,Test,Low,Positive,SI,Good,Mia,It is possible that the mystery box contains a grey ball.,A-D-C,a grey ball,a green ball,a yellow ball,grey,blue,yellow,green,Bad,Good,5|16|11|24|18|3|20|8|6|10|23|12|1|9|17|4|22|19|2|15|21|13|7|14,-26.820711135864258,-25.224763870239258,-26.820711135864258,-25.224763870239258
Martyetal_2022,Exp_6,77,Test,Low,Positive,FC,Good,Sam,It is possible that either the mystery box contains a yellow ball or it contains a grey ball.,A-C-B,a yellow ball,a green ball,a grey ball,yellow,grey,green,blue,Bad,Good,22|15|16|12|4|9|21|6|24|2|3|20|10|19|14|8|13|18|5|7|11|23|17|1,-26.818775177001953,-25.583179473876953,-26.818775177001953,-25.583179473876953
Martyetal_2022,Exp_6,78,Test,Low,Negative,II,Good,Sam,Either the mystery box does not contain a grey ball or it does not contain a yellow ball.,A-B-A,a grey ball,a yellow ball,a grey ball,grey,yellow,blue,green,Bad,Good,21|1|12|5|7|6|11|16|18|4|24|14|8|23|13|10|9|19|15|3|22|17|2|20,-27.357744216918945,-24.855546951293945,-27.357744216918945,-24.855546951293945
Martyetal_2022,Exp_6,79,Test,Low,Positive,DIST,Good,Mia,It is certain that either the mystery box contains a blue ball or it contains a grey ball.,A-AB-B,a blue ball,a blue ball and a grey ball,a grey ball,blue,grey,green,yellow,Bad,Good,19|7|15|4|6|17|2|12|9|11|8|24|16|5|18|22|10|1|23|14|20|3|21|13,-27.25912857055664,-26.30478286743164,-27.25912857055664,-26.30478286743164
Martyetal_2022,Exp_6,80,Test,Low,Positive,SI,Good,Sam,It is possible that the mystery box contains a yellow ball.,A-D-C,a yellow ball,a blue ball,a grey ball,yellow,green,grey,blue,Bad,Good,18|3|7|17|13|22|2|24|11|4|15|1|21|23|12|14|20|5|8|9|19|10|6|16,-26.891504287719727,-25.156335830688477,-26.891504287719727,-25.156335830688477
Martyetal_2022,Exp_6,81,Test,Low,Negative,FC,Target,Mia,It is possible that either the mystery box does not contain a blue ball or it does not contain a grey ball.,A-AB-A,a blue ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,20|18|11|17|14|4|3|5|22|23|21|19|9|2|8|15|10|1|12|6|24|16|7|13,-27.288204193115234,-26.046016693115234,-27.288204193115234,-26.046016693115234
Martyetal_2022,Exp_6,82,Test,Low,Positive,DIST,Good,Mia,It is certain that either the mystery box contains a blue ball or it contains a grey ball.,A-AB-B,a blue ball,a blue ball and a grey ball,a grey ball,blue,grey,green,yellow,Bad,Good,3|7|18|5|4|14|1|19|9|23|13|8|16|6|24|11|12|20|15|21|17|22|10|2,-27.22662353515625,-26.35162353515625,-27.22662353515625,-26.35162353515625
Martyetal_2022,Exp_6,83,Test,Low,Negative,FC,Bad,Sam,It is possible that either the mystery box does not contain a grey ball or it does not contain a blue ball.,AB-AB-AB,a grey ball and a blue ball,a grey ball and a blue ball,a grey ball and a blue ball,grey,blue,yellow,green,Bad,Good,3|9|17|12|13|19|20|18|21|14|23|15|7|1|10|2|5|4|22|16|24|8|11|6,-27.527442932128906,-25.695411682128906,-27.527442932128906,-25.695411682128906
Martyetal_2022,Exp_6,84,Test,Low,Positive,II,Good,Mia,Either the mystery box contains a blue ball or it contains a green ball.,A-B-A,a blue ball,a green ball,a blue ball,blue,green,yellow,grey,Bad,Good,3|23|16|8|5|10|21|7|12|1|13|18|6|22|20|15|11|19|4|14|9|24|17|2,-26.613168716430664,-25.590951919555664,-26.613168716430664,-25.590951919555664
Martyetal_2022,Exp_6,85,Test,Low,Positive,FC,Target,Sam,It is possible that either the mystery box contains a green ball or it contains a blue ball.,A-C-A,a green ball,a grey ball,a green ball,green,blue,grey,yellow,Bad,Good,8|16|19|23|3|2|18|21|24|22|5|20|9|6|10|12|4|17|13|1|14|7|11|15,-26.894929885864258,-25.517732620239258,-26.894929885864258,-25.517732620239258
Martyetal_2022,Exp_6,86,Test,Low,Negative,DIST,Good,Sam,It is certain that either the mystery box does not contain a green ball or it does not contain a blue ball.,A-B-A,a green ball,a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,23|5|18|17|8|4|19|11|13|7|15|12|14|1|6|22|10|3|20|16|2|21|24|9,-27.501028060913086,-25.969778060913086,-27.501028060913086,-25.969778060913086
Martyetal_2022,Exp_6,87,Test,Low,Positive,II,Bad,Sam,Either the mystery box contains a blue ball or it contains a grey ball.,D-C-D,a green ball,a yellow ball,a green ball,blue,grey,yellow,green,Bad,Good,4|16|13|1|18|21|12|15|8|3|11|10|5|2|24|17|20|7|22|14|19|9|6|23,-26.875621795654297,-25.339000701904297,-26.875621795654297,-25.339000701904297
Martyetal_2022,Exp_6,88,Test,Low,Negative,FC,Target,Sam,It is possible that either the mystery box does not contain a blue ball or it does not contain a green ball.,A-AB-A,a blue ball,a blue ball and a green ball,a blue ball,blue,green,yellow,grey,Bad,Good,10|22|12|21|5|7|18|19|3|9|17|1|24|8|11|14|4|16|15|20|23|6|13|2,-27.23064422607422,-25.34575653076172,-27.23064422607422,-25.34575653076172
Martyetal_2022,Exp_6,89,Test,Low,Positive,DIST,Bad,Sam,It is certain that either the mystery box contains a blue ball or it contains a grey ball.,A-C-B,a blue ball,a green ball,a grey ball,blue,grey,green,yellow,Bad,Good,23|12|9|18|22|1|20|3|4|14|19|21|6|13|10|15|7|24|11|2|8|5|17|16,-26.722885131835938,-25.223770141601562,-26.722885131835938,-25.223770141601562
Martyetal_2022,Exp_6,90,Test,Low,Negative,FC,Good,Mia,It is possible that either the mystery box does not contain a grey ball or it does not contain a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,yellow,green,Bad,Good,6|7|13|19|21|12|10|5|2|8|17|23|4|18|20|22|15|11|9|16|14|24|1|3,-27.219816207885742,-25.820402145385742,-27.219816207885742,-25.820402145385742
Martyetal_2022,Exp_6,91,Test,Low,Negative,II,Target,Sam,Either the mystery box does not contain a green ball or it does not contain a blue ball.,A-A-A,a green ball,a green ball,a green ball,green,blue,grey,yellow,Bad,Good,3|23|10|13|16|22|19|7|8|9|24|1|11|18|21|15|5|2|20|6|12|14|17|4,-27.281461715698242,-25.297941207885742,-27.281461715698242,-25.297941207885742
Martyetal_2022,Exp_6,92,Test,Low,Negative,FC,Good,Sam,It is possible that either the mystery box does not contain a grey ball or it does not contain a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,yellow,green,Bad,Good,16|17|9|14|20|3|19|18|10|15|24|21|5|6|1|2|8|7|11|22|23|12|13|4,-27.422935485839844,-25.945396423339844,-27.422935485839844,-25.945396423339844
Martyetal_2022,Exp_6,93,Test,Low,Negative,SI,Target,Mia,It is possible that the mystery box does not contain a blue ball.,D-D-D,a yellow ball,a yellow ball,a yellow ball,blue,grey,green,yellow,Bad,Good,2|3|22|1|18|5|4|23|21|12|17|16|24|15|10|13|7|11|14|8|20|19|9|6,-26.856077194213867,-24.978635787963867,-26.856077194213867,-24.978635787963867
Martyetal_2022,Exp_6,94,Test,Low,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a green ball.,A-D-A,a green ball,a grey ball,a green ball,green,yellow,blue,grey,Bad,Good,22|16|7|11|19|3|4|23|12|10|20|9|8|15|18|17|5|6|2|24|1|14|13|21,-26.681638717651367,-24.992429733276367,-26.681638717651367,-24.992429733276367
