Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_2,Deontic,19,Test,Block_A,Nominal,Control_1,Good,Sam,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,6|2|3|1|61|64|5|63|60|57|59|7|58|8|4|62,-0.8622717261314392,-0.5966467261314392,-0.8622717261314392,-0.5966467261314392
Martyetal_2023,Exp_2,Deontic,20,Test,Block_A,Nominal,Control_2,Good,Sam,Every box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,62|60|5|2|59|6|3|58|7|8|1|57|61|4|64|63,-0.5402101278305054,-0.9152101278305054,-0.5402101278305054,-0.9152101278305054
Martyetal_2023,Exp_2,Deontic,21,Test,Block_A,Nominal,Control_4,Bad,Mia,No box contains a blue ball or a green ball.,A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,57|58|8|2|62|1|63|64|6|60|4|61|3|5|7|59,-0.28899043798446655,-1.4452404975891113,-0.28899043798446655,-1.4452404975891113
Martyetal_2023,Exp_2,Deontic,22,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a yellow ball or a green ball.,A-AC-AD,a yellow ball,a yellow ball and a grey ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,5|6|62|57|58|63|61|59|8|1|4|7|2|64|3|60,-0.9008088707923889,-0.5414338707923889,-0.9008088707923889,-0.5414338707923889
Martyetal_2023,Exp_2,Deontic,23,Test,Block_A,Nominal,Test,Bad,Mia,Every box contains a green ball or a blue ball.,A-CD-C,a green ball,a grey ball and a yellow ball,a grey ball,green,blue,grey,yellow,Bad,Good,60|6|8|57|7|63|4|1|3|5|61|58|64|62|59|2,-1.0173742771148682,-0.47049933671951294,-1.0173742771148682,-0.47049933671951294
Martyetal_2023,Exp_2,Deontic,24,Test,Block_A,Nominal,Test,Good,Sam,Every box contains a green ball or a grey ball.,A-AB-B,a grey ball,a green ball,a green ball and a grey ball,green,grey,blue,yellow,Bad,Good,59|62|8|7|57|6|2|4|3|64|63|1|58|60|5|61,-1.3954921960830688,-0.30174216628074646,-1.3954921960830688,-0.30174216628074646
Martyetal_2023,Exp_2,Deontic,25,Test,Block_A,Nominal,Control_1,Bad,Sam,Every box contains a blue ball.,A-CD-C,a blue ball,a yellow ball,a yellow ball and a grey ball,blue,green,yellow,grey,Bad,Good,60|8|58|6|3|61|63|57|5|62|4|7|59|64|2|1,-1.1124495267868042,-0.4249495267868042,-1.1124495267868042,-0.4249495267868042
Martyetal_2023,Exp_2,Deontic,26,Test,Block_A,Nominal,Control_2,Good,Sam,Every box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,grey,yellow,Bad,Good,5|7|8|62|6|4|2|64|63|60|3|58|1|59|57|61,-0.7201263904571533,-0.6888763904571533,-0.7201263904571533,-0.6888763904571533
Martyetal_2023,Exp_2,Deontic,27,Test,Block_A,Nominal,Control_4,Bad,Sam,No box contains a grey ball or a blue ball.,A-CD-A,a yellow and a green ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,57|63|2|58|6|7|60|59|3|64|1|5|62|4|61|8,-0.8135676383972168,-0.6104426383972168,-0.8135676383972168,-0.6104426383972168
Martyetal_2023,Exp_2,Deontic,28,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a blue ball or a grey ball.,A-AB-A,a blue ball,a blue ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,60|2|7|6|64|59|8|5|57|63|62|3|4|58|1|61,-0.7927648425102234,-0.6365148425102234,-0.7927648425102234,-0.6365148425102234
Martyetal_2023,Exp_2,Deontic,29,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a green ball or a yellow ball.,A-AC-A,a green ball and a blue ball,a green ball,a green ball,green,yellow,blue,grey,Bad,Good,1|7|64|2|6|8|62|59|5|58|3|57|60|63|61|4,-0.9321967959403992,-0.5259467959403992,-0.9321967959403992,-0.5259467959403992
Martyetal_2023,Exp_2,Deontic,30,Test,Block_A,Nominal,Control_1,Bad,Sam,Every box contains a yellow ball.,A-CD-C,a grey ball,a grey ball and a blue ball,a yellow ball,yellow,green,grey,blue,Bad,Good,3|7|59|57|62|2|64|4|6|1|8|5|61|63|60|58,-1.1641745567321777,-0.3985496163368225,-1.1641745567321777,-0.3985496163368225
Martyetal_2023,Exp_2,Deontic,31,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a yellow ball or a green ball.,A-AC-A,a yellow ball,a yellow ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,4|61|2|1|57|58|63|59|6|60|5|64|8|7|62|3,-0.7376060485839844,-0.6907310485839844,-0.7376060485839844,-0.6907310485839844
Martyetal_2023,Exp_2,Deontic,32,Test,Block_A,Nominal,Test,Bad,Mia,Every box contains a blue ball or a green ball.,A-CD-C,a yellow ball and a grey ball,a blue ball,a yellow ball,blue,green,yellow,grey,Bad,Good,60|8|59|1|62|61|63|2|7|3|4|6|57|5|58|64,-0.801650881767273,-0.629775881767273,-0.801650881767273,-0.629775881767273
Martyetal_2023,Exp_2,Deontic,33,Test,Block_A,Nominal,Control_3,Bad,Sam,No box contains a grey ball.,A-CD-A,a grey ball,a green ball and a blue ball,a grey ball,grey,yellow,green,blue,Bad,Good,7|4|60|57|61|3|8|2|1|63|62|59|5|6|64|58,-1.0205637216567993,-0.5049387216567993,-1.0205637216567993,-0.5049387216567993
Martyetal_2023,Exp_2,Deontic,34,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a grey ball or a green ball.,A-AB-B,a green ball,a grey ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,59|1|61|64|63|3|62|7|4|58|60|5|2|8|57|6,-0.661976158618927,-0.755726158618927,-0.661976158618927,-0.755726158618927
Martyetal_2023,Exp_2,Deontic,35,Test,Block_A,Nominal,Control_2,Bad,Mia,Every box contains a blue ball and a grey ball.,AB-CD-C,a yellow ball,a yellow and a green ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,2|3|4|1|58|61|60|59|63|6|62|7|8|57|5|64,-0.8979368209838867,-0.5698118209838867,-0.8979368209838867,-0.5698118209838867
Martyetal_2023,Exp_2,Deontic,36,Test,Block_A,Nominal,Control_4,Good,Mia,No box contains a blue ball or a yellow ball.,C-CD-C,a green ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,60|8|64|63|1|61|7|5|4|62|57|3|6|59|58|2,-0.8749319911003113,-0.5624319911003113,-0.8749319911003113,-0.5624319911003113
Martyetal_2023,Exp_2,Deontic,37,Test,Block_A,Nominal,Control_3,Good,Mia,No box contains a green ball.,C-CD-C,a grey ball and a yellow ball,a grey ball,a grey ball,green,blue,grey,yellow,Bad,Good,1|58|4|60|64|2|59|5|3|63|57|6|62|61|8|7,-0.7501968741416931,-0.6720718741416931,-0.7501968741416931,-0.6720718741416931
Martyetal_2023,Exp_2,Deontic,38,Test,Block_A,Nominal,Control_1,Good,Mia,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,5|8|3|57|7|6|62|1|4|58|59|61|64|60|63|2,-0.8411325812339783,-0.6067575812339783,-0.8411325812339783,-0.6067575812339783
Martyetal_2023,Exp_2,Deontic,39,Test,Block_A,Nominal,Control_3,Good,Sam,No box contains a grey ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a green ball,grey,yellow,blue,green,Bad,Good,5|57|7|1|4|60|61|2|64|3|6|58|62|8|59|63,-0.7199981808662415,-0.7043731808662415,-0.7199981808662415,-0.7043731808662415
Martyetal_2023,Exp_2,Deontic,40,Test,Block_A,Nominal,Control_2,Bad,Sam,Every box contains a green ball and a yellow ball.,AB-CD-C,a blue ball and a grey ball,a blue ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,3|63|5|7|1|58|2|60|57|8|61|64|59|62|6|4,-1.6920689344406128,-0.2233189195394516,-1.6920689344406128,-0.2233189195394516
Martyetal_2023,Exp_2,Deontic,41,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a grey ball or a blue ball.,A-AB-AB,a grey ball and a blue ball,a grey ball,a grey ball and a blue ball,grey,blue,yellow,green,Bad,Good,3|1|5|8|2|6|58|60|59|4|63|61|57|64|7|62,-0.7532806992530823,-0.6595306992530823,-0.7532806992530823,-0.6595306992530823
Martyetal_2023,Exp_2,Deontic,42,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a blue ball or a grey ball.,A-CD-C,a green ball and a yellow ball,a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,57|8|62|58|61|5|2|6|60|7|1|59|63|4|64|3,-0.7779210805892944,-0.6529210805892944,-0.7779210805892944,-0.6529210805892944
Martyetal_2023,Exp_2,Deontic,43,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a grey ball or a green ball.,A-AB-B,a grey ball,a grey ball and a green ball,a green ball,grey,green,blue,yellow,Bad,Good,59|7|62|64|63|61|6|5|60|1|58|4|2|3|57|8,-0.9002335667610168,-0.5564835667610168,-0.9002335667610168,-0.5564835667610168
Martyetal_2023,Exp_2,Deontic,44,Test,Block_A,Nominal,Test,Target_1,Sam,Every box contains a yellow ball or a green ball.,A-AB-A,a yellow ball,a yellow ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,8|1|63|57|3|60|59|7|58|64|61|2|6|62|5|4,-0.9109883308410645,-0.5359883308410645,-0.9109883308410645,-0.5359883308410645
Martyetal_2023,Exp_2,Deontic,45,Test,Block_A,Nominal,Control_3,Bad,Mia,No box contains a yellow ball.,A-CD-A,a grey ball and a green ball,a yellow ball,a yellow ball,yellow,blue,grey,green,Bad,Good,7|64|59|8|60|1|62|3|63|6|2|58|4|61|5|57,-1.1503710746765137,-0.40037107467651367,-1.1503710746765137,-0.40037107467651367
Martyetal_2023,Exp_2,Deontic,46,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a yellow ball or a blue ball.,A-AB-AB,a yellow ball and a blue ball,a yellow ball,a yellow ball and a blue ball,yellow,blue,green,grey,Bad,Good,64|60|8|1|2|58|62|4|3|5|63|59|57|6|61|7,-0.7807268500328064,-0.6401018500328064,-0.7807268500328064,-0.6401018500328064
Martyetal_2023,Exp_2,Deontic,47,Test,Block_A,Nominal,Control_1,Good,Sam,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,57|64|2|59|7|5|60|4|62|6|1|3|8|61|63|58,-1.1057509183883667,-0.4338758885860443,-1.1057509183883667,-0.4338758885860443
Martyetal_2023,Exp_2,Deontic,48,Test,Block_A,Nominal,Control_3,Good,Sam,No box contains a yellow ball.,C-CD-C,a green ball and a blue ball,a green ball,a green ball,yellow,grey,green,blue,Bad,Good,5|60|64|6|57|3|4|58|7|2|63|1|62|61|59|8,-0.7741676568984985,-0.6491676568984985,-0.7741676568984985,-0.6491676568984985
Martyetal_2023,Exp_2,Deontic,49,Test,Block_A,Nominal,Test,Good,Sam,Every box contains a green ball or a grey ball.,A-AB-B,a green ball,a grey ball,a green ball and a grey ball,green,grey,yellow,blue,Bad,Good,58|60|4|61|6|62|1|8|2|7|63|57|5|3|64|59,-0.647402286529541,-0.788027286529541,-0.647402286529541,-0.788027286529541
Martyetal_2023,Exp_2,Deontic,50,Test,Block_A,Nominal,Test,Target_2,Sam,Every box contains a grey ball or a yellow ball.,A-AC-AD,a grey ball and a blue ball,a grey ball,a grey ball and a green ball,grey,yellow,green,blue,Bad,Good,5|60|2|62|57|1|63|8|4|58|59|6|7|64|61|3,-0.8404136896133423,-0.5904136896133423,-0.8404136896133423,-0.5904136896133423
Martyetal_2023,Exp_2,Deontic,51,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a grey ball or a yellow ball.,A-AB-A,a grey ball,a grey ball,a grey ball and a yellow ball,grey,yellow,green,blue,Bad,Good,61|59|5|1|8|62|63|6|7|57|4|3|64|60|58|2,-0.8459641933441162,-0.5803391933441162,-0.8459641933441162,-0.5803391933441162
Martyetal_2023,Exp_2,Deontic,52,Test,Block_A,Nominal,Control_1,Bad,Mia,Every box contains a grey ball.,A-CD-C,a green ball and a yellow ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,1|62|61|58|57|2|59|7|6|8|60|63|5|3|64|4,-0.8683262467384338,-0.6027012467384338,-0.8683262467384338,-0.6027012467384338
Martyetal_2023,Exp_2,Deontic,53,Test,Block_A,Nominal,Test,Target_1,Sam,Every box contains a grey ball or a blue ball.,A-AB-AB,a grey ball and a blue ball,a grey ball,a grey ball and a blue ball,grey,blue,green,yellow,Bad,Good,1|58|60|63|57|64|7|6|62|3|4|8|5|59|61|2,-1.3123632669448853,-0.32798829674720764,-1.3123632669448853,-0.32798829674720764
Martyetal_2023,Exp_2,Deontic,54,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a blue ball or a green ball.,A-CD-C,a yellow ball and a grey ball,a yellow ball,a blue ball,blue,green,yellow,grey,Bad,Good,62|7|5|1|63|2|8|61|4|58|59|3|64|57|60|6,-0.9517711997032166,-0.5142711997032166,-0.9517711997032166,-0.5142711997032166
Martyetal_2023,Exp_2,Deontic,55,Test,Block_A,Nominal,Control_4,Good,Sam,No box contains a grey ball or a yellow ball.,C-CD-C,a blue ball and a green ball,a blue ball,a blue ball,grey,yellow,blue,green,Bad,Good,4|7|59|62|5|2|60|1|64|8|3|57|6|63|61|58,-0.8938080072402954,-0.5500580072402954,-0.8938080072402954,-0.5500580072402954
Martyetal_2023,Exp_2,Deontic,56,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a yellow ball or a green ball.,A-AC-AC,a yellow ball and a grey ball,a yellow ball,a yellow ball and a grey ball,yellow,green,grey,blue,Bad,Good,64|4|59|58|60|3|61|7|62|57|6|5|1|8|63|2,-0.926060676574707,-0.519810676574707,-0.926060676574707,-0.519810676574707
Martyetal_2023,Exp_2,Deontic,65,Test,Block_B,Modal,Control_2,Bad,Sam,Sam must pick a box with a green ball and a grey ball.,AB-CD-C,a blue ball,a blue ball and a yellow ball,a green ball and a grey ball,green,grey,blue,yellow,Bad,Good,7|8|2|60|58|4|6|64|1|62|61|57|5|63|3|59,-0.9700727462768555,-0.5013227462768555,-0.9700727462768555,-0.5013227462768555
Martyetal_2023,Exp_2,Deontic,66,Test,Block_B,Modal,Control_1,Bad,Mia,Mia must pick a box with a grey ball.,A-CD-C,a green ball,a green ball and a yellow ball,a grey ball,grey,blue,green,yellow,Bad,Good,3|8|64|4|62|5|58|6|61|63|7|2|59|57|60|1,-1.0088086128234863,-0.47755861282348633,-1.0088086128234863,-0.47755861282348633
Martyetal_2023,Exp_2,Deontic,67,Test,Block_B,Modal,Control_1,Bad,Sam,Sam must pick a box with a grey ball.,A-CD-C,a green ball and a yellow ball,a grey ball,a green ball,grey,blue,green,yellow,Bad,Good,63|7|6|59|4|61|1|64|62|8|58|5|2|57|3|60,-0.8544702529907227,-0.5888452529907227,-0.8544702529907227,-0.5888452529907227
Martyetal_2023,Exp_2,Deontic,68,Test,Block_B,Modal,Test,Bad,Sam,Sam must pick a box with a grey ball or a yellow ball.,A-CD-C,a blue ball,a grey ball,a blue ball and a green ball,grey,yellow,blue,green,Bad,Good,5|3|62|61|1|58|2|64|60|59|6|8|7|57|63|4,-0.8228517770767212,-0.6197267770767212,-0.8228517770767212,-0.6197267770767212
Martyetal_2023,Exp_2,Deontic,69,Test,Block_B,Modal,Test,Good,Mia,Mia must pick a box with a green ball or a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,yellow,blue,Bad,Good,60|61|58|2|5|6|7|1|4|59|8|63|64|3|62|57,-0.9584368467330933,-0.5053118467330933,-0.9584368467330933,-0.5053118467330933
Martyetal_2023,Exp_2,Deontic,70,Test,Block_B,Modal,Control_2,Good,Sam,Sam must pick a box with a blue ball and a grey ball.,AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,8|3|5|6|62|2|61|1|7|57|63|4|64|60|58|59,-0.6005659103393555,-0.8505659103393555,-0.6005659103393555,-0.8505659103393555
Martyetal_2023,Exp_2,Deontic,71,Test,Block_B,Modal,Test,Good,Mia,Mia must pick a box with a green ball or a blue ball.,A-AB-B,a blue ball,a green ball and a blue ball,a green ball,green,blue,yellow,grey,Bad,Good,58|8|63|64|62|59|3|1|2|7|60|6|5|4|57|61,-1.1447988748550415,-0.4104239046573639,-1.1447988748550415,-0.4104239046573639
Martyetal_2023,Exp_2,Deontic,72,Test,Block_B,Modal,Test,Good,Sam,Sam must pick a box with a green ball or a yellow ball.,A-AB-B,a green ball,a green ball and a yellow ball,a yellow ball,green,yellow,blue,grey,Bad,Good,61|1|4|5|8|2|64|63|58|6|3|62|59|7|60|57,-0.8118531703948975,-0.6243531703948975,-0.8118531703948975,-0.6243531703948975
Martyetal_2023,Exp_2,Deontic,73,Test,Block_B,Modal,Control_1,Good,Mia,Mia must pick a box with a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,green,blue,Bad,Good,62|7|59|64|61|3|60|8|63|4|58|6|1|5|2|57,-0.7344315648078918,-0.7031815648078918,-0.7344315648078918,-0.7031815648078918
Martyetal_2023,Exp_2,Deontic,74,Test,Block_B,Modal,Control_3,Bad,Sam,Sam cannot pick a box with a yellow ball.,A-CD-A,a yellow ball,a blue ball and a grey ball,a yellow ball,yellow,green,blue,grey,Bad,Good,5|1|6|60|4|62|7|8|2|64|3|58|57|61|63|59,-0.8947902917861938,-0.5510402917861938,-0.8947902917861938,-0.5510402917861938
Martyetal_2023,Exp_2,Deontic,75,Test,Block_B,Modal,Control_4,Bad,Sam,Sam cannot pick a box with a yellow ball or a blue ball.,A-CD-A,a yellow ball,a yellow ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,7|62|3|61|60|5|8|4|63|6|58|57|2|59|1|64,-0.8808819055557251,-0.5683819055557251,-0.8808819055557251,-0.5683819055557251
Martyetal_2023,Exp_2,Deontic,76,Test,Block_B,Modal,Control_4,Bad,Mia,Mia cannot pick a box with a grey ball or a green ball.,A-CD-A,a grey ball,a grey ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,8|61|64|4|57|59|7|2|63|58|6|1|3|5|60|62,-0.6446443200111389,-0.8008943200111389,-0.6446443200111389,-0.8008943200111389
Martyetal_2023,Exp_2,Deontic,77,Test,Block_B,Modal,Test,Good,Mia,Mia must pick a box with a green ball or a yellow ball.,A-AB-B,a yellow ball,a green ball and a yellow ball,a green ball,green,yellow,grey,blue,Bad,Good,6|7|5|64|1|63|4|57|58|61|8|62|59|60|3|2,-0.8154207468032837,-0.6122957468032837,-0.8154207468032837,-0.6122957468032837
Martyetal_2023,Exp_2,Deontic,78,Test,Block_B,Modal,Control_1,Good,Sam,Sam must pick a box with a green ball.,A-A-A,a green ball,a green ball,a green ball,green,yellow,grey,blue,Bad,Good,5|58|7|57|2|4|59|8|62|6|64|63|61|3|1|60,-0.643358588218689,-0.815233588218689,-0.643358588218689,-0.815233588218689
Martyetal_2023,Exp_2,Deontic,79,Test,Block_B,Modal,Control_2,Good,Sam,Sam must pick a box with a grey ball and a green ball.,AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,60|3|63|58|2|57|59|5|6|7|62|64|1|4|8|61,-0.8282160758972168,-0.6094660758972168,-0.8282160758972168,-0.6094660758972168
Martyetal_2023,Exp_2,Deontic,80,Test,Block_B,Modal,Test,Bad,Mia,Mia must pick a box with a blue ball or a green ball.,A-CD-C,a yellow ball and a grey ball,a yellow ball,a blue ball,blue,green,yellow,grey,Bad,Good,64|61|57|62|6|58|60|5|4|1|2|59|8|7|3|63,-0.8463467955589294,-0.5807217955589294,-0.8463467955589294,-0.5807217955589294
Martyetal_2023,Exp_2,Deontic,81,Test,Block_B,Modal,Test,Target_2,Sam,Sam must pick a box with a blue ball or a yellow ball.,A-AC-AC,a blue ball,a blue ball and a green ball,a blue ball and a green ball,blue,yellow,green,grey,Bad,Good,7|8|63|4|58|3|1|60|6|57|59|64|2|61|62|5,-0.7575435042381287,-0.6794185042381287,-0.7575435042381287,-0.6794185042381287
Martyetal_2023,Exp_2,Deontic,82,Test,Block_B,Modal,Test,Bad,Mia,Mia must pick a box with a blue ball or a green ball.,A-CD-C,a blue ball,a yellow ball and a grey ball,a yellow ball,blue,green,yellow,grey,Bad,Good,8|58|7|6|57|60|5|3|2|62|4|1|63|59|64|61,-0.8731904029846191,-0.5606904029846191,-0.8731904029846191,-0.5606904029846191
Martyetal_2023,Exp_2,Deontic,83,Test,Block_B,Modal,Test,Target_2,Mia,Mia must pick a box with a green ball or a grey ball.,A-AC-AD,a green ball,a green ball and a yellow ball,a green ball and a blue ball,green,grey,blue,yellow,Bad,Good,7|63|8|2|1|59|60|57|64|3|61|58|6|5|62|4,-0.822398841381073,-0.619273841381073,-0.822398841381073,-0.619273841381073
Martyetal_2023,Exp_2,Deontic,84,Test,Block_B,Modal,Test,Target_1,Mia,Mia must pick a box with a green ball or a yellow ball.,A-AB-A,a green ball,a green ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,1|8|57|64|63|61|2|62|60|58|6|4|3|59|5|7,-0.6838926076889038,-0.7307676076889038,-0.6838926076889038,-0.7307676076889038
Martyetal_2023,Exp_2,Deontic,85,Test,Block_B,Modal,Control_3,Good,Sam,Sam cannot pick a box with a yellow ball.,C-CD-C,a blue ball and a green ball,a blue ball,a blue ball,yellow,grey,blue,green,Bad,Good,1|5|3|8|4|58|63|61|62|2|59|64|7|57|60|6,-1.2139918804168701,-0.40149185061454773,-1.2139918804168701,-0.40149185061454773
Martyetal_2023,Exp_2,Deontic,86,Test,Block_B,Modal,Test,Good,Mia,Mia must pick a box with a yellow ball or a grey ball.,A-AB-B,a grey ball,a yellow ball,a yellow ball and a grey ball,yellow,grey,blue,green,Bad,Good,8|59|64|1|6|7|63|3|62|58|4|61|2|60|5|57,-0.8167825937271118,-0.5980325937271118,-0.8167825937271118,-0.5980325937271118
Martyetal_2023,Exp_2,Deontic,87,Test,Block_B,Modal,Test,Good,Sam,Sam must pick a box with a green ball or a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,blue,yellow,Bad,Good,2|58|1|3|59|62|5|61|63|7|8|60|6|64|57|4,-1.2891325950622559,-0.35163262486457825,-1.2891325950622559,-0.35163262486457825
Martyetal_2023,Exp_2,Deontic,88,Test,Block_B,Modal,Control_4,Bad,Mia,Mia cannot pick a box with a grey ball or a yellow ball.,A-CD-A,a blue ball and a green ball,a grey ball,a grey ball,grey,yellow,blue,green,Bad,Good,5|57|60|64|8|58|3|6|63|1|2|7|62|4|61|59,-0.8752846717834473,-0.5627846717834473,-0.8752846717834473,-0.5627846717834473
